# domega, dtau
4.946765603369111114e-02 7.915323598001761107e-03
7.808349386029520001e-02 1.406508105139332443e-01
7.104627585363718079e-02 2.773045419922385291e-01
1.761641061500590910e-01 5.146805887096294052e-01
2.124509793477675212e-01 8.820148023861953956e-03
1.034344154053038756e-01 1.094698780734580795e-01
1.212772388382268446e-01 2.659387821858895107e-01
1.936257183304421758e-01 2.070437697323249115e-02
2.047978407547415558e-01 -1.118675843717771290e-01
1.260216390347366766e-01 4.226067127669881351e-01
1.872088008180702867e-01 1.236277571668689956e-01
1.906705520775735518e-01 -6.145630689855158257e-03
1.274399565674168011e-01 3.690324113804330231e-02
1.112454980060227083e-01 1.504161448632879428e-01
2.417921573583036721e-01 1.771841293737449197e-01
1.335145476694444000e-01 1.354738701489423824e-01
1.149475139916895372e-01 1.108866296970245358e-01
2.692231472390732919e-02 2.326797808240893550e-01
1.057668863816894345e-01 1.172747493311566275e-01
2.591944150827755339e-02 3.829452516878928958e-01
7.993060175416095980e-02 2.682830859784565702e-02
1.283493976596629393e-02 3.117118246406136439e-01
1.358702530341643899e-01 3.329212233219397965e-01
8.650648993328599601e-02 1.017321632246539487e-01
1.761900982249359759e-01 -3.672131673794010176e-02
4.316521631959718830e-02 1.880867221044869586e-01
1.418761617138722675e-01 1.729444320231539600e-01
-2.953925757635419633e-02 2.748257150691120199e-01
5.026282437093277516e-02 -1.156306681453850294e-01
8.497477967317795811e-02 1.149842361883533087e-01
9.561356924234187815e-02 1.224262827514485674e-02
9.969180694860296787e-02 -3.131679165456735525e-02
2.272376530611588674e-01 -3.518218918074578205e-02
2.973948300846840712e-02 5.582087070794224115e-02
1.625848088778809042e-01 -9.296410190743530089e-03
1.700673578449224677e-01 7.105374624244431558e-02
7.411906781280780399e-02 1.970673730560001946e-01
2.083644076994335403e-01 -8.654930058420973182e-02
2.410544671644190146e-02 2.411442106576756339e-01
6.439831198456265338e-02 1.060658022048968363e-01
6.610495262288725027e-02 6.007890582726665984e-02
8.401147175571052617e-02 1.947527506170918798e-01
1.415953066939874827e-01 -1.899660778578129428e-01
1.389157141244875410e-02 2.876445752183521831e-01
7.481776394774539152e-02 7.751460571868298843e-02
1.886998844319603408e-01 -2.432005686350185991e-03
1.114310674132733964e-01 1.072825143713645457e-01
1.234945690469189117e-01 -4.206450310288240013e-03
7.062266973540885784e-02 1.284805049748674599e-01
5.513095333476810377e-03 5.191601201381959574e-02
-2.669393042578112329e-02 1.896447210199325717e-01
6.078800476405187003e-02 3.283955478681857554e-01
6.814734212470135999e-02 6.589747506497115048e-02
-2.610897568706763150e-03 2.055580026177256103e-02
2.334518357240315117e-02 -1.437018530390171689e-01
3.056963198532420059e-02 4.053146102051795596e-01
6.593823688536172567e-02 7.507704052111693893e-02
7.026345652738871794e-02 3.572158123135226182e-01
-3.644283781809892764e-03 2.642908535014858451e-01
1.179219798740367697e-01 1.207007270988336295e-01
8.059740590858627263e-02 1.632109446434437117e-01
1.668695845537371825e-01 -1.384239893757613360e-01
1.512012465631825120e-01 -3.006803701653031763e-02
1.774103472806373150e-01 -2.303367536144657751e-02
1.818349378318277476e-01 1.997305111674699540e-01
1.923130720180041831e-01 -1.644334552218673362e-01
1.362340189418584924e-01 8.970412193662656575e-02
1.893755260456578549e-01 6.440253130501250034e-02
8.674876619465220207e-02 1.638633651391092905e-02
1.560431690457028953e-01 -2.647252512055797008e-02
1.635536162220096457e-01 -6.247065749891167474e-02
2.321907374625013787e-02 -1.947369158436395437e-02
3.079563405725768699e-02 3.944062339055156574e-01
7.816305703671021232e-02 -8.011893707884951144e-02
1.325780141651644040e-01 2.314172624127059930e-01
8.144112479292682505e-02 1.458451882965804414e-01
1.076209496002013960e-01 4.127612490372772891e-01
1.853600503340705613e-02 2.696208880892219106e-01
1.541430112446562362e-01 1.349511325477363299e-01
2.696186891045137743e-02 1.718277051881678674e-01
-3.685307172924805197e-02 1.832253448124266382e-01
4.311154797632794078e-01 1.600365971768435147e-01
-7.304253025128402965e-03 -2.374443962016652143e-02
2.164402252489090739e-02 1.668856945192199737e-01
2.162200644725398649e-02 2.296648172546496558e-01
3.832861339086405805e-01 -3.521996610412322926e-01
2.967497899350873825e-01 -9.725121653351090356e-02
1.117108863509488625e-01 -1.655344305401698635e-01
1.193717955615400395e-01 6.380649224982548606e-02
1.006735912757472790e-01 1.158810094101089261e-01
1.808771974687208850e-01 5.457241434341059128e-02
1.908810750453146243e-01 -1.800855333017262194e-01
4.507874638272310608e-02 1.591391990631524089e-01
8.368781988638576697e-02 4.169156399983620087e-02
7.833404871517898882e-02 3.201527944883782173e-02
2.557515974750180013e-02 3.534228265339048880e-01
2.801067359749661798e-02 8.141456989928319565e-02
9.503504030560404325e-02 3.132146086670222762e-01
4.722207409169318360e-02 2.299201961842727016e-01
1.576666986051866726e-01 4.118585811593005602e-02
1.636004979252978497e-01 -1.133766633558758730e-01
1.502263630327411170e-01 2.137019931497041725e-02
1.498333562448356249e-03 2.237808526011242360e-02
2.488702955125868949e-02 1.169910973260107345e-01
2.662826900238654190e-02 3.458077898910876802e-01
1.372132435264016292e-01 -2.119756577743390769e-01
1.695542191663972909e-01 -5.954574594610473337e-02
8.938563914483715900e-02 1.297453078341859189e-01
5.027847741643740737e-02 -4.020828941436627862e-02
1.530714389501337119e-02 2.349145692400369523e-01
5.862461099227736505e-02 -3.521819942947692628e-01
1.288432564968985949e-01 3.486306697771786034e-01
1.877488631110362793e-01 2.030325459545560818e-02
1.861435577538276265e-01 -8.675484242078551622e-02
2.717935821611948688e-01 -7.400212110755334527e-02
1.087961526360596842e-01 -1.092910676423220900e-01
8.453761598877260197e-02 9.025325014251220357e-02
9.137582395061226437e-02 -1.103554099667395927e-01
1.050920167278909800e-01 -1.671006346065513626e-02
1.315059393461998072e-01 4.079394297338228420e-02
4.092510515176515928e-02 1.542050220659920146e-01
1.676983404484034546e-01 -1.002156911453389032e-02
1.555011096802775827e-01 1.242202044750155832e-01
6.758894988030239581e-02 5.293806139906688524e-02
7.505137418316343290e-02 4.574534818371930878e-02
1.015181949054787119e-01 8.116470780744064473e-02
7.032257961028241799e-02 2.506162456507521896e-01
1.584758703857612472e-01 2.475577444214727141e-01
5.846681554649686696e-02 2.068662484849883854e-01
1.028829896761431287e-02 2.195557095018721427e-01
1.299224632980089944e-01 3.163970227296810656e-01
6.763225886987056512e-02 -3.638787610775340298e-02
6.926912389390550706e-02 -4.719344718947852957e-02
3.295733160625041736e-02 9.595154358681413920e-02
-3.954492282804635168e-03 3.477671428905656503e-01
8.279849493767618696e-02 2.227578290347598244e-01
1.984226646574563380e-03 8.251538839191831232e-02
-1.354864760118533809e-02 2.591428708823791949e-01
9.827189954335217859e-02 1.807389085920081961e-01
8.376013795727527134e-03 2.749527693892440117e-01
1.164396499599260060e-02 -3.385895959349166651e-02
1.098287853548665510e-01 6.182206033490834918e-02
8.172294901862783845e-02 -3.637623512222631916e-04
1.248475247969119267e-01 1.636647415879222134e-01
2.727546637549814190e-01 -3.295837358287423413e-02
1.138572779884182151e-01 3.086707756479811215e-01
2.264556305939181488e-02 3.007603582272539433e-01
3.763714158935436982e-02 -4.603144092972843993e-02
7.645402066414949682e-02 -2.236226137855926166e-02
2.134627424376277574e-02 2.577148564120362306e-01
3.630980664605180930e-02 3.238299120283078536e-01
5.680073159022143436e-03 2.102172587558000516e-01
4.069341042501983113e-02 2.438472395670215898e-01
3.080294512797092377e-02 4.991793918684572784e-02
1.100696358788755685e-01 -1.097923003414633669e-01
6.887802496304731847e-02 1.627021502653568374e-01
7.022977548695170935e-02 -1.105662788518303880e-01
5.392639297655236336e-02 3.741916418450465243e-02
-3.638491217434711156e-02 4.473029653485114387e-01
1.782145630722472562e-01 3.466408456694503593e-01
6.416410686865083035e-02 1.074519470812941302e-01
1.028020452179102401e-01 4.528082815287215457e-02
7.630139965487967024e-02 2.825749978628934733e-01
1.846395764695310249e-01 -9.890323997409211643e-02
1.440511809827990097e-01 -1.516682499811503604e-01
2.935844174966431228e-02 2.824205330812009640e-01
6.607565950821904510e-02 1.635843705494562372e-01
6.228003142732906755e-02 -2.267242306106465044e-01
1.104397533986114927e-01 -1.248537509009536861e-02
3.080658885118421342e-01 -2.566058372061028603e-01
2.553335936263210759e-01 -8.502739334141522221e-02
2.277939097648907507e-01 5.001532552976258733e-02
1.635712310026403438e-02 2.450750342785192049e-01
1.532683768123787871e-01 2.486446697561242591e-01
2.049318353917410351e-01 -2.477261297529742556e-02
1.833811364946254241e-01 -1.752147804823600552e-02
5.179783097575185735e-02 1.762345348798779743e-01
4.700647454578926743e-02 3.559007420738159733e-02
1.838285499932165723e-01 -1.889169320228487048e-02
1.927611302369980073e-01 -8.271486285855697562e-02
2.595219447432421389e-01 1.301558976383523358e-01
9.173397288048641685e-02 1.817555420426371637e-01
1.127732539956931013e-01 2.526555926237872285e-02
1.635461927020223638e-01 -7.160837958941437820e-02
1.132213522147358653e-01 1.604187875282925557e-01
2.090340067667572632e-01 9.473761949285412765e-02
1.514405040921771306e-01 1.149222447965820154e-01
4.233934213169339433e-02 7.758616199624146503e-02
7.231976363338236957e-02 2.353633664580602747e-01
3.780169346635620098e-02 3.518117252376090631e-02
6.722624277497518674e-02 -1.477638564722524861e-02
1.252279347456271841e-01 2.262218181350085233e-01
1.239764627325620205e-01 -8.943580889671329248e-02
5.841973419746419871e-02 2.082180886072267922e-01
5.516935871887997112e-02 4.889255584402082966e-02
2.650748832392883086e-02 5.667041774701933599e-02
8.443245189824491459e-02 1.815042672519306399e-01
2.944633572977004010e-02 1.204356426584013984e-01
-8.356109740710548905e-02 1.964479185675112038e-01
3.886135880441599078e-02 -2.976254623916612108e-01
2.392724966979706616e-02 2.984561168344992410e-01
-8.473516068669598167e-03 1.178095046685707775e-01
1.224823833727850114e-01 2.961649599312742298e-01
1.063048444232411599e-01 -1.480776050782264819e-01
1.516242197552145066e-01 4.531770150704161892e-03
8.276270656459167041e-02 -1.084088604284993984e-02
-4.410750889387686502e-02 5.832557822514328194e-02
1.343037731300023296e-01 4.236114829929630843e-01
1.267355867770696420e-01 3.002515505136054141e-01
1.081605036451856738e-01 1.604225769062961326e-01
1.452603362796351938e-01 -1.731672118552309847e-01
-1.314084834264524909e-02 3.448483581292904887e-01
6.150646871673216311e-03 7.124249194247193884e-02
4.770819371427799382e-02 2.829899520001641910e-01
9.709200926286047639e-02 2.674598782368430017e-02
1.426331471746863366e-01 2.894221953610935927e-01
1.262175815783431465e-01 1.178854467327746930e-01
5.582917583702321634e-02 3.800832893038642579e-01
9.581061792619938178e-02 5.419101192070524542e-02
8.265717301982911103e-02 1.907061849156175271e-01
6.262881180866673074e-04 2.973067764064480922e-01
9.540706508773642847e-02 1.614744254510208088e-01
1.532181155817413376e-01 7.578504684960110649e-02
1.541713354181473983e-01 2.401029400121001967e-01
1.840689449250328125e-01 -5.418198202247249268e-02
1.329275784863016563e-01 7.449558140103983150e-02
3.847269656417974526e-02 2.274331503581012437e-01
1.752062878452537720e-01 -2.789885439002376399e-02
1.021664383963533512e-01 4.372812972357031924e-01
7.426885521457413097e-03 2.475980540702450994e-01
2.076919911158340293e-01 -2.194196553125735416e-01
1.963716653443989268e-01 1.980762014915637970e-01
1.669678706297398341e-01 -1.716144095430164884e-01
1.099970180988877333e-01 -9.641920986250614167e-02
2.256703122923828242e-01 -2.444611734255297542e-01
2.013422062160045434e-01 -3.361889532574466322e-02
2.548143247766035402e-01 3.198202864655419475e-02
2.694010528478645305e-01 1.374419653370293481e-01
2.574806340804440263e-01 3.261037287765947146e-01
1.716016940623804055e-01 -1.017703946253907255e-01
2.669500327031477660e-01 -1.883008525453153670e-01
3.451707754551478491e-01 -2.622773161839513922e-01
1.678602736594243527e-01 1.740713261538893164e-01
2.375060529960676958e-01 1.506203993167678501e-01
2.751731535815452601e-01 8.803102995348058291e-02
2.636288172870197011e-01 1.701021025810300069e-01
2.459786364778503709e-01 -1.232271900716205848e-01
2.086538385951490215e-01 -8.336817407286387094e-02
2.356342058871080947e-01 -5.652028734219732842e-02
3.066803843230782034e-01 -6.766242276198106143e-02
2.155141876579099725e-01 8.820409064044332226e-02
1.598478965433176302e-01 1.701908348034936735e-01
1.738156283859418338e-01 -1.534984789185119547e-01
1.260954467192514639e-01 1.096784632943510474e-01
3.839097229188681570e-02 3.022553011519115707e-01
9.679117565810876900e-02 1.246579257612275837e-01
1.503293854030431365e-01 2.778888329313284888e-01
1.366025039409442254e-01 4.044959968137407103e-01
8.515282591787079469e-02 2.374574227816624861e-01
1.502628754893529928e-02 1.645899322829481037e-01
7.100887401217362283e-02 6.735965346484516780e-02
2.615344179192781726e-01 -4.154597339246404730e-03
1.554995847028857181e-01 -1.117458708505436604e-02
2.601155581894862290e-01 1.187410285583325037e-01
3.022283386168664321e-01 2.620296570672246417e-01
4.890254367405817010e-02 1.595572969115248152e-01
7.075025674111577734e-02 2.878426823124027867e-01
2.362278894477243263e-02 -3.327763752466553204e-02
1.678120846538717348e-01 1.180387467255393508e-01
7.347009756655961676e-02 -1.646302284166289986e-01
1.574095887022129436e-01 2.516602682946519343e-01
8.088880166901205038e-02 2.947247850172385331e-01
5.085564414799702282e-02 4.898699464340742216e-01
5.486084157908209524e-02 1.401584569151769766e-01
1.790960770658345247e-01 -1.645226140765527201e-01
4.201705261072566366e-02 -1.481432380043585795e-01
1.279859007730293485e-01 -7.902434311608530493e-03
1.120590601430616895e-01 -3.957688825638366881e-02
1.084920250954820031e-01 1.512391857730842615e-01
1.080306073573120834e-02 2.988726593716412028e-02
4.165098691787085666e-02 -1.165936426031874973e-01
9.980494791444932678e-02 1.308903030054384686e-01
4.790970877416386026e-02 -7.583843768709730426e-02
1.013905439122125829e-01 -8.146636560499484481e-02
6.522781992494874892e-02 -1.084242697381294779e-01
1.246985953844454986e-01 -4.804943771836600597e-02
7.571010289452698161e-02 1.988505208935308910e-01
4.449246240740576536e-02 1.743588810422615765e-01
9.191862968172276327e-02 -5.890473886137292253e-03
5.196673510772393395e-02 1.816976839195015292e-01
3.086069423466637485e-01 1.482305112813637193e-01
2.072781744655898539e-01 2.309746127374840419e-01
2.629036480289461131e-01 -5.345743481986442447e-02
7.104015666111962446e-02 1.633658546949638968e-01
2.249477299534571317e-01 -5.733209596910451150e-02
1.044516977348957931e-01 1.394046826521935789e-01
1.492258451768506688e-01 2.444015281370121029e-01
8.520000527383106426e-02 -7.492513828432335876e-02
2.004370100268347832e-01 -2.711674808313366963e-02
1.336120465544821945e-01 -1.440901347045022707e-01
8.154754005124349725e-02 8.690171022836767900e-02
4.734591277205964233e-02 4.080765183674880392e-01
1.003518752401052622e-01 8.247751222013398331e-02
1.076289768597191165e-02 -1.687658740337802388e-01
1.319485987152425321e-01 2.057457678030657489e-01
1.140448516977933813e-01 6.575461901142348742e-02
9.130273814765100387e-03 2.692036736475134084e-01
1.108522651960076044e-01 1.484163331129306207e-01
1.104152512400428110e-01 1.440379368463061971e-01
1.173421845749213904e-01 1.562110547799190619e-01
1.386867234972839480e-01 -4.870994426063224303e-02
5.842231881357862200e-02 1.165521048061018972e-02
2.310647440554984833e-01 8.630225658587156734e-02
1.714446295711211654e-01 1.367316925636429537e-01
2.139397258204847885e-01 1.170626416666334102e-01
1.900243381396991005e-01 -8.572641783424028716e-02
3.063792255256138630e-01 -3.842249541949853409e-02
1.372134434684755266e-01 8.417156750814086541e-02
1.931530944037632147e-01 -4.498189609642203046e-02
2.093523941757187146e-01 6.312968830413898114e-02
1.047610316794877205e-01 -1.473897793654582178e-01
1.171123167269605414e-01 3.721000315553855686e-01
8.846449816294196800e-02 -9.442072102587052707e-02
1.249756226680493465e-01 -7.382068492838911311e-02
8.007820432003009969e-02 1.529138275490328491e-01
1.972613203631169015e-02 2.341733428683063778e-01
1.529012574631952726e-01 3.392778513927483530e-01
7.030870047169797410e-02 1.978376887686396912e-01
4.376104491976359756e-02 -6.339131376207049473e-02
1.225656583501714136e-01 -6.508584481149462531e-02
2.915190831538245347e-02 4.312997508971196936e-01
1.930102519136313310e-02 1.466656010309064229e-02
1.232777880933817183e-01 7.312718907050674844e-02
4.639907051181456354e-02 -7.324681716493758321e-02
1.766522098503003346e-01 5.396333351045162763e-02
2.030055878403662362e-01 -7.457313193179870847e-02
1.730010509473303426e-01 1.553828677255881252e-01
2.369822382020946028e-01 2.278391118952048100e-01
1.041886118984152038e-01 -5.935150654499704581e-03
1.847598164347104555e-01 -1.357847738251008463e-02
1.530813147775967331e-01 -1.555541154587043451e-01
1.789643492172002803e-01 -1.680246866630008551e-01
1.762465480150008368e-01 1.230155683687982615e-01
1.325375272830532636e-01 1.466596355260341156e-01
1.234075778880603935e-01 -2.343473719739921912e-02
7.322210239982912539e-02 -7.332170612332999937e-02
9.488558626373184979e-02 -3.491586362795340293e-03
3.840090988202696232e-02 -2.909095848481553226e-01
4.987614546981199160e-02 5.872065359733115442e-02
4.678586023375899683e-02 -1.572673416733295360e-01
3.913565219055022137e-02 -1.643312301765653682e-02
4.375452939577879896e-02 2.657403537476926703e-01
1.050695203850545573e-01 3.999027429530419009e-02
6.970421346619179448e-02 7.251974659276402835e-02
7.267089658276540409e-02 -9.489906955901780683e-03
1.329720835263452916e-01 7.882642668699244015e-02
6.970401966728598242e-02 1.170466851805083280e-01
7.653187456337590122e-02 -1.193743485147094052e-01
2.232132131028952138e-01 -6.888810846745441197e-02
7.987596667662513750e-02 2.736415583477668223e-01
3.054157641382912458e-02 -8.748674498958688983e-02
8.682740058267633676e-02 6.041726515732137592e-02
7.009146417653357164e-02 -2.162570151913623118e-03
1.010256810611417505e-01 1.383277070628526340e-01
5.804621817348251667e-02 1.533219771508480822e-01
1.694518528315762385e-02 3.075463396011423045e-01
1.194964738301869250e-01 -4.177478553613933610e-02
1.176758871028635717e-01 5.611001630588646760e-02
1.053849902868803923e-01 -1.885908715117790013e-03
1.713789994952296114e-01 -3.409226748830654907e-01
1.207957321038470033e-01 -1.447764094010601243e-01
1.624449053011035593e-01 1.912911307163633889e-02
4.796772404589597083e-02 1.025927940935949245e-01
3.185502136152246200e-02 7.614043873134475338e-03
1.526828728860082085e-01 -2.021350157737302755e-01
1.946036772156137795e-01 5.065419230538631412e-02
1.276644356108030398e-01 1.302416665162028087e-01
1.611025535298125089e-01 -7.031210382882796539e-02
-3.652352998623153990e-03 2.550922042748082208e-01
7.846826199775380761e-02 1.728889841726989063e-01
8.609562334285435214e-02 8.802805770895646975e-02
8.731589645478959882e-02 -1.424905371016985112e-01
1.800895684057509105e-01 2.572217475311970869e-01
2.172148739753675395e-01 -3.760390410385943544e-02
1.778784588314668014e-01 2.931026582723861851e-01
2.057672781813373319e-01 2.398935891743597115e-01
9.647151194737987878e-02 3.505313647035360192e-02
2.696871842121535690e-02 3.150719407571507258e-01
1.033754936709441880e-01 -3.861142860397873133e-02
2.037769245646244703e-02 2.696444400576212264e-01
7.989113748859806574e-02 1.302428501346356848e-01
1.651585262397703424e-01 3.595597806691921416e-01
7.380922600080444540e-02 4.024305913148871205e-01
8.749322882173438121e-02 -3.809313022120737469e-02
2.731803714487417156e-02 3.779606764371151728e-01
1.247378678275030406e-01 6.128740179777020236e-02
1.070999069527555081e-01 1.454817142789494033e-01
4.277311238519498904e-02 1.843816127224090773e-01
1.684870248851640939e-01 -4.146963784743697840e-02
1.402447489749773235e-01 2.835327338297358724e-01
1.240058473275255785e-01 1.365824402522675951e-01
1.695440380077605225e-01 1.281384369407388424e-01
1.478463098244969798e-01 3.090386729816675671e-02
1.067897060453594782e-01 1.508804750549755380e-01
1.962750128235072888e-01 6.519253755634067671e-02
1.630142800451908902e-01 3.203146384140322378e-01
2.192728060428667247e-01 1.751614503736078077e-01
1.273862650006937491e-01 2.032975260324504374e-01
1.298318411498635139e-01 6.341212163928086620e-02
1.638152818563515245e-01 5.444094347198907835e-02
2.991254138934844042e-01 2.340272837883106138e-02
-1.866585358291725227e-02 -8.993049468870756291e-02
1.736370195906956071e-01 2.753377573940524181e-02
1.206003155811243843e-01 1.954363196004794689e-01
1.938712144244727764e-01 2.299284012074064021e-01
2.399202592548191626e-01 1.061588436838411809e-01
8.911251224737905263e-02 1.229236786670652171e-01
1.081688465723565085e-01 1.852237770984377363e-02
1.268348461319999121e-01 4.055431574688862784e-02
1.086758776189146736e-01 6.441134688953895071e-02
8.455789445609537824e-02 2.172908801262537215e-01
3.003267350131524557e-02 3.099619491570681507e-01
7.540469486845538527e-02 3.477037359242971526e-01
4.468470516162535017e-02 1.350796668180238025e-01
-5.031039578849783728e-02 1.681962459036777102e-01
1.224771396788069955e-02 2.225506074920642341e-01
4.179255441025060691e-02 1.100992624303039624e-01
1.083165826533839526e-01 -7.976017861544543175e-02
1.247691729362531837e-01 1.106827078531238545e-01
1.992207141762886990e-01 -1.693763043037206650e-01
2.229784184977541828e-01 -1.635836905262145480e-01
2.282408367821087691e-01 -7.502020222224886625e-02
2.220940434126403018e-01 -1.153470571133730083e-01
1.675160705517363957e-01 4.623970504675780496e-02
9.758565114413659397e-03 1.372210183649482385e-01
2.631594079793304897e-02 6.296962406166607407e-01
1.439306180106521282e-01 4.009743549856588651e-01
1.492242006317948955e-01 6.196207728731234488e-02
1.250679269444446295e-02 7.461367545184982575e-02
-9.123952138004841339e-03 1.431256462085928050e-02
1.297842774042033687e-01 -5.288071454640080882e-04
1.666801205860840851e-01 -8.370306238833864765e-02
1.236620178363406763e-01 2.180483087093308958e-01
1.205693724946092782e-01 3.246242793628804080e-01
2.053646514345985330e-01 2.731423087419551088e-01
2.696668983376237366e-02 4.527930908938158222e-02
1.529423790913154724e-01 2.340699497860007083e-01
2.506586818581620912e-01 -6.078711072713401109e-02
1.077875438903496963e-01 5.584659170070108147e-02
1.412501019375152489e-01 1.092506459209639791e-01
9.010566946943279754e-02 2.455960049127213773e-01
8.826470209732453776e-02 5.008433891621480449e-02
8.521869775131718505e-02 -8.219861282353868592e-02
1.756744695933488143e-01 -2.298560903898266838e-01
1.289526228925009788e-01 3.120620282591452521e-01
2.101574633312418283e-02 5.147956777384554011e-02
6.117615204899505554e-02 -9.515904523729662445e-02
6.510482265833851534e-02 8.746133079343833272e-02
4.911302930601894184e-02 -2.706047000731826024e-02
3.614122493115758811e-02 -1.219929917007997883e-01
1.486969903673464877e-01 -1.642511704493115621e-01
4.117551128078340145e-02 -1.731911322624138730e-02
3.070016944879007115e-01 -2.541731474960710058e-01
1.179466389043824504e-01 -7.916772493143708900e-02
7.232928709981518989e-02 1.139543559719745081e-01
4.950437277378334777e-02 2.241231838772340113e-01
7.829093507046835931e-02 1.733117294344022341e-01
8.491100255462856461e-02 2.308841407547071733e-01
7.026040785520806797e-02 -1.683461877798558548e-01
1.054661283637909064e-01 -1.119066901817182824e-01
1.539521100480750748e-01 9.062732498607038722e-02
8.761971612253152686e-02 3.301976751950145283e-01
7.112509786554904734e-02 2.225366739786045489e-01
5.423616736162450991e-02 -1.645867842709453910e-01
5.505450357406527911e-02 6.083214121210878816e-02
4.170311069488146644e-02 4.214620831044041394e-01
1.295679527604758352e-01 2.076471451332634055e-01
9.243661365503147431e-02 1.041872359256390546e-02
4.620293136937646955e-02 2.250313821033569361e-01
1.655482898766831301e-01 7.149997725240361812e-02
3.566596289571952183e-02 2.614865799810252023e-01
2.211810780956507960e-02 -3.920374612447069529e-02
9.016459171927923566e-02 9.780809331549178420e-02
9.984584621318837172e-02 2.666296002004075461e-01
4.973724214709216579e-02 1.539583218032971046e-01
1.366154465438200183e-01 -6.142335240752835879e-02
1.071413396729204992e-01 9.161020892984121644e-02
3.069162272401240732e-02 -1.837890364081878891e-01
9.184019963732195646e-02 9.173641687569797365e-02
9.849019990596805108e-02 -8.703803726291775567e-02
1.360247809402375108e-01 2.513853786279246494e-01
1.929668287461876464e-01 1.339847173341959241e-01
4.717458897823857689e-02 2.322002940129118120e-01
3.340585106792273024e-03 1.389769763229569133e-01
5.445262413504044913e-02 -6.785491998009857140e-02
9.427611416682643575e-02 -1.155851692267784170e-01
1.357193101559120429e-02 -1.514657231190048581e-01
8.211421913703098596e-02 1.852503184120073976e-01
6.920475122451835714e-03 -7.731278882774361705e-02
9.876971907654005789e-03 2.801117850861246650e-01
4.823662303902896686e-02 -1.235200099982083494e-01
3.165300025013732810e-02 2.493037463166907775e-01
-1.864154786086787141e-02 1.475021051603456201e-01
1.087724267957761344e-02 9.466998304871782066e-02
1.033171895656161132e-01 1.629066910577610661e-01
3.487032801751809713e-02 2.634449427141457023e-01
3.289421314884238834e-02 3.370066599244151417e-01
4.240969848499062667e-02 3.814702087422182086e-01
5.600231623212474641e-02 2.612127905393740179e-01
1.333722087140463419e-01 1.415678156072942145e-02
1.282506308365619352e-01 -7.869784954842426461e-02
1.188179865019193815e-01 2.881604676476674509e-01
8.732376779955433599e-02 2.025712317094077453e-01
1.572948257948824369e-01 6.547705177722307202e-02
5.034395934606537837e-02 -3.539213970304042056e-02
5.820848102488503789e-02 2.523187012903683191e-01
4.875635558453737806e-02 1.361264376222057759e-01
1.795409107936744020e-01 2.714998735623463944e-02
3.618792776065508227e-02 5.726894540962137459e-01
6.450482049572195398e-02 -1.312340372421167412e-01
6.015947201615486767e-02 -3.861536551384176646e-02
6.760204840507189061e-02 3.606034867320180859e-01
1.213676324074545176e-01 -2.247134371550025822e-01
4.226841415311634320e-02 -5.087096680186450892e-02
8.452598819291509691e-02 1.155413961944110196e-01
1.429851745588562317e-01 -1.430776970358024758e-03
1.682933357717938949e-01 -6.729071147481185955e-02
9.587120656676650921e-02 9.618218444986770255e-02
5.916556382181173412e-02 3.462238520026145738e-01
5.462964770451307628e-02 -2.847101592326851671e-01
1.053213096485435957e-01 2.813711287952682660e-01
1.317235928751955831e-01 1.256118642497264515e-01
1.705579245530261800e-01 -2.049684873135841356e-01
1.206053151202111234e-01 8.542396580901262526e-02
8.905174686117303673e-02 1.031584435121882248e-02
1.714778475044202999e-01 -1.326433044429351227e-01
1.581211529478081801e-01 -4.859235125831440349e-02
1.126735724219783130e-01 -1.363182619768406045e-01
1.993416532865362190e-01 -1.573873262901337999e-01
2.824341095245258559e-02 1.324296906708494204e-01
1.071580832720913090e-01 1.459638768320083435e-01
1.498675871210255472e-01 1.657459311462896046e-01
1.749437326481396715e-01 1.046691761073682142e-02
7.772422142949450552e-02 -5.699368272230568438e-02
1.780191044294983371e-01 -2.822974230500657766e-02
1.984720851078076442e-01 5.833236749131565091e-02
2.358285988541468092e-01 4.571095429359905982e-03
2.374975266110978811e-01 4.487978169992218325e-02
2.056626429892760288e-01 1.135308835892967494e-02
2.098422124568765090e-01 4.557867566538337245e-03
2.743659736471829036e-01 -1.991222284552642829e-01
2.217566738632138768e-01 4.001911572954569563e-02
1.015667913508869064e-01 -2.419454528761214029e-02
1.766199951488648390e-01 1.735890528046960812e-01
2.958957510242491984e-01 -3.851650260760081101e-02
1.809890377568277864e-01 -8.070150545950184606e-02
2.606746019772651635e-01 1.699241179055617501e-01
1.702594149416606084e-01 -2.717445235012695692e-03
2.523786199583492040e-01 5.646836406316968482e-02
1.482154545859789008e-01 3.054021255977731886e-02
1.788169971513891010e-01 1.669628214878035588e-01
1.414147950329201486e-01 -1.868279347040903704e-01
1.517778037592665552e-01 -1.733529856636397692e-01
1.251348298340521636e-01 2.374358265146533642e-01
1.939299213354579998e-01 -1.687310274007902677e-02
1.454945088818880294e-01 -3.649478466750644134e-02
1.439274112268193184e-01 1.591455247210235568e-01
1.975175376285709383e-01 -1.647106466841585792e-01
1.644502435123178508e-01 -7.540892983511815473e-02
1.729178344699133785e-01 -1.420518337576329171e-02
1.646236379262665250e-01 -1.348256657226343525e-01
1.574237389791380282e-01 2.288857446240228632e-01
3.480431135001747778e-02 -2.097221415171174053e-01
3.169494692095845695e-02 3.347377907620741055e-02
