# df dtau f tau ell mf af z
-4.990502378336540978e-01 -4.170234075604541957e-01 2.435823283714542811e+02 3.840767293405167489e-03 1.762898322499368220e+01 6.568322994481405885e+01 6.476498010628186641e-01 1.139676247592116831e-01
8.789891939269716126e-01 1.232472330291276563e-01 2.469006538997052758e+02 3.866653095868130552e-03 2.557253346936476390e+01 6.581916750375810921e+01 6.681661884188772049e-01 1.117131066490724411e-01
6.551816864340058721e-01 5.557135569970488298e-01 2.478626656379482824e+02 4.000246199555732018e-03 4.298035825484687678e+01 6.677919204803048103e+01 6.758319431234128816e-01 1.229929861123447432e-01
9.066483534341219785e-01 -1.926457839362873958e-01 2.491361650000399948e+02 3.888050160539398281e-03 4.251935888717958534e+01 6.661913962581800774e+01 6.703852823651345050e-01 1.200719137005357290e-01
2.176038821230092957e-01 -2.296554844042530963e-02 2.466487039183269019e+02 3.872176764576186828e-03 2.070538577055501150e+01 6.587406997078640813e+01 6.731229556812549086e-01 1.178946431686685864e-01
4.718919696154036947e-01 2.816245403608639286e-01 2.612755756441231370e+02 4.551026574875365743e-03 7.994565296205780669e+01 7.061191715613011866e+01 6.998211043678917997e-01 1.004852890319781061e-01
6.523312650760615394e-01 5.603314460507506922e-01 2.476074284401250907e+02 4.432526477730028280e-03 6.152551319902853777e+01 7.051194745571818601e+01 7.015823412921741165e-01 9.084692331784673114e-02
6.470332069443411882e-01 6.119599473607673090e-01 2.388310375177199205e+02 4.372395058770292726e-03 6.163874586254162580e+01 7.006570125546424777e+01 6.128467521818666830e-01 1.129711963004701031e-01
7.471627126481954484e-01 4.151812008645580088e-01 2.531632619992566902e+02 4.381000066943938585e-03 6.361226673067876192e+01 7.027317358748354081e+01 7.033019374216945563e-01 8.952128089987708426e-02
-9.144860927289890640e-01 5.956786273303968926e-01 2.399181167473578853e+02 3.990346945860303793e-03 3.129691203381928943e+01 6.745304103957340658e+01 6.794249724355275744e-01 1.106885000543388342e-01
1.966252550590486536e-01 8.533235142643755822e-01 2.480083343632041135e+02 4.544566010018805981e-03 6.484841757545149221e+01 6.750096303009419785e+01 6.821602414633108902e-01 1.123562631627084418e-01
5.812170314758808853e-01 -6.985881405707228264e-01 2.415325619503053360e+02 3.982175270518088957e-03 2.525270207843814063e+01 6.778768162612854553e+01 6.853061112888187978e-01 1.090549015444565034e-01
9.598782010626503158e-01 -6.096997345350629871e-01 2.462785947711959125e+02 3.903155070387809462e-03 5.037490648210607702e+01 6.881977916618536995e+01 6.732229735288051131e-01 1.155061949604574978e-01
7.534381702614129095e-01 -7.513590851076283883e-01 2.420402393764184694e+02 3.936442771491219933e-03 2.516922058281902963e+01 6.720157149171527067e+01 6.717691599747753761e-01 8.645937548776885806e-02
3.555310394589561440e-01 -2.210306110650028799e-01 2.487455856698888113e+02 3.864301318645404441e-03 5.299371927700283891e+01 6.686430839726941144e+01 6.769487431232100727e-01 9.893311536054738564e-02
6.582460964147047733e-01 -2.296730177682582141e-01 2.443056622750742974e+02 3.923525409054224276e-03 2.857910726270805668e+01 6.682521147315232213e+01 6.763297511348786983e-01 1.134928880154379705e-01
3.700594772365612961e-01 -2.623798966620072282e-01 2.439439037342459073e+02 3.910984806990322818e-03 1.920913868344478104e+01 6.656468611973136262e+01 6.728166604247767246e-01 8.392185281452603507e-02
2.764088912118304320e-01 4.271047868480204457e-01 2.446968302429794448e+02 3.987623786377840485e-03 4.015052543922050177e+01 6.700977512517863488e+01 6.810941544841403461e-01 8.151202037806323797e-02
-5.951866375405390208e-02 4.928322649410761258e-01 2.431772367911419508e+02 3.938321558749686979e-03 2.596369986653952822e+01 6.684239901590714794e+01 6.750050360022168405e-01 9.376905083803765972e-02
7.935119792192955046e-01 3.143142656648256761e-01 2.587205452912194232e+02 4.034657483674510686e-03 5.603306349794073782e+01 6.658335148601585729e+01 6.713562671603744425e-01 4.580862916865507256e-02
6.003315561808024725e-01 2.322994721181061983e-01 2.562479162889210329e+02 4.124156007298595238e-03 5.962868052876127933e+01 6.794769686643356010e+01 7.026855634883869550e-01 8.512541165798312437e-02
1.656636841643771563e-01 -8.453086763678006044e-01 2.423700958342873832e+02 4.023635902945535414e-03 1.051666970362852283e+00 6.809080607713997324e+01 7.021892551145313410e-01 9.592148002013883845e-02
4.606699433657013287e-02 1.946715922358291939e-01 2.466444184626099627e+02 4.657945868175557627e-03 9.866478771705557449e+01 6.755935968333595554e+01 6.612063553332490073e-01 7.171346493857977400e-02
6.205512401483479490e-01 1.826530648600963036e-01 2.495991014177299689e+02 4.381386155582556521e-03 6.806480254212181080e+01 7.183535662372972297e+01 7.190676427461362152e-01 1.178819475854313154e-01
5.033355925034721512e-01 -3.647410772710868443e-01 2.477774511392011050e+02 3.867407087203998586e-03 4.448714357750078818e+01 6.670565601634316977e+01 6.777477947111444356e-01 1.042823046295139611e-01
4.250055008631159481e-02 2.540269001654502645e-01 2.476405584105676780e+02 4.373981582932035851e-03 8.185982391013978088e+01 6.676139215715514297e+01 6.792453124489817862e-01 1.095979994452855599e-01
6.626902281681394946e-01 -1.034326708723090071e-01 2.526455903714863211e+02 3.908061180109553140e-03 5.169573551666871225e+01 6.689973097975429539e+01 6.805613414010259765e-01 1.243286283554418115e-01
7.484540404653561296e-02 1.967051186759896098e-01 2.500259649247113600e+02 4.284582535086220445e-03 8.240285280395173118e+01 6.684214197149009351e+01 6.773708598078717058e-01 9.359400834992209761e-02
9.947569211143131307e-02 -1.735689384834593341e-02 2.498469698861773054e+02 3.902068902704736771e-03 7.624255486252226888e+01 6.676812784469066742e+01 6.750023367134773133e-01 1.003628106265939401e-01
8.419375589278332850e-01 -9.962234754702961048e-01 2.452227274739108509e+02 3.895525060855942190e-03 3.142523528375770780e+01 6.685682405584307730e+01 6.793095485592051119e-01 8.663956506645784095e-02
1.681056802919342896e-01 1.779411708372893308e-01 2.483981468957260859e+02 4.030422580406979073e-03 6.096778165756895618e+01 6.685063888504772933e+01 6.815228162715826210e-01 7.646561623936129481e-02
-3.627562513038213865e-01 -6.583008571033319711e-01 2.421976655634054794e+02 3.891423617458488610e-03 3.097057487259178288e+01 6.668604738402203225e+01 6.681462246803407945e-01 9.363629781410742758e-02
3.730607135725509949e-01 2.630302936051187590e-01 2.551407042477694631e+02 4.218708945927545327e-03 6.838495399556360610e+01 6.796734163721001210e+01 6.881844982016390722e-01 1.012755626334143760e-01
-4.292391411464364648e-01 4.242797694907363137e-02 2.412574725113933312e+02 3.987760177133091097e-03 1.907871996888502508e+01 6.770493863546224134e+01 6.849265322335321704e-01 9.960413615317138813e-02
4.068808534178796066e-01 4.918684275105009718e-01 2.493913163420401418e+02 4.196457712299743285e-03 5.783674166500731673e+01 6.774669056775215381e+01 6.855586702566016655e-01 1.065461748712884654e-01
6.451915964021210925e-01 7.847531330771531088e-01 2.490443859620147578e+02 4.186016924800583204e-03 5.151528294566509913e+01 6.761526437959980740e+01 6.790747769129215072e-01 1.032569163016945901e-01
1.341042489620907219e-01 -3.119875166037240355e-01 2.462728442759962206e+02 3.828033022166883997e-03 5.142465073683639787e+01 6.655756000607719614e+01 6.770555309418035961e-01 9.583665048088942096e-02
4.496264162946715381e-01 8.689789083357659649e-01 2.448320785925524206e+02 4.724827994460147930e-03 6.570376131174444367e+01 7.099325629352298961e+01 7.063420063775275315e-01 9.237833487402447030e-02
4.917707286886394691e-01 5.912697409476523891e-01 2.445389122289015802e+02 3.912128624296919675e-03 2.234822417347288592e-01 6.651598798058847706e+01 6.765820079199938997e-01 8.790532024839223246e-02
3.915146040729941546e-01 -2.945113493298245899e-02 2.511489975539523414e+02 3.881657410366397276e-03 5.519970731236008987e+01 6.631206811889506980e+01 6.667935576372698847e-01 1.228749061793620867e-01
-4.439433267720163112e-01 1.088823034019403835e-01 2.443784576249961447e+02 3.883917298407119512e-03 1.323996124618157566e+01 6.616900875121220338e+01 6.662199999930172867e-01 1.021314350396189535e-01
2.921132460306157252e-01 -7.714875203723634556e-01 2.441348749166332368e+02 3.870393843681108233e-03 2.472056874786064284e+01 6.617586324586784485e+01 6.629119233567045688e-01 1.105074445809476891e-01
4.593563711884867118e-01 5.453378726583681946e-01 2.459233915738630003e+02 4.261268713939773099e-03 5.757488316979443255e+01 6.874032691815793328e+01 6.828559488011970435e-01 7.688533055064591948e-02
5.585959689344281998e-01 5.208875556476625368e-01 2.579611811619897139e+02 4.457851121469055822e-03 6.851676218525467732e+01 6.873972159175512786e+01 6.827409029753921388e-01 6.715016610801971542e-02
1.178707736298423292e-01 -7.632669175933561867e-01 2.430285449321248450e+02 3.509060446372045273e-03 6.542431264024325799e+01 6.828347710291353678e+01 6.843010348171666424e-01 1.065116777853910013e-01
1.717462379758631918e-01 1.968000218561302694e-01 2.507033780563199343e+02 4.434866948620983830e-03 8.405255084601797932e+01 6.934078348987148388e+01 6.956809746027318164e-01 9.755881088982037985e-02
2.457703218594740058e-01 4.925606892138940651e-01 2.509531550913743558e+02 4.395656226051151277e-03 6.826773156971081846e+01 6.780712424140000394e+01 6.886511328523319264e-01 1.007988657281305572e-01
5.943164964700979880e-01 -6.843125760742746477e-02 2.617262788166756309e+02 3.941354692619893074e-03 6.595136360261831499e+01 6.771369067648905116e+01 6.875258104803593229e-01 1.083160409630252174e-01
5.990701227776056292e-01 -2.274322625174951540e-02 2.621824039250765850e+02 3.977223468270891897e-03 6.648913423582882842e+01 6.778305905719369662e+01 6.873655231738099447e-01 9.424101474872155493e-02
1.491130301695604565e-01 -3.631259832573840995e-03 2.457618774428107997e+02 3.998384805289294242e-03 6.441500492978100567e+01 6.788251195323152842e+01 6.887063889097725378e-01 1.017224320991549219e-01
9.468123890405103493e-01 7.099808049461229231e-01 2.580402620716179740e+02 4.267948107353338599e-03 5.645015505890776808e+01 6.787818424016185759e+01 6.875947774210690033e-01 1.006027101637369109e-01
4.372175480735397413e-01 5.475693320911784179e-01 2.496065353189498239e+02 4.247746538331311113e-03 5.890285056252241702e+01 6.797916873040591668e+01 6.849161127876836064e-01 1.001002085857482238e-01
9.312677269799269908e-01 2.992779847371971336e-01 2.381792060890032303e+02 4.531067358975928577e-03 6.061064486293582831e+01 7.450954978566601028e+01 7.198513850047562057e-01 1.357106003476806211e-01
8.645323770803230445e-01 2.376689538978642435e-01 2.433519685194109172e+02 3.909790072557058245e-03 3.934505914839856899e+00 6.656347263882486232e+01 6.692874102788658464e-01 2.892066056473801758e-02
6.008995910452736844e-01 -6.594821986308936346e-01 2.520845613492109862e+02 3.709777773227799971e-03 5.226292280647212607e+01 6.649529616438977087e+01 6.673947041174533856e-01 3.482504681794966472e-02
3.412197500145681683e-01 2.327367964310185222e-01 2.437895602160606074e+02 3.915624652194774243e-03 2.693377044041732304e+01 6.657228579633127197e+01 6.702010613323219346e-01 2.922825752848597775e-02
-6.722324757268429707e-01 -3.446716943137317912e-02 2.420405131044675215e+02 3.851133004790570791e-03 4.067772165087526304e+01 6.570151301029096658e+01 6.642756529256995668e-01 9.142598961249162604e-02
9.526085392270562391e-01 5.721806980296797462e-01 2.570733486871694140e+02 3.987950334256312387e-03 4.873981450646787295e+01 6.570210017291458371e+01 6.648681948617122250e-01 9.665123821725286890e-02
9.720047450294826419e-01 3.430161142321410672e-01 2.465051207059177045e+02 4.930218119129124200e-03 7.714217068460123983e+01 7.790773360164342876e+01 7.323602276194302041e-01 1.143064270720313969e-01
5.357826142528905322e-01 -5.129036150376192760e-01 2.425078277237140583e+02 3.931295146536451825e-03 1.534364657550450062e+01 6.692425796513546743e+01 6.723264835022856323e-01 1.128854650479844540e-01
4.012710372233203593e-01 -1.824575342812068124e-01 2.454604101787840875e+02 3.910493344807025942e-03 4.605705882739815848e+01 6.707437431526922467e+01 6.736302110036690438e-01 1.143453920604144275e-01
7.852215912197946235e-01 -2.179472661187470406e-01 2.553476782008420685e+02 3.863266626348124157e-03 5.427241310240667360e+01 6.697254020826784426e+01 6.741058151488679151e-01 9.034643628811417360e-02
-4.173333815371077504e-01 -1.885869558103436816e-02 2.413545104590028814e+02 3.947399669751975974e-03 3.162037182408238323e+01 6.714706259290076673e+01 6.758899439336077952e-01 8.690030967607388634e-02
-6.069326317998797737e-01 6.658528031800283742e-01 2.425064466742387026e+02 3.941210221093689042e-03 8.305633553670483948e-01 6.703312018691786989e+01 6.756216078735911568e-01 8.095345963480898854e-02
-8.320374929043339307e-02 7.103168317100785334e-01 2.429377253347498993e+02 3.935596192733114597e-03 2.266003666505347347e+00 6.693308441719381108e+01 6.761003330596597749e-01 1.004208601310811466e-01
5.438037291692441322e-01 4.905056290594256296e-01 2.477452964985493509e+02 4.077636429910011170e-03 4.940098869913889246e+01 6.740453465642690389e+01 6.805249648632161197e-01 1.099852598704148809e-01
9.358927448640343982e-01 -9.199423334720790990e-03 2.486704479582723195e+02 4.026521477439416914e-03 5.185525825454460147e+01 6.853934340233291778e+01 6.754758806067183707e-01 1.070736480205006502e-01
5.870305009160738940e-01 -1.078471594255736576e-01 2.398735591734910884e+02 4.378178633440665303e-03 6.641379757174111376e+01 7.447171385361770035e+01 7.449208712345570804e-01 1.286829790126080841e-01
9.296733169891298054e-01 -1.676175351047879680e-01 2.512125978896043819e+02 3.889342348638216013e-03 4.690146878773300188e+01 6.676768771874861841e+01 6.692971344245569609e-01 1.094947916585663483e-01
2.740155126246124340e-02 -3.528574299129827452e-02 2.379810383119348387e+02 4.025208031593446346e-03 1.057373314486012283e+01 6.844288301659187823e+01 6.780836512516820180e-01 1.245574616115055627e-01
7.996879145466162520e-01 3.860509344598626602e-01 2.455772360948996891e+02 4.556879127367868647e-03 6.543354076060096247e+01 7.329642989832119326e+01 7.226194049657134189e-01 1.339328885157133608e-01
4.801212572060831185e-01 6.804781077218802210e-01 2.481863802569320683e+02 4.330050717052251995e-03 5.917681627218506435e+01 6.844919936229487689e+01 6.799963051385017332e-01 1.160765651823159883e-01
4.573076547310078732e-01 1.704793968359400169e-01 2.445955356075778013e+02 4.144374036119262243e-03 5.977774331703466260e+01 6.919479155559226058e+01 6.762830358219985571e-01 1.224819276512106037e-01
3.700140164540209886e-01 2.300361879107478136e-01 2.489602034160234325e+02 4.146483830450546290e-03 6.248576587600756227e+01 6.826174805292909298e+01 6.829158128271126671e-01 1.102199833628263875e-01
3.434265589778719985e-01 8.108720525778527755e-01 2.423062048520511951e+02 4.180440163845272096e-03 4.812273061363795534e+01 6.830739661003364915e+01 6.836501145454719763e-01 1.038257349081481012e-01
4.698695076257173309e-01 9.373711262217288009e-01 2.529553060158904998e+02 4.396301374863578575e-03 5.877746581996368036e+01 6.740100837590176752e+01 6.869130524049396058e-01 1.012249519570521672e-01
6.878005181328168682e-02 2.243539739610493911e-01 2.461404000224480626e+02 4.515871971128972671e-03 8.847240063220951356e+01 6.817910580066757120e+01 6.790040565968836761e-01 1.178270642734447621e-01
8.631244918529373811e-01 -3.575908533926153154e-02 2.518208054449228825e+02 4.231105014239310881e-03 6.464379119628246428e+01 7.176449419384449868e+01 7.152695683051080167e-01 1.267752363608579957e-01
-9.473362101743905139e-01 6.112004566390546456e-01 2.424244720997167519e+02 3.980475490896252279e-03 1.122781312217777838e+01 6.754081395036951108e+01 6.883323254914394118e-01 1.100753316664566522e-01
5.314526289633065836e-01 -8.024327064565826007e-01 2.506662283104219284e+02 3.680690458808043557e-03 5.742445746964459374e+01 6.798322176906904701e+01 6.857239135273447417e-01 1.108757665857623975e-01
1.002615519388632553e-02 -1.926244205021899747e-01 2.423593076681852381e+02 3.900642183235968237e-03 8.290120518912779346e+00 6.652501804057803270e+01 6.607710453969758424e-01 1.100597141845655186e-01
-9.706156977912927530e-02 -7.437554814301233774e-02 2.422162153394300788e+02 3.888747690581594203e-03 4.715980562991515512e+01 6.649834615044493091e+01 6.660511338022753192e-01 4.999998695061563109e-02
6.623707141473591520e-01 6.677079068431290843e-02 2.449372382759899267e+02 4.051168677841283927e-03 4.549982003418580234e+01 6.847124575381037914e+01 6.958838376358796873e-01 8.737814691257103639e-02
6.448350995899403415e-01 -3.190716128761228454e-01 2.493482926548833234e+02 3.843592128915532171e-03 5.031335973454643096e+01 6.686875913412418981e+01 6.638359259977927307e-01 8.149061788763546643e-02
6.334926888427778735e-01 1.766201997068108653e-01 2.517822113905546075e+02 4.035729753199066537e-03 5.421194288500980463e+01 6.755068743517813346e+01 6.845930169663314580e-01 8.418488397061173190e-02
9.199947563556898356e-01 6.613779656767659887e-01 2.506340508522655455e+02 3.999928273930518710e-03 4.401137388940563255e+01 6.642671320886701380e+01 6.693286918107957950e-01 3.681874394250859300e-02
2.415379437096588366e-01 8.922020236171555041e-01 2.581963979332292070e+02 5.011476272313876261e-03 7.476215772461777931e+01 6.660497074814483653e+01 6.720887955734404784e-01 4.848647851596043362e-02
9.201077308429561619e-02 5.355109024559712161e-02 2.487506644588040956e+02 4.341402235048483563e-03 1.003095031066198430e+02 7.036945711153067862e+01 7.054720907561152776e-01 9.166303014800661342e-02
8.387162798258138707e-01 3.255758241764667993e-01 2.467087343271020927e+02 4.041398224946379097e-03 4.324217723718862061e+01 6.784085219029032032e+01 6.896869539443267749e-01 8.138189113811303277e-02
9.885576764583170473e-02 -7.691469378950033242e-02 2.539410602468165337e+02 3.820810277392445824e-03 9.791148881987102470e+01 6.893979824563169245e+01 7.000221062411671191e-01 1.023768401425721591e-01
9.441541214485549283e-01 9.035819509018299112e-01 2.507348059650795449e+02 4.305925080567531323e-03 5.189546957751538514e+01 6.892287757732276532e+01 7.024669982446042349e-01 1.219582884741514106e-01
9.088235340594684741e-01 -7.653131409676182662e-01 2.509230788053672825e+02 3.824052738695224440e-03 4.946908271386588041e+01 6.780891384120712928e+01 6.870932284028966608e-01 1.117567670311835765e-01
3.468176239017268236e-01 8.857131681025878223e-01 2.491649435589324924e+02 4.511403827593303550e-03 6.273877182702617716e+01 6.803268326438279701e+01 6.815865928401194651e-01 1.137898713520613531e-01
3.664449454731540934e-01 -5.390022400250445989e-01 2.569521526189051315e+02 3.454361329330080110e-03 7.261854921630437332e+01 6.810638062286020045e+01 6.796386135068505085e-01 1.177014795299752420e-01
9.275832079098027538e-01 -1.798755387721925336e-01 2.536266492996248587e+02 3.951476161670248143e-03 5.363384629334016296e+01 6.803321036259592347e+01 6.849379137940131423e-01 1.139979772402323205e-01
5.426474600380773450e-02 1.879986233623172076e-01 2.451919200096491807e+02 4.204627331392964996e-03 7.890243134436201444e+01 6.686468145472690594e+01 6.611858945147986999e-01 1.033586575926587064e-01
7.892150318174919743e-01 -6.490262136248188263e-01 2.410282540443028267e+02 3.925411471019763301e-03 1.203299143604828103e+01 6.694389927280280972e+01 6.617756214663378378e-01 1.081304860398610151e-01
9.601867097990146593e-01 4.128478455333771668e-01 2.466931256167966353e+02 3.967124710174279451e-03 4.118044288282975174e+01 6.684650481210655926e+01 6.625665949612230543e-01 1.046610045416244694e-01
-5.424522451842488380e-01 -5.018395722222801503e-02 2.404670561857701330e+02 3.974501944978382079e-03 1.534927864004690079e+01 6.760317845911795587e+01 6.758048835399746990e-01 1.127409428599860514e-01
2.725618684533229752e-01 -1.576388900012608563e-01 2.421858198255144998e+02 3.949496655443354362e-03 5.314747862237960874e+01 6.803182486444538313e+01 6.709265358844644922e-01 7.728513782473286908e-02
-8.806682083367600722e-01 -5.335400801633749523e-01 2.441069820182378010e+02 3.888219771590150330e-03 1.749375556064467219e+01 6.625944549121189198e+01 6.678306793161281618e-01 5.836024870917826818e-02
2.726320469554371906e-01 -5.907515904509390570e-01 2.409929712578241094e+02 3.943095990956672382e-03 2.818348206351731022e+01 6.736441537520710199e+01 6.708395835167877408e-01 1.110322009520608860e-01
-4.743973022968628328e-02 8.888198109708085326e-01 2.408293764980301432e+02 4.134297817584016432e-03 4.561702470789829533e+01 6.775420484702121371e+01 6.848976300558226038e-01 1.076245028982602547e-01
-5.220866301577247182e-01 -2.738433473169776811e-02 2.406519014784988713e+02 3.983302980161987361e-03 4.667875825137976165e+00 6.770418740720646156e+01 6.795137594977437301e-01 1.191124569266115846e-01
6.029080924727026058e-01 -8.616192541064480181e-01 2.421225617125011524e+02 3.962122814024851211e-03 4.439914879541076687e+01 6.910379387796209016e+01 6.987075632548559456e-01 1.093988924796671369e-01
1.130416608146272428e-01 -2.391946590031701625e-01 2.428143995082755566e+02 3.916957298371809455e-03 1.720689094035698474e+00 6.670118176064997328e+01 6.690351515027278539e-01 1.000765658257242730e-01
7.441478074149978639e-01 1.875365805331380420e-01 2.456691707507569902e+02 4.175930653342100479e-03 5.301299317908064523e+01 6.980177160511748014e+01 7.036755331887744047e-01 1.350246900813706352e-01
8.476569296559983702e-01 8.932901629400072929e-01 2.505366751109147287e+02 4.056585548513366377e-03 4.547396440837579235e+01 6.650976788760365821e+01 6.687073633083101543e-01 1.051229120603725392e-01
-3.019839141282165684e-02 6.438913473597454029e-01 2.431101692041663682e+02 3.933808088276883642e-03 3.032599453731083727e+01 6.661972490333441499e+01 6.693462899121503940e-01 8.017519393167658881e-02
-6.403618620418327634e-02 1.381217585542495740e-01 2.421587653550820676e+02 3.921200361164747968e-03 4.035512677037415585e+01 6.659315441666043967e+01 6.636287074298984345e-01 1.283704295630647974e-01
3.507788374964420086e-01 -8.150061307544360645e-01 2.429409081609373402e+02 3.882619801334980924e-03 2.667534453413772155e+01 6.648354488841675902e+01 6.615373859350769381e-01 9.756305145632682141e-02
-6.881294011401069000e-01 5.623228001982800706e-01 2.444537061522017325e+02 3.915794656163333956e-03 2.009780276817741296e+00 6.657741555624589580e+01 6.776488500648761848e-01 7.165663448365081067e-02
4.179708431003610336e-01 8.741462681431642068e-01 2.372630520173611899e+02 4.068068928868384324e-03 2.798727119531697838e+01 6.881633236816857391e+01 6.798544977027803915e-01 1.191176020413907966e-01
4.938890446737616569e-01 8.101961671287973843e-01 2.514257640665264830e+02 4.646058599986945328e-03 6.671812780799407960e+01 6.935466638715084287e+01 6.867501230486531272e-01 1.082181938999077220e-01
-3.329640157388088495e-01 -3.611468291191557434e-01 2.468157152757495396e+02 3.815348675739202531e-03 1.534320014574677415e+01 6.513690391301605587e+01 6.560420435258189631e-01 6.263794761769102271e-02
-7.135060277400263606e-01 1.658659331772915912e-02 2.465398649978013168e+02 3.812587793713769716e-03 3.306465437747672986e+00 6.511039475351154238e+01 6.529938418308008918e-01 5.523255097655888762e-02
2.124427033133228504e-01 1.899842779893337052e-01 2.524429844565570988e+02 4.291974747287536154e-03 7.768373595412354859e+01 6.853196359930468873e+01 6.923544574637432447e-01 1.131667114574726463e-01
5.596878870335517675e-01 9.994959105800826915e-01 2.492292014445915811e+02 4.457811886803231434e-03 5.811459280281154349e+01 6.867124674398115758e+01 6.897422666041431727e-01 8.443954395855944595e-02
7.562272615947821519e-01 -3.810626139335679952e-01 2.637768301914537687e+02 3.773677895288201668e-03 6.735865756696497897e+01 6.878526431475160052e+01 6.890050062703335643e-01 7.713257324330664855e-02
6.228168815117320900e-01 7.028950595601997087e-01 2.464907940516284839e+02 4.253898291803026935e-03 5.335937423567587956e+01 6.872612720925376095e+01 6.875398097161090627e-01 8.437289475554732299e-02
9.756050308807786564e-01 3.313137041223503942e-01 2.539652576060629769e+02 4.039652559150216926e-03 5.054286983944034972e+01 6.725458570357079680e+01 6.794053385427476499e-01 8.995077122420538918e-02
9.209949750165796756e-01 6.849429723088884536e-03 2.555507098548444276e+02 3.952762161525518944e-03 5.247212867721205498e+01 6.715445178185629516e+01 6.792093291923095855e-01 6.037868110635272179e-02
-5.199574704193762331e-01 7.941605269972429326e-01 2.426940632883161584e+02 3.956521211191533181e-03 2.022734291666949957e+01 6.714384758118561081e+01 6.809670185443583712e-01 7.998309548479450026e-02
8.113771017663997664e-01 -2.785273305576532188e-01 2.469465477921337708e+02 3.962619283305632983e-03 5.125034098630826662e+01 6.856078167079459718e+01 6.780030181004569334e-01 7.351740425071004448e-02
-7.327920795759612638e-01 -8.879086606751694921e-01 2.418293393299890681e+02 3.936727980663258172e-03 2.705838744726299439e+01 6.720585289738278334e+01 6.805603297930518103e-01 1.005470519417585862e-01
1.776533945301327078e-01 7.098518106509277281e-01 2.436985551246611692e+02 4.018742530961676163e-03 4.037670466581653272e+01 6.707309545514499405e+01 6.789082378653167327e-01 1.014171276927187809e-01
9.343897190251152507e-01 -2.567411388315798959e-01 2.513269180396938225e+02 3.888411913147968302e-03 4.687571687684634014e+01 6.695029344949165306e+01 6.756537268429726462e-01 1.132606131742676658e-01
3.313296332067832140e-01 7.736532721721358641e-01 2.436182794311224029e+02 4.017199175899459004e-03 3.721290229746445277e+01 6.728372293961254513e+01 6.818301943726975400e-01 1.102172697397727080e-01
4.580946550833515651e-01 6.333246750386125612e-01 2.450547047554191806e+02 4.525960352334364688e-03 6.675586756322559268e+01 6.986662271876922148e+01 6.615688690898972046e-01 1.180235414063850463e-01
2.007908824872703946e-01 9.553164544175274386e-02 2.458155557828473832e+02 4.075819818676674686e-03 6.810444078651404709e+01 6.808667730963699682e+01 6.718438312605713447e-01 1.269770073135208788e-01
5.598466057297120102e-01 -1.504843551721397610e-01 2.453828673530179003e+02 4.145622899900417054e-03 6.983244255525100641e+01 7.219098437371462751e+01 6.924485803522794081e-01 1.269478192665521310e-01
-2.362630234268228713e-01 -1.259291572173927010e-01 2.417662251832051084e+02 3.961394155749389974e-03 1.650818127929463230e+01 6.734505163535949634e+01 6.786572166091776603e-01 1.138734496429847920e-01
8.652154633577753273e-01 -4.827495021491168825e-01 2.494921676391806784e+02 3.878128001418757256e-03 4.882394593668583127e+01 6.766916131065747209e+01 6.791352536476077395e-01 8.945680994583055101e-02
1.654504789892692340e-01 -7.064622855597404438e-01 2.436900887709782353e+02 3.770080739888370495e-03 4.944518305587378393e+01 6.698106529485309579e+01 6.692429617743681503e-01 6.506759850051908878e-02
5.040866826013767898e-01 -1.533591986955507025e-02 2.429038825876241106e+02 3.922839982778570343e-03 2.707239212677407991e+01 6.680882631004683958e+01 6.687643915701491082e-01 9.135560357757252503e-02
4.289266630508166145e-01 -3.856440962469918077e-01 2.438496228050418324e+02 3.856439898614255190e-03 6.188005042317011117e+01 6.915372071741867899e+01 6.634211327253253243e-01 9.598262807246220329e-02
3.666436459668565018e-01 -4.099695674080132690e-01 2.478958476911094806e+02 3.793606766641955796e-03 4.549148779743401860e+01 6.592534059817734260e+01 6.608941481870362900e-01 1.093118745173516232e-01
9.104392263383255246e-01 -1.247914729900277964e-01 2.535712009735740082e+02 3.841197566083658001e-03 4.661650424965927186e+01 6.592060639798924626e+01 6.615333676165573440e-01 1.087389871015103093e-01
6.537983652695098513e-01 5.237974582405056090e-01 2.508205243302072915e+02 4.150220683221132051e-03 5.457354871158106846e+01 6.762171578021005303e+01 6.751773583382534305e-01 1.069128482459399537e-01
1.951811358720134670e-02 2.586693067219337783e-01 2.396569679331789189e+02 4.146409376999737190e-03 6.081145656860369542e+01 6.823566103047448905e+01 6.825541325339483656e-01 1.198781312942797106e-01
2.196820177519820394e-01 5.420984902508735326e-02 2.455431469043176378e+02 3.968468388039940627e-03 5.125488179582288240e+01 6.718343990088899886e+01 6.812724066502725551e-01 1.078072690475026379e-01
2.647586449576844747e-01 2.855163043083361885e-01 2.453999443379732668e+02 4.267613854620427340e-03 6.805799007626917785e+01 6.888470398688865259e+01 6.755438922561705084e-01 7.736089739900345319e-02
-8.444558934689954111e-01 8.642895949697401714e-02 2.436887515432189275e+02 3.911558990956570149e-03 5.779683343091780223e+00 6.657280947870867749e+01 6.720284958638034212e-01 1.031432942057887436e-01
3.584404883784308993e-02 -3.848610334049595849e-04 2.549929137178083067e+02 3.948646943863778035e-03 1.146182336874563532e+02 6.710218363879891967e+01 6.841112005034198917e-01 1.142681053490549464e-01
