# omega_modGR tau_modGR
1.581808527442397917e+03 5.302151754318429507e-03
1.476047334722861478e+03 4.688933074628383497e-03
1.433947588687223742e+03 3.590090376211512672e-03
1.568119494141404175e+03 3.065402130848798434e-03
1.560079678305885636e+03 2.918921300300281272e-03
1.618206222936653830e+03 4.150002328604057017e-03
1.791031796140458255e+03 2.177506045972225218e-03
1.578760173101449027e+03 4.411907027581067273e-03
1.564207360845899075e+03 5.140315727166021309e-03
1.485350614576780572e+03 2.248054989575214071e-03
1.557072096758879752e+03 4.274086273279139626e-03
1.565996413259952533e+03 3.121849359763945522e-03
1.520932240969321128e+03 5.023093231557137356e-03
1.584050940647784500e+03 4.161674427036882173e-03
1.524128246589672244e+03 2.611613188766190655e-03
1.630378487258755968e+03 2.907085061467638929e-03
1.476945362381771019e+03 3.132829377510183873e-03
1.485568129667220319e+03 3.442476865159441353e-03
1.509926667645157522e+03 5.109041733915505555e-03
1.595271840487527697e+03 4.472752594820144506e-03
1.618442292441945483e+03 3.639532679237265402e-03
1.587532516169231030e+03 3.242874721591672456e-03
1.693299512779721454e+03 3.933418258668370734e-03
1.551463514970440201e+03 3.719726680446350329e-03
1.719029528850975112e+03 2.543765814163871219e-03
1.598492878115760732e+03 4.627915285167271547e-03
1.670646408327423615e+03 4.704212008596071054e-03
1.525564200155576600e+03 3.390722310668494929e-03
1.215864348313955588e+03 3.464064188215823341e-03
1.598970717657605292e+03 3.673026744993449118e-03
9.708351991555452969e+02 4.402905847862085588e-03
1.754568296313794463e+03 4.714966657447133315e-03
1.657566546877378187e+03 3.669212442006913530e-03
1.530947435931640030e+03 3.221306483024878944e-03
1.555881363664291030e+03 2.265905004147804845e-03
1.751846450072508105e+03 1.776261039328683221e-03
1.915816755962207026e+03 2.449267609548348625e-03
1.706207586692010636e+03 4.766405292281335020e-03
1.683317622134301473e+03 3.300676975805555500e-03
1.546028245340436342e+03 3.386012384157987415e-03
1.889390998936952656e+03 1.364642312236582188e-03
1.621236705305359237e+03 2.910914795191195132e-03
1.647124732159634505e+03 4.911389781813760812e-03
1.606876032882553318e+03 4.479690855948986750e-03
1.661516364882465496e+03 6.034661036536406037e-03
1.798436806896705093e+03 3.538434133071814008e-03
1.546814415064771993e+03 2.633373112711038470e-03
1.673878300277567405e+03 3.724764494130802447e-03
1.413632569525515464e+03 3.072423909801283264e-03
1.671004681939500415e+03 3.827619570540652903e-03
1.662954760382114955e+03 3.198795528403467186e-03
1.605051463413759393e+03 4.878709451573461954e-03
1.650857578551909683e+03 4.057578993336183326e-03
1.574944647661307727e+03 3.632651669648504812e-03
1.551433011609410414e+03 3.507316164425485720e-03
1.623853873476789886e+03 4.264808587289306736e-03
1.496484927000524522e+03 5.708830742642157646e-03
1.625890367958317483e+03 4.101548569160008186e-03
1.529149980762250152e+03 4.180023612787101168e-03
1.605349553678777511e+03 5.163217052002582255e-03
1.635915458095187660e+03 4.487486808785965883e-03
1.523287930440895707e+03 7.759572162262092822e-03
1.487803779487600877e+03 4.247862464906159395e-03
1.553237345058290657e+03 2.882749037641024834e-03
1.413368187998025633e+03 3.347147989285512854e-03
1.451560206112149217e+03 2.387077490608120137e-03
1.469791253960832137e+03 3.292393637643377998e-03
1.781494440822874139e+03 3.421936637669297995e-03
1.481544552381709764e+03 5.349796593949821162e-03
1.466000446086999773e+03 3.391007849341910307e-03
1.626509582315680291e+03 4.568824650419729336e-03
1.604944910803523271e+03 5.182795774288154883e-03
1.538157250571171744e+03 3.866244032507904806e-03
1.482595095266959106e+03 3.341806108996410972e-03
1.486369781409201096e+03 6.001759697059594681e-03
1.551838641740416733e+03 5.401470306154548123e-03
1.446474856907861295e+03 3.494819329318610713e-03
1.539959887612925286e+03 5.316636094522700015e-03
1.313010741932845121e+03 2.086825619118898561e-03
1.481051725923237427e+03 2.241482639306199929e-03
1.326247280825275539e+03 2.459211077920390835e-03
1.522552387979403193e+03 4.145219518301892191e-03
1.593195302688254969e+03 5.620608769719325631e-03
1.682772850633020653e+03 6.441977466777650159e-03
1.671043554068099866e+03 2.214358061027855117e-03
1.480813852291553076e+03 3.822332238230071854e-03
1.627510079942230959e+03 3.277079765164333820e-03
1.586678504344029307e+03 5.052738278175695347e-03
1.721648200953151900e+03 4.286565594844605857e-03
1.695346609220050141e+03 4.316081421019754907e-03
1.583174198679606889e+03 3.445980360135619206e-03
1.700630905738805268e+03 3.844308700274203048e-03
1.768910396469467287e+03 2.782365579476212859e-03
1.586938290336900991e+03 4.885483345772894184e-03
1.523089614513854258e+03 4.642194026943614535e-03
1.536014261298523707e+03 4.717092962383714373e-03
1.529890708644968299e+03 4.864756983996318916e-03
1.512399665933893402e+03 3.318771754948698482e-03
1.656148837663045242e+03 4.314545225912945828e-03
1.584102410894029163e+03 3.112762601243805431e-03
1.547021023554166050e+03 2.466073335362909368e-03
1.723196619531436681e+03 3.202941057784011031e-03
1.530284862877968635e+03 5.433706632723193236e-03
1.625707669465167328e+03 6.764578731205539083e-03
1.629463897043385941e+03 2.968768232616994778e-03
1.569386075455666287e+03 4.114692738647267138e-03
1.534546573555146097e+03 5.831065081159311769e-03
1.486312049524799932e+03 3.129447340672910933e-03
1.406921204757665237e+03 5.597951676479353753e-03
1.497249560343634130e+03 3.657929841538854962e-03
1.370464616590702690e+03 2.050382116050159832e-03
1.468690023779397052e+03 2.646172160529039735e-03
9.925993775592024804e+02 7.241419615329673307e-03
1.480799805230085667e+03 2.082659066968840789e-03
1.530255064066639761e+03 3.028531182563494809e-03
1.665400468326894725e+03 2.734004911654861359e-03
1.267834396520741848e+03 3.539660936627487837e-03
1.629267225540021627e+03 4.076587103731397176e-03
1.597559011082367761e+03 4.154923781359893056e-03
1.574077121152116206e+03 5.532667225808730015e-03
1.413080673966680479e+03 2.660898980547225963e-03
1.485054490817224178e+03 3.853761346470315364e-03
1.558781779709671127e+03 3.185361123866547496e-03
1.559618226790961671e+03 5.728436226916073550e-03
1.533946625294646992e+03 5.200170592258101555e-03
1.316699519553824302e+03 2.737117086328683634e-03
1.688460554575396600e+03 4.238932459402873325e-03
1.483845358834149920e+03 2.301438221650779162e-03
1.602329575351562426e+03 2.804440694965410364e-03
1.538852529415812796e+03 2.216738285247085282e-03
1.552368420780918314e+03 3.016969836705214649e-03
1.760983634943733932e+03 4.598361394894569763e-03
1.591231913387795203e+03 6.197298961924418981e-03
1.674274159843408597e+03 3.605951589426264342e-03
1.613239884919934866e+03 5.088228901198459803e-03
1.716796271690783669e+03 4.355548921435197125e-03
1.573093298693372390e+03 5.483822550323159614e-03
1.570657561046469937e+03 3.884430731784298003e-03
1.598542486508018555e+03 5.794735161922856710e-03
1.611644816305005179e+03 5.972484136086656827e-03
1.496222057820710916e+03 5.595021493848420860e-03
1.684375232294558600e+03 3.975141419698845734e-03
1.420373830957303426e+03 3.737780817756644960e-03
1.461359996176694494e+03 3.566660284547178497e-03
1.453751528428173287e+03 4.979141829382555118e-03
1.502331189013666972e+03 5.143370360723845298e-03
1.471433860671251523e+03 3.878741277901921747e-03
1.620193749137413533e+03 3.322023703113750719e-03
1.431818789722423844e+03 1.934099163907500090e-03
1.527306569607090069e+03 4.611270442351141606e-03
1.397264817795471799e+03 5.406948018042750416e-03
1.313023355122324347e+03 2.803672702164444318e-03
1.495542689789022234e+03 3.521206445061407248e-03
1.475560553628253729e+03 4.093410615037795450e-03
1.586034904458725578e+03 4.839622845780355495e-03
1.238310862500967232e+03 2.565827490198247570e-03
1.666732337577660473e+03 5.687155012176637464e-03
1.598035597180338527e+03 4.459231686364827085e-03
1.701020155058662112e+03 5.382152327651761915e-03
1.579555330634865868e+03 4.735139181379926024e-03
1.628484213329550585e+03 5.004404988199961588e-03
2.186124825329280156e+03 1.542736431795826372e-03
1.617287471934959740e+03 5.388768671924597936e-03
1.613949121478002098e+03 4.905767340333850625e-03
1.613642931654108224e+03 3.466201542712242251e-03
1.328154631068849540e+03 3.517079862889291482e-03
1.541151042074039651e+03 5.344165310065278687e-03
1.457239687835219911e+03 4.523208303625362615e-03
1.549098467473124629e+03 3.805179511480712498e-03
1.360594812896810936e+03 5.419481723914336760e-03
1.715797669633781197e+03 2.678212674368872503e-03
1.548521522982721535e+03 2.894018226598567972e-03
1.566225206116887193e+03 6.835104393562101144e-03
1.644474853243703137e+03 3.596033319114916131e-03
1.582967912386088983e+03 4.180978208725395599e-03
1.613111532104080425e+03 5.597693685083094360e-03
1.504916040913579764e+03 5.470456235558922471e-03
1.137865994951901030e+03 2.273290213024677184e-03
1.557204636781044201e+03 4.552092997693115393e-03
1.532798679653074487e+03 6.284414978666036551e-03
1.539729769581389974e+03 2.561542862952469884e-03
1.547090511516143351e+03 3.322967420407644482e-03
1.544407571621567286e+03 6.542389920798294400e-03
1.550625801770934231e+03 4.348847319533796427e-03
1.609050817349263980e+03 3.905370738489116235e-03
1.135049025483263904e+03 3.000198326645029095e-03
1.584543554537527825e+03 4.181622988417498313e-03
1.404214457492208794e+03 3.560926359927702508e-03
1.412148360885186094e+03 4.512936088201803010e-03
1.492854936802699285e+03 4.171084426345739345e-03
1.544085325892652236e+03 4.319374426413891133e-03
1.526282537123749989e+03 6.131085479083756701e-03
1.480340075042109675e+03 7.102225815380149021e-03
1.525709764933692213e+03 4.992671772064096423e-03
1.452272581073539186e+03 4.013228891613879711e-03
1.450003087403124027e+03 4.482585505636639198e-03
1.448989027448640400e+03 4.573510683946338182e-03
1.517051608089728688e+03 4.954643395727854893e-03
1.584569767574054595e+03 6.369833540539169073e-03
1.500891810892494732e+03 5.334895130037089692e-03
1.370983489433762315e+03 2.768339173293656204e-03
1.396102692636683742e+03 3.743257931380393651e-03
1.583982715402696158e+03 4.779879097211498298e-03
1.477449186417404235e+03 4.776924506544670025e-03
1.535877269953560926e+03 7.450557531525541476e-03
1.874102241328989976e+03 2.647972088689655185e-03
1.597180046671519221e+03 3.894985128663535235e-03
1.607867002922756910e+03 3.452960060736648927e-03
1.863537785227120594e+03 2.617962238364775120e-03
1.947334502676733791e+03 1.924358404566499587e-03
1.531894256946426594e+03 1.072805481500134278e-03
1.658735350164211923e+03 5.165376112207714643e-03
1.593374210571652839e+03 5.439218320783156119e-03
1.630030741122198151e+03 4.692396005574889228e-03
1.501320456342058151e+03 4.930507913561533485e-03
1.542328846861363672e+03 6.462363436728253002e-03
1.561453844640193438e+03 4.775274116241775245e-03
1.297150665282939599e+03 3.779614811142010915e-03
1.553058456454584984e+03 8.224363546254791560e-03
1.575866578679937675e+03 5.596732146763995150e-03
1.561060938553958977e+03 3.862262311615648636e-03
1.587653996227559446e+03 5.751031469019227300e-03
1.541652061632210462e+03 4.463958356183185885e-03
1.583366141722035763e+03 5.240907743281594637e-03
1.673289993254576984e+03 6.019604598859333230e-03
1.476863331386924528e+03 4.637345507479866472e-03
1.542641837599313931e+03 7.458642948684094526e-03
1.516385110694365494e+03 3.182009559670034241e-03
1.455572125117835640e+03 3.852043768559934318e-03
1.003616749024411547e+03 4.478500848964954602e-03
1.392327802837909303e+03 5.976601574919378386e-03
1.529014128883239891e+03 3.345561821038961579e-03
1.436404148491689966e+03 5.842009521775963152e-03
1.316789925791023052e+03 3.240197474240960954e-03
9.628225814468919452e+02 3.968379462208090555e-03
1.367237022210099212e+03 2.106916443166903258e-03
1.452220597108115271e+03 4.843433676867426110e-03
1.383607730753056103e+03 2.736226462124558695e-03
4.119895551279798838e+02 1.729944642864819290e-03
1.220949046116294767e+03 3.214263803967403691e-03
1.653435855625652039e+03 4.363656124606729927e-03
1.661057540897498484e+03 3.219803032390609974e-03
1.583174081199395459e+03 4.414607956999360913e-03
1.661950998329851245e+03 4.269945696335888073e-03
1.490202732417022162e+03 4.220613563038760375e-03
1.468306881312565338e+03 3.646463555530680880e-03
1.445777077685373570e+03 4.901437875011155354e-03
1.574445583241092208e+03 6.623357702718895082e-03
1.713792574946186278e+03 5.180731387217237492e-03
1.634530630431298277e+03 4.572502354320774100e-03
1.608680041085046469e+03 4.750456752905225268e-03
1.616042183227420537e+03 3.553331560132380433e-03
1.566291949852050948e+03 2.376260738477608322e-03
1.796855721381798276e+03 3.038826872644333210e-03
1.426986930453281957e+03 2.382423427498202902e-03
1.193579007511509417e+03 1.765784609998903012e-03
1.350582466106162656e+03 2.463306923639253364e-03
1.652511330761581803e+03 4.095302228455133600e-03
1.628179028922077805e+03 3.243005484447501405e-03
1.630999005972439818e+03 4.646395907686879864e-03
1.493927288850922650e+03 3.642589064007368312e-03
1.648083934589826640e+03 4.693105587314036313e-03
1.570692558578017042e+03 2.460936628900024445e-03
1.601310941509808572e+03 3.676926110891045544e-03
1.638867631431173777e+03 2.424790944777695766e-03
1.654911129996726686e+03 4.029416959037655788e-03
1.581085119131032798e+03 4.272769419151205977e-03
1.627930951113040692e+03 2.913020051960257817e-03
1.639126782012845752e+03 6.103947543090534542e-03
9.670085347927665680e+02 3.811541731744925391e-03
1.631174549351284440e+03 3.035763310670501394e-03
1.692415371769840931e+03 4.150936996049097404e-03
1.053853670569447559e+03 2.500979731082439341e-03
1.547163882417626837e+03 3.921258004696268930e-03
1.722577905247970875e+03 3.119612386671808627e-03
1.550698180492568554e+03 4.520110756974501237e-03
1.357979811899376955e+03 3.118544161080531729e-03
1.215522887268936756e+03 3.654974452289586496e-03
1.366315457275590461e+03 3.830100640129307978e-03
1.556304655722311736e+03 5.312040957153675406e-03
1.436943185914718697e+03 2.248868257083685290e-03
1.520918298884007982e+03 3.680441880480043049e-03
1.046214423848899060e+03 2.957774970771208465e-03
1.605936019112241866e+03 5.755595568837762119e-03
1.266549110219997374e+03 1.595723977505144166e-03
1.574312633711751914e+03 4.496090653012000705e-03
1.384602696627581736e+03 3.393374799146671797e-03
1.510697165454614606e+03 3.671063742416129459e-03
1.654281308324546444e+03 3.900044356122430670e-03
1.613822355464074462e+03 5.813870195484136319e-03
1.462620132322870404e+03 3.128740147252555715e-03
1.486015338279166826e+03 4.056225218747030146e-03
1.653039332741388762e+03 5.142584718557497749e-03
1.584994246424951143e+03 5.055592074622491591e-03
1.481073420230536158e+03 3.770083866598747217e-03
1.441895789626611304e+03 4.260906862203564689e-03
1.700621155123416429e+03 4.388123225960645010e-03
1.607959174405930980e+03 2.935236941522897762e-03
1.664895220123019271e+03 3.058456952602699175e-03
1.628991710352643167e+03 3.163757710437330607e-03
1.618881919668744331e+03 3.776150323858607286e-03
1.496344041996631177e+03 4.223189128698704928e-03
1.166783116007725766e+03 2.146962977852764996e-03
1.479149955832786873e+03 3.364330027445306456e-03
1.024782666800117795e+03 2.564950326221836305e-03
1.573929720953371316e+03 5.439319602961061040e-03
1.621247541238253461e+03 4.366406431838375582e-03
1.599903576766836522e+03 2.582123452382145169e-03
1.453430559248433838e+03 2.787523730805734155e-03
1.576122458042769495e+03 5.895532611895017497e-03
1.085982886194314233e+03 3.202502271997067530e-03
1.415887479993283705e+03 3.562444245015868385e-03
1.710945260347010390e+03 2.390497985564998644e-03
1.298747183509199203e+03 2.452253666269378369e-03
9.805017080177429989e+02 4.489903291993693063e-03
1.267246090368631030e+03 2.877745091817219755e-03
1.485769598496535536e+03 4.158562765139228214e-03
1.458333987659119884e+03 4.622856008991220803e-03
1.561308787858723235e+03 4.958455804573436154e-03
1.650888619311330103e+03 4.973693253830970516e-03
1.532806567462518387e+03 3.466477659724270365e-03
1.458950634077546511e+03 5.322195493208969376e-03
1.576868641181267094e+03 3.243288593358758382e-03
1.491303586680478020e+03 3.862865878676791098e-03
1.510282439865598235e+03 5.139858480400566303e-03
1.530620598426129391e+03 3.622023333780566810e-03
1.542828062535749723e+03 2.980054764571176112e-03
1.652522207930835748e+03 2.827073802755989112e-03
1.455299970526716834e+03 1.333803730156353940e-03
9.233830242675802538e+02 1.495633775178271301e-03
1.254893662035554598e+03 2.836080191373133857e-03
1.341890545625093182e+03 2.680828551552888548e-03
1.357021486679002010e+03 2.249365029447188743e-03
1.447061451730568251e+03 3.302002463006694678e-03
1.463431631393175849e+03 3.746189222284125164e-03
1.865462141717266149e+03 2.730319890930750764e-03
1.551782053645084488e+03 3.103361658153680654e-03
1.430028709195470128e+03 1.742229501663523743e-03
1.137080201386751924e+03 1.339341945520878359e-03
1.574903062676638456e+03 2.341283628546676505e-03
1.650220915867964550e+03 4.310349170016222232e-03
1.647617376200164927e+03 5.504854675755476746e-03
1.653705876467910457e+03 2.322591247996251725e-03
1.551957397789147308e+03 4.103478370996894477e-03
1.622382501471751766e+03 3.950799881668340396e-03
1.657718078971783370e+03 3.215165336837366456e-03
1.605020961792391972e+03 3.645370062567757172e-03
1.160887465711891082e+03 2.118940606963371637e-03
1.050095991379885845e+03 1.883251072774473796e-03
1.584105764546381579e+03 3.372451113159633841e-03
1.734028675603400416e+03 1.849579864831990160e-03
1.531982124196980976e+03 3.328220632622015326e-03
1.449745159910310349e+03 3.534141575626208783e-03
1.760316311009536548e+03 2.741413111528494175e-03
1.597788617514079078e+03 3.718728899308515381e-03
1.469040452136158592e+03 2.815334093400475354e-03
1.441260986020475229e+03 2.820403562544301478e-03
1.398641521972294640e+03 3.245526128684798808e-03
1.589831000273180280e+03 2.808112781725252867e-03
1.627483813776320630e+03 2.969501258484724768e-03
1.418904100539124784e+03 3.904338288277188831e-03
1.532492303571570574e+03 5.159227987494377672e-03
1.474486831592960016e+03 4.166356363442361675e-03
1.545596395233754947e+03 3.375432011821029657e-03
1.519891668496558623e+03 3.611824612467007256e-03
1.509395569749319748e+03 4.965416216017908696e-03
1.497998666268253146e+03 4.209796360513027441e-03
1.658676588284173249e+03 3.457438956244386803e-03
1.641703963370909605e+03 4.087824658471551909e-03
1.555478601423331838e+03 4.908901744451094756e-03
1.493836772801041434e+03 4.583860134537090167e-03
1.491938160654889998e+03 4.945522626756002939e-03
1.477699152431047196e+03 6.592296416408791222e-03
1.521676116201384275e+03 4.009891494813682018e-03
1.424875473077507422e+03 3.444075261007310818e-03
1.414759622812878206e+03 2.814803483509614995e-03
1.501639550671560301e+03 3.461241984788629000e-03
1.250370417407078548e+03 1.954948048820773134e-03
1.650668670613908034e+03 6.649064401346545944e-03
1.656442193523536844e+03 4.072152174234519931e-03
1.486972501386076374e+03 3.180267822567672906e-03
1.568195929304790525e+03 6.489997069061068449e-03
1.548986732937807801e+03 3.298414206348246596e-03
1.626879391826858409e+03 3.432915424487097741e-03
1.434724838672793339e+03 3.642153239558498876e-03
1.455251423655241751e+03 3.513516907074572086e-03
1.823483297089657071e+03 2.587732202432030046e-03
1.548715398204292569e+03 4.350787189307498554e-03
1.723806304677164917e+03 4.253515145114301031e-03
1.507256660627068641e+03 5.893535913517161315e-03
1.494633209113790372e+03 4.552908568491973590e-03
1.574097205707127387e+03 3.511735576444967918e-03
1.404323989741168134e+03 2.331534253326975840e-03
1.578425796459209778e+03 5.431782628403205790e-03
1.577396310032731208e+03 4.847830758938073865e-03
1.544169227714819499e+03 4.267308102291866856e-03
1.519162986022513223e+03 6.140368063514446521e-03
1.512207087674747754e+03 4.436885585160154494e-03
1.488324055319504851e+03 4.141008292234378899e-03
1.507919982405288692e+03 3.647032567422719192e-03
1.532139818732746562e+03 3.100786959848018248e-03
1.614431490776337341e+03 4.651105431214304711e-03
1.518319085605502551e+03 5.675631009851258256e-03
1.608816999716210375e+03 3.515260248869318035e-03
1.856253389144960011e+03 2.844995603949409483e-03
1.681148504664374059e+03 2.528988988794580312e-03
1.483176237214642015e+03 2.638649017871435524e-03
1.514663563043444356e+03 3.868349757181188068e-03
1.685625463494247924e+03 3.790454247751716237e-03
1.440097981251651390e+03 2.514542533581531642e-03
1.494571576781037493e+03 2.057338201483572149e-03
1.690468975014918897e+03 4.749456903080890441e-03
1.469412597882597311e+03 5.288741967470470505e-03
1.463038441546421382e+03 2.575185836435115849e-03
1.517472652083439016e+03 2.624260054806883211e-03
1.524728361532717145e+03 4.065090122807151971e-03
1.029845451740272892e+03 4.846533091763909062e-03
1.588724462480052807e+03 6.425000476493977243e-03
1.637970184849593807e+03 4.492394997550604868e-03
1.428482015668561644e+03 2.940362222235109405e-03
1.677339431043449849e+03 5.144282991430479401e-03
1.475360042051086566e+03 2.639410355627412955e-03
1.481850337199598926e+03 4.246621209750693279e-03
1.448832835787975228e+03 2.874389004411359930e-03
1.551364034196808234e+03 3.007510236134919909e-03
1.463872353216558622e+03 4.190649089942584046e-03
1.421772545685983914e+03 3.668248449426272928e-03
1.441372974871859469e+03 4.046271166455218254e-03
1.435767847148715646e+03 2.407693628886811796e-03
1.524743941213446305e+03 3.949768814645755570e-03
1.392401551954670822e+03 3.197874651504445734e-03
1.591106548650705918e+03 4.403015201189490989e-03
1.523461344833028079e+03 4.737898494994863610e-03
1.578928693665092396e+03 3.724932946399048782e-03
1.317530357792400537e+03 3.382409558197234378e-03
1.324176116338292786e+03 2.422212715188856898e-03
1.677180139217387023e+03 2.179905914915642156e-03
1.582783202704195446e+03 5.253847490312014805e-03
1.703844713842146348e+03 3.437908014594801866e-03
1.559896627861622846e+03 4.226738749200347443e-03
1.429756960738260204e+03 3.023821348651443541e-03
1.574727417356648402e+03 4.434703003406280375e-03
1.599876766921233639e+03 2.608371206300209508e-03
1.758865772882968486e+03 2.349567255455140002e-03
1.535989692681323731e+03 2.139205083784580328e-03
1.640062452656612777e+03 3.605636640437273263e-03
1.627753019856205810e+03 2.941099919422225390e-03
1.591926532739012146e+03 4.152186426770045069e-03
1.407288528426184030e+03 2.931509742714558803e-03
1.535838804273849746e+03 2.709878162418665956e-03
1.518718139525611832e+03 2.989339995343813592e-03
1.536152285994205386e+03 4.866548724023079392e-03
1.526969866597630698e+03 5.729166008219294982e-03
1.580495877512416428e+03 4.189772976442285995e-03
1.345699314627843705e+03 3.632547563542568806e-03
1.551539436586754391e+03 4.252050302834279628e-03
8.694907930240538008e+02 2.383779617177538175e-03
1.464369431713970471e+03 4.895651307012091093e-03
1.566449432405495600e+03 4.790708494387952744e-03
1.534907280837551298e+03 2.300363949079359087e-03
1.772476933427886024e+03 2.158344893875660097e-03
1.792465120212930970e+03 2.466941183496884626e-03
1.562407467774912675e+03 3.115004876168492570e-03
1.514560743977807761e+03 2.556827842378143166e-03
1.333996558613558591e+03 2.530134709086832509e-03
1.649296867358178133e+03 3.081406870717130850e-03
1.800988495145786601e+03 3.147219894906991104e-03
1.858905331298922192e+03 4.070394601395836524e-03
1.692887001395664811e+03 5.288979819101569634e-03
1.659346597374628118e+03 4.289556791909108525e-03
1.600177908737467760e+03 2.592281565766769037e-03
1.573679460398123183e+03 4.315062741157259414e-03
1.546744786305398975e+03 3.278726648637754655e-03
1.564822602116027838e+03 5.311305167136001759e-03
1.523363248107501249e+03 4.395611495878123075e-03
1.486557981252035233e+03 4.324723570964431052e-03
1.592633392321899237e+03 4.444544058756739850e-03
1.457739079940237161e+03 7.764731407190551653e-03
1.474570455089762618e+03 4.586492316425880462e-03
1.437517095804241080e+03 3.285879465855632512e-03
1.537146225487880201e+03 5.245096746149252934e-03
1.529805753161013854e+03 4.142837721747928692e-03
1.472521441493031716e+03 2.878454409590226661e-03
1.585570791155824509e+03 3.056202909958286289e-03
1.540109920073030253e+03 2.629984137850676328e-03
8.752718536462963357e+02 1.883671189443003558e-03
1.568684057463293811e+03 1.883431370447000847e-03
1.604577908537149142e+03 4.988230112875647812e-03
1.449730375923861857e+03 4.292908775485816848e-03
1.632823639524158352e+03 4.499466670738345650e-03
1.431932516318463968e+03 4.750393085210332170e-03
1.084357107663851821e+03 1.934006848582610046e-03
1.571023073491051491e+03 5.859203148689285170e-03
1.220296958464800355e+03 3.229532262246016805e-03
1.235911976139959961e+03 2.035159273214006033e-03
1.655001144101772297e+03 4.652733934984090193e-03
1.501004659090727500e+03 4.388782950137878024e-03
1.052738344263901581e+03 2.504841199099947305e-03
1.256328577277681916e+03 3.230307401893705785e-03
1.573678725233870637e+03 4.758106588008283351e-03
1.559203870819025497e+03 4.322021370397011349e-03
1.543472141679188553e+03 4.453215950377531832e-03
1.416403997685995137e+03 3.975712167897741886e-03
1.600992327073253136e+03 4.638048489046473974e-03
1.408683729865587566e+03 2.540251654608590738e-03
1.187296558207392309e+03 2.855536207439692692e-03
1.436136696576666736e+03 3.744251578328681475e-03
1.391168648148909597e+03 2.701350927799482573e-03
1.851288784585542999e+03 4.209456486989787347e-03
1.671846394565494165e+03 2.246188446583694594e-03
1.411939551214706626e+03 1.349828250390039831e-03
1.350160953343765641e+03 2.581710598761638008e-03
1.616698712483803092e+03 4.810483981580262330e-03
1.381347835188151521e+03 2.609205716889947870e-03
1.531707453959543727e+03 5.251047711668973758e-03
1.523436980375666963e+03 3.524635778170894830e-03
1.609855680254389199e+03 4.501428243086584742e-03
1.580369600577228312e+03 4.228423849688518581e-03
1.468762338499140242e+03 2.572173908317461691e-03
1.652659252654641477e+03 3.326778959093081717e-03
1.524703724845193392e+03 3.745805822865337122e-03
1.417697382286176435e+03 3.080954225564749068e-03
1.561439123356080017e+03 3.095962594596109174e-03
1.572988132377595093e+03 6.150767152774302450e-03
1.231557598823408625e+03 2.496197973208103861e-03
1.580633672924624307e+03 3.519163063360270655e-03
1.618363001885320500e+03 3.389644113142881166e-03
1.562811571248761993e+03 3.251151072703280329e-03
1.516409487589037326e+03 3.567734768491558506e-03
1.652041365674598637e+03 3.613015524051205445e-03
1.590167923728218511e+03 3.596177943609983434e-03
1.704024253114095245e+03 3.458735224542220862e-03
1.654156740697454325e+03 3.590695197750575982e-03
1.461760838707652965e+03 4.340702707975490834e-03
1.579184807089407968e+03 3.679931269260263826e-03
1.634423937016924583e+03 4.278972868843923701e-03
1.114054178305552341e+03 2.027881876096958476e-03
1.431472206966053363e+03 2.808349439449226922e-03
1.691649474964646288e+03 4.265898429675179723e-03
1.408117544386728014e+03 3.147907018316730646e-03
1.518535383232095683e+03 5.221092164487903427e-03
1.579611990150975316e+03 3.734962735490558305e-03
1.464055979096548754e+03 2.661562657523499752e-03
1.307466117696132642e+03 2.660000562928773946e-03
1.539434016100640747e+03 3.127254284400076290e-03
1.536017436335352386e+03 2.876651120002098570e-03
1.299054367524444388e+03 2.675224108493090298e-03
1.069897188271039795e+03 3.480228989078548805e-03
1.069509338546888102e+03 2.887184586306908943e-03
1.457105195204431084e+03 3.441109983122089301e-03
1.590871079292117429e+03 4.276404929267512041e-03
1.437494151533903960e+03 3.305971284097137305e-03
1.412644427049802971e+03 2.934580417927164231e-03
1.416577268283009516e+03 4.422199770258983254e-03
1.652213068080171752e+03 3.727422072512232530e-03
1.591050975404635892e+03 5.318701356576330426e-03
1.524286263233813770e+03 4.782509918977842500e-03
1.326072656252441902e+03 3.061073339248820968e-03
1.326967361829405945e+03 4.077796407952573483e-03
1.320706564908435666e+03 2.749565292156124201e-03
1.038381176881714964e+03 4.765696282197869928e-03
9.770341559550161037e+02 3.700919657478085427e-03
1.280798325619571642e+03 3.240213495905386234e-03
1.338064884188092492e+03 3.694662028653550919e-03
1.524702437471138637e+03 6.845659477752021570e-03
1.527745044065934962e+03 2.515641080798954651e-03
1.565723282756599474e+03 4.368962285837682188e-03
1.498382878202831989e+03 3.526319358954704917e-03
1.505013203240546773e+03 4.472743307466388665e-03
1.696493052584332418e+03 4.009724472832887528e-03
1.515848799817238159e+03 2.926622381877191578e-03
1.634399580764370739e+03 3.903932459300249458e-03
1.499151992290672524e+03 2.738632902925007724e-03
1.425702213532855467e+03 2.804431653803357832e-03
9.892663814207512587e+02 8.036156490294073598e-03
1.587365463163588402e+03 4.403858407128310309e-03
1.497364996126099413e+03 2.816733736676412230e-03
1.608478099613829727e+03 3.526554627432520322e-03
1.469099290716059841e+03 4.734358905279572802e-03
1.433001983048960483e+03 3.546292456146789979e-03
1.346688741522237024e+03 3.514298680744282893e-03
1.424049912096871822e+03 3.647067017099238622e-03
