# mf af
6.383155545449309898e+01 6.577423593430030690e-01
6.942987495279274412e+01 7.397148368563066789e-01
6.899370830238723329e+01 7.345610751522414494e-01
6.547563393471145332e+01 6.783324116134753501e-01
6.474332755277731621e+01 6.675062885982608885e-01
6.419159383449203915e+01 6.577362651950712236e-01
6.436802056428223295e+01 6.615066400751564712e-01
6.312202808721116298e+01 6.671472623964733728e-01
6.284234518563333438e+01 6.705351473846757893e-01
6.470678902946488620e+01 7.058441491402738244e-01
6.393529062612032021e+01 6.877611951235845789e-01
6.446400102987229275e+01 6.936567347455485644e-01
6.397145514793323429e+01 6.885541128387955290e-01
6.427329941872000063e+01 6.910030627999788067e-01
6.417918624080256507e+01 6.906578846106060654e-01
6.416202386565788629e+01 6.913191964568006220e-01
6.403313599668524603e+01 6.904913668553417372e-01
7.005720449062779664e+01 7.412543148989253483e-01
6.404555310833035264e+01 6.794150802057309368e-01
6.840259987770498640e+01 6.886359320759970482e-01
6.806589649024249411e+01 7.377753905746721186e-01
6.811964967061220477e+01 7.353975404328468857e-01
6.800556393211275008e+01 7.360911856986559476e-01
6.978452137469417949e+01 7.627324055097216560e-01
6.943408626241256343e+01 7.606587962907417344e-01
6.920606085748823944e+01 7.571829573926992518e-01
6.916630012739810240e+01 7.565101492968858699e-01
6.669906662853506418e+01 7.162342935600577443e-01
6.537476477209551717e+01 7.021871462441101608e-01
7.009600797634649894e+01 7.674219767419546701e-01
6.972165024656499099e+01 7.729899833328568448e-01
7.021817094339320420e+01 7.802899571734845940e-01
7.030129968543110408e+01 7.832846037794758409e-01
6.959820490989653763e+01 6.682981974008570525e-01
7.052791565856696820e+01 7.789614384765090049e-01
6.557387106893986584e+01 6.924376042734210479e-01
6.517707146826757025e+01 7.010205815467166479e-01
6.940771378372616596e+01 7.665346706974558444e-01
6.979940604127628490e+01 7.651770515179614485e-01
6.585216028089143947e+01 7.025621063813328737e-01
7.004979540048938702e+01 7.643700374101406458e-01
6.650109107394456487e+01 7.216439057856675054e-01
6.936636975413696860e+01 7.542619400636684235e-01
6.896814738967216840e+01 7.526834429978385144e-01
6.943602717314631434e+01 7.533637615059868287e-01
6.973115105389506141e+01 7.537759471508627129e-01
6.985535221656458305e+01 7.551064465026712247e-01
7.014350710161355096e+01 7.545690862991998316e-01
7.046221553168223295e+01 7.539975877959647077e-01
7.086732270197384764e+01 7.540431930317329501e-01
7.137182719694605737e+01 7.605366854716560931e-01
7.202454170301859904e+01 7.607065964710070238e-01
7.172084510531178125e+01 7.553311194353019564e-01
7.189221289660247294e+01 7.546865468294129409e-01
7.148450977439972576e+01 7.615512390647710683e-01
7.142580565694977679e+01 7.595710432114421984e-01
7.143256507888705187e+01 7.542749950030649408e-01
7.163835730099387433e+01 7.523324212249570264e-01
7.167879845847103581e+01 7.566777240170584617e-01
7.152863005588581302e+01 7.519337017510338006e-01
7.156302827327769478e+01 7.580514925996099107e-01
7.161038259506909753e+01 7.570887986393496361e-01
6.684967031040093843e+01 6.692448623900789650e-01
7.071076305665383188e+01 7.607969885552018363e-01
7.094531311570929688e+01 7.572384083295896628e-01
7.060967104404087991e+01 7.545057689638183795e-01
7.072741821982097576e+01 7.546507637245905009e-01
7.053036729381753389e+01 7.533818086942957182e-01
7.066910467012527874e+01 7.548333719287335652e-01
6.635511278683864589e+01 6.775844661165377758e-01
6.626430406680455576e+01 6.796040289580503879e-01
7.072608122492343341e+01 7.543038003006140579e-01
7.079010424477839081e+01 7.553780235360022521e-01
7.066628223966971234e+01 7.542522497453413299e-01
7.066679954961917076e+01 7.543331287199421809e-01
6.671026630873575414e+01 6.679344458586564670e-01
6.815619198574803761e+01 7.154130827578836227e-01
6.844075087926560741e+01 7.163792759633160756e-01
6.847799231702373390e+01 7.156441168703701061e-01
6.836189385422395048e+01 7.083834061159687279e-01
6.857653400074342187e+01 7.118077359681688199e-01
6.794136464095693384e+01 6.979910007476280986e-01
6.338466937923941202e+01 6.937142788282066874e-01
6.334265973386493442e+01 6.926905038151920380e-01
6.717228308485961463e+01 6.742423191729312038e-01
6.282887542842260586e+01 6.810104969939528852e-01
6.141776639072908495e+01 6.629200878417061960e-01
6.256340767861827601e+01 6.796801815320669959e-01
6.163292575884902647e+01 6.642939081370989873e-01
6.239951392458922896e+01 6.739810892640037965e-01
6.240450712442959968e+01 6.744462382661309263e-01
6.239328468647818227e+01 6.737821645441539609e-01
6.241328698754509219e+01 6.744007239805039911e-01
6.237425500186083127e+01 6.747697866656948706e-01
6.237152087945010237e+01 6.745408898685062438e-01
6.242490924815608366e+01 6.757909848100310812e-01
6.250803134720395349e+01 6.775065451717169340e-01
6.177757330817028247e+01 6.718205520301064881e-01
6.169269040009876903e+01 6.704184018680029444e-01
6.166992425984130932e+01 6.693206950729432281e-01
6.184746977277780644e+01 6.713687112559446613e-01
6.825608474119803759e+01 7.579359465657282691e-01
7.753603179151670588e+01 6.786234026196176217e-01
6.187687780472504073e+01 6.547823853705370123e-01
6.193366400814934281e+01 6.493945711640093377e-01
6.206605407010545150e+01 6.314142230784839382e-01
7.937625976523952431e+01 6.870669070616060026e-01
7.933679448591263395e+01 6.909049104357016802e-01
7.900410599392427002e+01 6.932628176281827592e-01
8.012047903185964515e+01 6.948126177201873199e-01
8.091091659660034452e+01 6.911995017973113775e-01
8.067602062580519373e+01 6.909823944330414358e-01
7.906793089644978068e+01 7.073989804298633777e-01
7.715002134194719474e+01 7.185477464002816284e-01
6.484070751582325443e+01 6.183619609021014929e-01
7.797681146849816969e+01 7.035618082274947005e-01
7.878677198550613525e+01 7.020026593283131833e-01
8.154452689354494055e+01 6.944989895577261541e-01
8.334985824456447290e+01 6.834512149991908148e-01
8.281731376881633366e+01 6.840943094354329235e-01
8.489707505231172036e+01 6.830433940541520421e-01
6.389891522139713942e+01 6.795158741193164653e-01
7.083325241739456146e+01 6.554853664147414216e-01
8.418720766851983228e+01 6.862046409825640625e-01
8.245381709682156668e+01 6.914601582710614425e-01
6.571736729605665062e+01 6.937826431142853911e-01
6.634951735485267932e+01 6.878530509680916838e-01
6.664386397761180092e+01 6.907885265220706783e-01
6.458726531839596419e+01 7.252267697822664116e-01
6.426028643307056143e+01 7.166492270863119574e-01
6.438466549761892566e+01 7.202128643487361037e-01
6.439435368027888273e+01 7.185716185941674050e-01
6.468229124675715980e+01 7.260958991898930348e-01
6.462535482044557966e+01 7.245557556895803053e-01
6.470692872364057280e+01 7.214181644129830095e-01
6.508886396739400482e+01 7.259116500988692655e-01
6.520143472448418720e+01 7.330578174029774852e-01
6.528653160795913379e+01 7.332815959819353191e-01
6.674803569023379168e+01 7.386204415504770138e-01
6.364705204784628734e+01 6.117947008965202160e-01
6.561852265549123331e+01 7.398282117960590654e-01
6.517727574651695477e+01 7.299912265495810404e-01
6.918303041898248296e+01 7.635291029216183523e-01
6.920697089618894893e+01 7.771206638507058839e-01
6.920470434747591071e+01 7.595322040515348760e-01
7.107612337927685076e+01 6.664601562500934717e-01
6.921672210108164336e+01 7.623952337759720699e-01
6.729014813983835097e+01 6.552555613648762822e-01
6.516932023943329000e+01 7.179866165470011330e-01
6.537572341136700516e+01 7.166899794678985858e-01
6.547834747374815834e+01 7.223113628755258864e-01
6.563934632513158363e+01 7.231076015150202929e-01
6.616069474021959707e+01 7.254795940766883833e-01
6.585228830472092909e+01 7.272447509385994158e-01
6.677375982902748319e+01 7.232544316904636617e-01
6.661998120080143337e+01 7.207765274662968347e-01
6.740935829702212345e+01 7.149250431762496083e-01
6.712380203603990481e+01 6.167514243647078676e-01
6.764769726689129925e+01 7.252749409444844142e-01
6.886676201230289962e+01 7.157910560404928679e-01
6.918153361927367939e+01 7.142050652658804566e-01
6.786656810655578909e+01 7.046156231859553865e-01
6.861532778212040284e+01 7.040600901562213965e-01
6.880313999055940144e+01 7.026660107431307312e-01
6.756351410856485984e+01 7.107112300594012888e-01
6.536214602668576390e+01 6.721333446501133180e-01
6.624845842285729702e+01 7.161736818225877821e-01
6.572073827598863716e+01 6.676111891637344087e-01
6.606723582709837217e+01 6.710284948101743474e-01
6.650796168255627094e+01 6.704617054714033797e-01
6.621908170064696719e+01 7.293199489583518380e-01
6.495547293827162605e+01 7.266325734810171744e-01
6.580061849713172251e+01 7.359338407904267854e-01
6.671445878821475617e+01 7.119270282855713061e-01
6.680404730114736367e+01 7.143859179035531026e-01
6.356214636920527994e+01 7.018252750539325513e-01
6.352193668096726498e+01 7.021633159037037331e-01
6.706750657309382291e+01 7.026442267359801486e-01
6.237453615826431275e+01 6.839347119315538626e-01
6.184991598927500434e+01 6.848125124156507759e-01
6.408297051824736457e+01 7.067828001005921346e-01
6.516028675310857921e+01 7.118824349030767884e-01
6.548920983706722154e+01 7.124896619202841785e-01
6.349215664901992540e+01 6.994351950720659739e-01
7.152278599592905550e+01 6.644897564876725005e-01
7.081926574327209778e+01 6.724636745070139421e-01
6.872929334980821636e+01 7.292864885217871240e-01
6.932094747310958383e+01 7.256712786663140902e-01
6.937097136451916413e+01 7.231335298374225173e-01
6.824568951043025322e+01 7.281864687225683141e-01
6.770464887410076926e+01 7.309900908812002607e-01
6.780675381737617613e+01 7.322456819735773115e-01
6.792612346348191465e+01 7.328043351127142557e-01
6.628374631406791195e+01 7.049221549656365937e-01
6.671716077213383755e+01 7.029060387641115071e-01
6.610801546543494567e+01 7.000028670708317025e-01
6.647556681673384560e+01 7.034416291632662466e-01
6.654365127923398404e+01 7.032455562725545839e-01
6.695705322679478400e+01 7.037720100934338197e-01
6.689944489398774863e+01 7.084830392423991929e-01
6.627984371299564259e+01 7.120469072235821040e-01
6.610543000223700005e+01 7.126245343633946794e-01
6.688245444069113432e+01 7.248715502945003442e-01
6.705329784135736304e+01 7.235414657464533938e-01
6.652037550064582661e+01 7.175713127009123449e-01
6.741536107197651972e+01 7.199763331431698887e-01
6.640046517379275315e+01 7.458039723622023054e-01
6.962470563196930584e+01 7.093977706633793900e-01
6.985054290162322843e+01 7.066362880266620072e-01
7.053710927087089999e+01 7.096843745173618823e-01
6.873411964510320615e+01 7.576266754911799017e-01
6.909880799269996032e+01 6.931047599772552914e-01
6.872672773002071267e+01 7.586300410114098502e-01
6.875569533361084495e+01 7.648081130628435753e-01
6.879112333526455814e+01 7.670638590809016888e-01
6.861909018551712336e+01 7.582693782199889654e-01
6.835940502509305361e+01 5.892742514232248707e-01
6.868632834647945629e+01 7.597843271702134915e-01
6.612433291810468461e+01 7.158905845502848697e-01
6.616612087806734621e+01 7.136924356774594358e-01
6.602736309205076282e+01 7.152232190503463594e-01
6.589279143151517815e+01 7.112403031729316316e-01
6.960794963218803844e+01 6.581306324526038365e-01
6.675271734090853215e+01 7.105208697807979812e-01
6.676295949491253623e+01 7.083503047356359827e-01
6.396315870964977535e+01 6.923819530591371896e-01
6.389276691382730178e+01 6.918698356578830699e-01
7.483790288990998363e+01 6.269454428181021610e-01
6.359905244441372218e+01 7.003765436781281828e-01
6.375342049052004256e+01 7.030145375067947677e-01
6.370631750437959084e+01 6.997292857340422501e-01
6.362439814640781321e+01 6.997076421246735123e-01
6.358214700547108578e+01 6.982061215226774697e-01
6.703509660860891017e+01 6.824985707504622745e-01
6.655819141899968372e+01 6.897780373943710464e-01
6.626410465942376504e+01 6.911886070692193629e-01
6.576700352082866630e+01 6.642626890244988092e-01
6.263924780412820326e+01 6.820610762853497322e-01
6.263307318626372933e+01 6.829929461227007836e-01
6.263203177247739006e+01 6.830508820709614293e-01
6.278146847936899633e+01 6.913427508169935898e-01
6.278609615356555196e+01 6.900094743598637059e-01
6.267196575272966186e+01 6.877247104641556197e-01
6.252156488206071572e+01 6.859569224255244180e-01
6.723502693253777807e+01 7.401317819564902090e-01
6.278205881033832725e+01 6.915255284099389721e-01
6.709778628198658623e+01 7.369330658221148189e-01
6.707811678461473548e+01 7.388895486490634212e-01
6.703276686924137096e+01 7.382037096841961299e-01
6.700491339204502594e+01 7.386459308193303874e-01
6.728563638031880600e+01 7.469218216698579882e-01
6.722560636407581569e+01 7.467018792010678974e-01
6.727781518055817855e+01 7.475435792622509013e-01
6.623721838812963369e+01 7.280508367696708616e-01
6.621939945751111622e+01 7.275548000228678758e-01
6.524065075797832947e+01 7.229026798475474136e-01
6.524363835142236212e+01 7.229762033636785157e-01
6.525637233239439183e+01 7.231875158612076637e-01
6.525419712061605537e+01 7.234904595760592860e-01
6.509899067015835783e+01 7.208026183905235085e-01
6.516781602396658002e+01 7.261022986048631944e-01
6.421743591253749628e+01 7.098281821327595553e-01
6.372739210613603689e+01 6.916763583393060744e-01
6.372080526875935647e+01 6.924976872899479829e-01
6.325399885184815219e+01 6.923933874164022173e-01
6.332880226262270895e+01 6.955921652559382551e-01
6.327928167954549821e+01 6.943587212050724711e-01
6.293976561138170212e+01 6.865188590197388585e-01
6.305147274384455613e+01 6.874690108453439530e-01
6.287027952081604809e+01 6.774781649425163366e-01
6.270450763320933163e+01 6.751865362239032331e-01
6.274071700518329209e+01 6.711329240029376697e-01
6.281927640534683377e+01 6.707916342879322036e-01
6.282400659540562771e+01 6.709075241005783008e-01
6.279956951755970351e+01 6.698454416370408504e-01
6.416499048377842485e+01 6.878339054451361179e-01
6.402674360493472250e+01 6.893490171100742359e-01
6.412559121093994463e+01 6.975850320460633691e-01
6.598147331339013988e+01 6.954712891652086171e-01
6.570409486498689944e+01 7.041665311138315397e-01
6.555976945159630986e+01 7.050636779038758073e-01
6.245863669714741206e+01 6.615857987865765288e-01
6.243675111327502947e+01 6.537801284386494105e-01
6.604525415537750632e+01 7.001317436920510007e-01
6.255472921282675003e+01 6.626678702703286961e-01
6.438622603594896532e+01 6.815714187829842174e-01
6.614820632019231539e+01 6.985343162046276921e-01
6.396163901605322621e+01 6.846048490638763084e-01
6.412888291985430556e+01 6.872367203109247535e-01
6.391207863070599160e+01 6.983402447374235100e-01
6.422036873568140436e+01 6.886094503124849941e-01
6.404113094796231564e+01 6.866015107379767057e-01
6.419116369603960948e+01 6.940145681530404120e-01
6.385740217228101301e+01 7.029591674653259403e-01
6.385075727943196711e+01 7.029626416220752239e-01
6.387533922432788813e+01 7.024944851760412945e-01
6.353941235384873210e+01 6.785097133932845859e-01
6.235396887970155433e+01 6.706520695560248546e-01
6.376318029993886682e+01 6.985993617102536080e-01
6.326194807606479742e+01 6.671140411929675773e-01
6.359659864899396098e+01 6.947387547773046235e-01
6.360978425809243220e+01 6.523112463642943837e-01
6.358757741552409470e+01 6.953809129811513445e-01
6.374078202968470919e+01 6.957106889646071934e-01
6.374471081062360156e+01 6.946052998336824658e-01
6.373970630353908007e+01 6.943080806904257107e-01
6.377837108516454379e+01 6.947816917628354405e-01
6.383240342709223825e+01 6.972640121512739819e-01
6.388379782020021480e+01 6.989056914280280530e-01
6.384187862161051896e+01 6.981142183061225248e-01
6.387202735530480879e+01 7.006328157999933692e-01
6.390021524643971418e+01 7.000257515375200024e-01
6.233702002301004086e+01 6.888782615209591009e-01
6.222319749140254430e+01 6.890885214474672393e-01
6.120935896504266083e+01 6.582115353539322866e-01
6.137076827895869258e+01 6.618632310904648541e-01
6.103883366243404396e+01 6.588916013262414717e-01
6.100785145604433524e+01 6.587792740370769229e-01
6.167227102212449097e+01 6.640961803333792490e-01
6.222507390298535057e+01 6.750330848556118646e-01
6.242623796592798158e+01 6.799169259107200602e-01
6.250776939154204115e+01 6.796320090742417053e-01
6.249086267699050268e+01 6.789987055541554239e-01
6.526884030647241275e+01 7.122563437548433685e-01
6.261702410353200321e+01 6.787932224692633243e-01
6.205327585681962432e+01 6.702035507891351829e-01
6.246589040549702077e+01 6.762134519123970122e-01
6.297141086080084449e+01 6.728981911145686112e-01
6.311973009554336045e+01 6.734831103369399719e-01
6.742656440042034660e+01 7.384521210316267181e-01
6.525422216205227244e+01 7.229247540480790990e-01
6.529393928359633037e+01 7.251831787039590971e-01
6.530346823369410458e+01 7.271666603104441906e-01
6.538855036114344443e+01 7.300506072538320845e-01
6.542925186896491141e+01 7.301292611585227244e-01
6.551086547916852965e+01 7.309151162145864911e-01
6.533450453035322880e+01 7.277682328738898088e-01
6.495115702674931413e+01 7.173978075617627459e-01
6.704038182231444409e+01 6.585071703116225361e-01
6.504075076342624584e+01 7.171438172091629815e-01
6.531529288900489405e+01 7.205964024232004439e-01
6.482891593944714259e+01 7.244015934578443838e-01
6.485627661484085138e+01 7.070395918975402871e-01
6.475189594298603879e+01 6.833949599566980782e-01
6.434890314241025067e+01 6.923264206674240029e-01
6.429997976302736618e+01 6.913813310957565017e-01
6.545319570461299463e+01 7.150013119362835790e-01
6.555672600312527720e+01 7.252253143276319314e-01
6.546456228198678673e+01 7.243592255634099253e-01
6.545205631019402404e+01 7.242847602177578947e-01
6.660921696179643448e+01 7.195487280897850946e-01
6.649309308677045749e+01 7.186490500383833080e-01
6.638926783346227012e+01 7.153743029965337064e-01
6.630647965526864596e+01 7.157792440127472844e-01
6.578048714853701995e+01 7.283440427531019390e-01
6.613772488555729012e+01 7.231419948338531078e-01
6.616521181509523331e+01 7.229668791741851175e-01
6.681446511133708555e+01 7.293444523404722935e-01
6.695425206012706099e+01 7.301331290730499468e-01
6.809980564900749300e+01 7.267801975892914657e-01
6.893575105324285346e+01 7.197422475742225600e-01
6.874032742709977128e+01 7.182439259499110440e-01
6.629355938401795356e+01 7.245202296939253772e-01
6.490846543746047814e+01 7.046482608887619792e-01
6.314114090947673930e+01 6.924418483520554668e-01
6.361092595481913747e+01 6.965806115463789583e-01
6.329304807706653691e+01 6.942109643743247238e-01
6.144825784652749689e+01 6.662218349906293691e-01
6.142699725931935717e+01 6.677592969534197342e-01
6.145108344765053943e+01 6.674454029519313325e-01
6.331497103717382657e+01 6.844866032064523820e-01
6.139359242438001019e+01 6.638757786251159310e-01
6.371677869376510728e+01 7.012750280125149560e-01
6.538426818868597934e+01 7.140279569185626896e-01
6.405657581413444746e+01 7.161024416892390887e-01
6.661760417793391298e+01 7.285452603443033359e-01
6.651089314702471711e+01 7.288650243242495996e-01
6.645236485804375093e+01 7.289429042660096059e-01
6.681177741528577485e+01 7.261040593662867471e-01
6.391274942008043070e+01 7.139606331141381546e-01
6.385401446512560142e+01 7.130828824345685213e-01
6.415390305880180222e+01 7.057297870288926633e-01
6.410289376229042091e+01 6.997038307083931485e-01
6.388635224697902970e+01 7.006300152125213287e-01
6.384859617439131796e+01 7.005660204456556350e-01
6.396858313151621189e+01 6.997639575320362404e-01
6.400100773940926047e+01 7.010786222256405464e-01
6.613967090174023156e+01 7.197676688711789339e-01
6.917880399363198762e+01 6.989717318290994408e-01
6.909493430639501810e+01 7.007448027186776729e-01
6.115507470127910494e+01 6.584548739764338743e-01
6.132438000769705866e+01 6.607755642766242055e-01
6.155632590953418060e+01 6.646171694187242851e-01
6.146724001711283591e+01 6.625575099013315539e-01
6.356954610855154897e+01 6.741529023100794049e-01
6.119821110199031011e+01 6.605191935404133297e-01
6.120415243419563467e+01 6.589837159514179143e-01
6.120496981479474385e+01 6.584222298057907929e-01
7.006225738451644247e+01 7.683458116618103739e-01
6.610672452645090402e+01 7.295518770124934660e-01
6.610328088788799050e+01 7.307181779418842060e-01
6.716575739369267239e+01 7.427505710498786273e-01
6.341021244320305073e+01 6.924500466690409750e-01
6.728813993479657540e+01 7.464192851724688049e-01
6.725508898649462708e+01 7.447164602266624911e-01
6.738180170988420059e+01 7.496493844233791393e-01
6.908165905058527301e+01 7.567376080397094640e-01
6.911684742483529931e+01 7.467828929099041835e-01
7.511940893732170821e+01 5.715778583469969254e-01
7.005432564544277341e+01 7.275289264054315419e-01
7.593838445180537633e+01 5.646743917726274598e-01
7.428815981119443279e+01 5.668783796566615463e-01
7.441031853153454279e+01 5.660283597721390558e-01
6.418787194241974703e+01 6.972460040625169109e-01
6.413295583205452033e+01 6.996181656768237778e-01
6.580601301761680588e+01 7.288135765517994580e-01
6.584719724738526736e+01 7.318600475008256723e-01
6.578799070165186436e+01 7.311319789087430410e-01
6.564218217186342486e+01 7.280073218090915566e-01
6.587493264150288041e+01 7.276803381039612661e-01
6.384733192933340007e+01 6.983987326982452615e-01
6.372412899922299800e+01 6.974411633673455180e-01
6.386242484924318319e+01 6.992317727828970542e-01
6.459066974941980277e+01 7.131958322668987549e-01
6.451960631158725334e+01 7.103649622476719827e-01
6.551033684376079691e+01 7.215253119309762431e-01
6.409317658881320767e+01 6.983747092414436253e-01
6.569986091421387187e+01 7.294632937228167080e-01
6.463651672128627013e+01 7.130568474963480119e-01
6.483491616924139578e+01 7.166318737790384752e-01
6.311515418560649948e+01 6.905341607147384986e-01
6.317981956511012243e+01 6.858264368823471235e-01
6.312504868190171692e+01 6.791273806143248715e-01
6.312341192301104797e+01 6.796636189071580958e-01
6.047975287979009806e+01 6.559409584337221322e-01
6.346401355912398401e+01 6.656601114417517451e-01
6.337849003368151557e+01 6.681517482319443424e-01
6.356382918138409366e+01 6.682200469754832062e-01
6.307957790634189621e+01 6.738994742396556825e-01
6.320688589855100759e+01 6.738146449910659141e-01
6.319361165735503505e+01 6.784350563928218669e-01
6.621756838843387527e+01 7.115777370182062578e-01
6.618288661973815579e+01 7.116957257342854115e-01
6.416588787930785998e+01 6.846184750648403039e-01
6.418159515038625784e+01 6.819537016078235370e-01
6.297368078390252322e+01 6.672386500932366848e-01
6.275369418563691681e+01 6.719429370691220038e-01
7.166776332046200082e+01 6.570283073378434535e-01
7.210011240027210988e+01 6.502811407511740471e-01
6.987061136545719364e+01 6.705830124996450259e-01
6.547885995451788688e+01 6.838503905584699671e-01
6.580233555242247689e+01 6.850994015505857959e-01
6.620035294212769372e+01 6.772080717729753729e-01
6.646459271026793658e+01 6.765391189234976066e-01
6.513069794483514841e+01 6.741945302222437375e-01
6.262842865270462056e+01 6.626521158102671727e-01
6.456262254919445809e+01 6.721362802514558865e-01
6.460438685587567420e+01 6.722240183053370677e-01
6.610582948692869820e+01 6.696265142640274171e-01
6.633591800893552204e+01 6.710743451194312037e-01
6.351843876618847418e+01 6.664690217186407528e-01
6.358730959759668622e+01 6.699048600992584257e-01
6.362260382664133118e+01 6.701931054155764178e-01
6.359161256758592629e+01 6.716758867073743255e-01
6.353542347385520372e+01 6.738323314243747086e-01
6.363595740193413519e+01 6.736111698540266923e-01
6.345635407554199503e+01 6.735968301408480352e-01
6.419032610639044378e+01 6.644936896390652992e-01
7.806588399873709250e+01 6.511289211480137951e-01
6.285600357030355667e+01 6.829664317408378205e-01
6.729887704177721730e+01 6.647228901815943614e-01
6.829458544217644089e+01 6.463019412045017953e-01
6.477130575588809336e+01 7.096156811364480177e-01
6.342731986592570337e+01 6.871194568258861546e-01
6.363625162489422848e+01 6.890476043855312538e-01
6.377007378199252230e+01 6.922164007492029869e-01
6.407362562941017359e+01 6.977850608658101583e-01
6.388613442300319889e+01 6.955842342630997877e-01
6.382943595500307765e+01 6.973677689182363748e-01
6.392037082384705116e+01 6.974286157370833683e-01
6.428970450599069864e+01 7.031118587539118003e-01
6.507677668817075300e+01 6.848522056099198840e-01
6.518786281679135186e+01 6.863083869863214614e-01
6.365885991146879519e+01 6.793295953279376853e-01
6.430374371862751559e+01 6.873316991692339784e-01
6.636463017927438557e+01 6.987501967870070052e-01
6.538313726767327694e+01 6.915875665779492865e-01
6.543465101218234281e+01 6.943213102940607451e-01
6.413360862874640134e+01 6.885021014045928922e-01
6.404757948270244583e+01 6.866673892052546080e-01
6.401945431532763564e+01 6.856477568073365836e-01
6.441572316288932143e+01 6.908686109836142952e-01
6.441363573018185207e+01 6.908539968968726575e-01
6.934208534911691402e+01 6.341985724449422657e-01
6.431307700779237280e+01 6.923469215188698955e-01
6.535712855546552191e+01 7.017197903633265454e-01
6.897379271674549273e+01 6.478992971366582809e-01
6.769928571589292687e+01 6.647247464596538480e-01
6.374460442695028917e+01 6.755698758087724798e-01
6.362218238440749474e+01 6.717121672289113610e-01
6.508609464246111997e+01 6.828683861546381850e-01
6.508994461513418628e+01 6.701425557476213823e-01
6.515571896787078288e+01 6.698305866588002422e-01
6.486532249694940333e+01 6.743941516815866732e-01
7.023687883488133821e+01 7.153817116791133524e-01
6.368046660847193152e+01 6.971587091576756379e-01
6.375259472401083372e+01 6.860537994649934523e-01
6.373887168394500691e+01 6.843941311375103531e-01
6.349723957933165508e+01 6.842489904290954827e-01
6.200509208467893529e+01 6.514920270366238997e-01
6.250855645084291723e+01 6.455243085507523793e-01
6.407344411906893811e+01 6.970479476459504609e-01
6.402549017935044162e+01 6.963846738744287057e-01
6.362658944183276333e+01 7.027535856080445731e-01
6.351990402785283152e+01 7.022973115068387173e-01
6.342361795257680512e+01 7.000590934331371029e-01
6.331496461998879965e+01 7.031632549811592803e-01
6.353493186350226551e+01 7.077548308189194337e-01
6.541092842872112101e+01 6.567334668669270181e-01
6.428893666124648121e+01 6.742061300047788031e-01
6.498890762476636951e+01 6.707151768460458685e-01
6.478385971575032443e+01 6.841198279019744533e-01
6.246456342252224658e+01 6.789779572248632045e-01
5.847897758554279335e+01 6.097391606355895277e-01
6.277169251968246044e+01 6.805649784116850620e-01
5.949581554402169559e+01 6.163880460317781029e-01
6.473118897460821586e+01 6.946421886719971184e-01
5.844557055401458001e+01 5.979246637480648552e-01
6.336505576796712091e+01 6.166573470763454523e-01
6.344282342541642095e+01 6.127618749378621610e-01
6.043749741958910704e+01 6.516324807494200400e-01
5.945457143243525877e+01 5.983363542823153525e-01
6.348948611635108819e+01 6.098470725098407152e-01
6.408523369287928517e+01 6.516539486873036413e-01
6.526272911845323677e+01 7.002039018509343959e-01
6.536162591577769376e+01 6.999827729208542015e-01
6.906875096430577798e+01 7.591262342139400987e-01
6.508084417409597222e+01 7.028068510234991573e-01
6.517179513083554809e+01 7.003034880767842196e-01
6.812350439838169791e+01 7.492525072923986729e-01
6.553233980241404311e+01 7.061611631855416737e-01
6.434569874663350220e+01 7.007909625008962307e-01
6.429424033141756922e+01 7.013748750445204516e-01
6.463395405068825994e+01 6.964702633902960516e-01
6.445331073524721432e+01 7.004970705550332966e-01
6.470309492826589803e+01 7.129361874293214107e-01
6.432313693662412390e+01 7.071875882013980430e-01
6.273817418686566327e+01 6.691584416713901584e-01
6.290617296561224947e+01 6.704804285896996952e-01
6.943471252715373510e+01 7.563368952140124835e-01
6.206558354180748438e+01 6.744953064679207744e-01
6.206318165512655582e+01 6.742997877828887932e-01
6.255088287192647556e+01 6.801686637923639589e-01
5.879035803922666048e+01 6.121467260756608963e-01
6.366684906176983816e+01 6.794345494719943312e-01
6.316103134864530944e+01 6.732398527349531259e-01
6.324704222795718067e+01 6.768088699530027119e-01
6.332762241917264845e+01 6.801327118167419528e-01
6.336121515919631975e+01 6.789945376666661758e-01
6.331833794468666099e+01 6.806550838309065599e-01
6.336806562338340143e+01 6.828890553234421290e-01
6.338645999891761562e+01 6.860754391763421722e-01
6.281577934967783250e+01 6.480303112441464508e-01
6.367368537752976465e+01 6.866680304353921516e-01
6.491270915674503783e+01 6.896436654826612056e-01
6.462814689878311469e+01 6.864281042832581781e-01
6.440886172986040492e+01 6.771382332465485376e-01
6.505738117827991118e+01 6.744713935434859531e-01
6.484013315000238720e+01 6.732768254888895632e-01
6.316065357166246486e+01 6.795690185968298325e-01
6.307647648251443684e+01 6.772633673691612621e-01
6.293209814178074879e+01 6.726660913523039298e-01
6.295134322754257994e+01 6.821789123100443497e-01
6.520824723103413589e+01 6.571345401933803565e-01
6.246122986647168318e+01 6.726270819076352048e-01
6.318809701019348779e+01 6.762080015001856736e-01
6.345128676361800757e+01 6.753080822604090594e-01
6.342962408624046589e+01 6.755629242535011736e-01
6.332117724095569855e+01 6.684232698359716673e-01
6.645980358017953904e+01 5.813580218796547960e-01
6.334582552804375410e+01 6.679049292911040103e-01
6.334755159609120057e+01 6.647770758167476091e-01
6.555283491141919683e+01 6.137888991640007008e-01
