# azimuth cos_altitude psi t0 logA0 f0 tau0 phi0 logL logPrior
1.759694163254972743e+00 8.050882649351859266e-01 2.465149604405209693e+00 5.065436050872534034e-03 -2.040425396554556414e+01 2.376377009681762047e+02 3.817604393488555157e-03 2.851120152012124542e+00 7.703815104690815788e+05 0.000000000000000000e+00
1.799093142333652473e+00 8.102019845805976672e-01 1.502932570904648601e+00 5.024287475078768536e-03 -2.041885085404166134e+01 2.335544951579271924e+02 4.913113436153458170e-03 8.683366246321676529e-01 7.703815115351683926e+05 0.000000000000000000e+00
1.780501019066178969e+00 8.425541644258619511e-01 9.004707047764776151e-01 5.030802827301071416e-03 -2.038859236468092817e+01 2.449242875037675731e+02 4.764432894153010183e-03 5.562434811897642994e+00 7.703815117319938727e+05 0.000000000000000000e+00
1.894950846061510541e+00 8.306207643862710821e-01 2.910546938954165164e+00 5.042113328765047281e-03 -2.036996250795167640e+01 2.414911014110777217e+02 4.731681759592235199e-03 3.566818899112413899e+00 7.703815122782760300e+05 0.000000000000000000e+00
1.810675267856377113e+00 8.148618938479795792e-01 1.973821083793697806e+00 5.030237339961657686e-03 -2.040924816312475798e+01 2.324387295322507612e+02 4.699918381720279495e-03 1.816365899748183965e+00 7.703815128674737643e+05 0.000000000000000000e+00
1.680927438477784364e+00 8.073133700343717578e-01 2.864129441807780285e+00 5.062636611615851413e-03 -2.042601102612848862e+01 2.434429671613732182e+02 4.734910512133893613e-03 3.467934792615551931e+00 7.703815143493540818e+05 0.000000000000000000e+00
1.910258695516304561e+00 8.179623159607612992e-01 1.304981778072668019e+00 5.056630806865984075e-03 -2.045732972737016908e+01 2.386168566499279962e+02 5.011703441854473313e-03 4.635186031578713006e-01 7.703815146868109005e+05 0.000000000000000000e+00
1.913972096793123745e+00 8.370384781699597987e-01 6.601973532709380643e-02 5.086665136814140509e-03 -2.035991489469186178e+01 2.379592740050958071e+02 4.615775965478258018e-03 4.176212261107656865e+00 7.703815153274644399e+05 0.000000000000000000e+00
1.881471386101373877e+00 8.179553853076156900e-01 6.062312304475350189e-01 5.034009948704482040e-03 -2.045179726603707948e+01 2.358469019849402173e+02 4.860352649361689495e-03 5.333369998372076815e+00 7.703815153820191044e+05 0.000000000000000000e+00
1.866736777602550079e+00 8.183819947688357743e-01 7.351679065506150357e-02 5.111472407433695873e-03 -2.044093015905948718e+01 2.375106535206006129e+02 4.121250604767064465e-03 4.305248168790108743e+00 7.703815168948542560e+05 0.000000000000000000e+00
1.818511329566798285e+00 8.323590216782269513e-01 2.290671784458484239e-01 5.092951804370743699e-03 -2.037817730205425093e+01 2.404817485391283185e+02 5.244566809245455354e-03 4.454068798774635241e+00 7.703815169622189132e+05 0.000000000000000000e+00
1.899076666713791939e+00 8.269974598477476402e-01 2.998382579786351143e-01 5.108652109281947191e-03 -2.038949852215737835e+01 2.438793343792823123e+02 4.385079393631172856e-03 4.714756711107214393e+00 7.703815178683758713e+05 0.000000000000000000e+00
1.844009537839510271e+00 8.363419307893757981e-01 2.530674884557758464e+00 5.044175294270426303e-03 -2.029781463315928036e+01 2.401900530267890588e+02 3.335617112916150744e-03 2.733000032179949912e+00 7.703815181224830449e+05 0.000000000000000000e+00
1.951313715413506955e+00 8.015125194209702375e-01 1.889183536619625903e+00 5.057075678692811438e-03 -2.037887291189301919e+01 2.414834673780031267e+02 4.111354172954640417e-03 1.760231209488163362e+00 7.703815187432223465e+05 0.000000000000000000e+00
1.794140228888751354e+00 8.196264518098727025e-01 1.487836993531083785e+00 5.086062556926141190e-03 -2.046203720183010688e+01 2.440604649476491943e+02 5.116139227133865118e-03 7.378403136557147857e-01 7.703815187435403932e+05 0.000000000000000000e+00
1.964974407401808953e+00 8.081570823187903541e-01 2.610289999051448540e+00 5.114715470790914646e-03 -2.039938314219967097e+01 2.358092001041412402e+02 3.762528752150492289e-03 3.289459884398786560e+00 7.703815194750312949e+05 0.000000000000000000e+00
1.797039622964997641e+00 8.281652104748340459e-01 2.420286244199568060e+00 5.073166072857840901e-03 -2.042347650467604581e+01 2.425023078576346620e+02 5.582512475413190997e-03 2.535126113031586303e+00 7.703815199538873276e+05 0.000000000000000000e+00
1.883077280297155154e+00 8.352501468644948357e-01 2.999905925175480048e-01 5.048163052755001365e-03 -2.038791006579610254e+01 2.387638516071081085e+02 4.436393137318282026e-03 4.667411595194428386e+00 7.703815201603645692e+05 0.000000000000000000e+00
1.747685215283625526e+00 8.354610757552841660e-01 1.532960798548276493e+00 5.066168553074333093e-03 -2.042656816468660708e+01 2.403149700386233008e+02 5.681369590808216935e-03 6.674249135141498979e-01 7.703815208345506107e+05 0.000000000000000000e+00
1.827282108027334928e+00 8.240719480742054737e-01 2.237166475284721123e+00 5.070747884822466613e-03 -2.031020560089726956e+01 2.447926170044166838e+02 3.600162215120675246e-03 2.192219790842733218e+00 7.703815208822769346e+05 0.000000000000000000e+00
1.940776268576092978e+00 8.203375386041705797e-01 1.898338119618439013e+00 5.061290502833886047e-03 -2.043040207232280991e+01 2.407363850656954014e+02 4.873529526472073978e-03 1.626602073880913713e+00 7.703815214125432540e+05 0.000000000000000000e+00
1.805287868244467742e+00 8.259090079187980660e-01 2.871946790166543195e+00 5.042260480071471089e-03 -2.043200508664653725e+01 2.440897654458408681e+02 5.305288441682200380e-03 3.287858085120118457e+00 7.703815217210082337e+05 0.000000000000000000e+00
1.777574857728564828e+00 8.133893117543545825e-01 5.649998960899633715e-01 5.106190078698012551e-03 -2.041761850185852012e+01 2.391825320369999588e+02 3.839329842438584436e-03 5.160580551174716035e+00 7.703815234737768769e+05 0.000000000000000000e+00
1.704500741640288863e+00 8.211612415663915865e-01 2.486418283236704330e+00 5.049076776153699035e-03 -2.040182646176684145e+01 2.468688853155220215e+02 4.042400141788417625e-03 2.462139689456924962e+00 7.703815237933548633e+05 0.000000000000000000e+00
1.819640670541458949e+00 8.417331072740359410e-01 3.533462234939601654e-01 5.037773694653972963e-03 -2.031530427771636482e+01 2.328094821724075985e+02 3.911203330857210801e-03 4.711447495927679974e+00 7.703815243822772754e+05 0.000000000000000000e+00
1.782924430918486403e+00 8.297990373664106967e-01 1.203728463475190802e+00 5.107651597787161296e-03 -2.034109965596069358e+01 2.405968226771791478e+02 3.474143519341450336e-03 5.376644314293171217e-02 7.703815252628426533e+05 0.000000000000000000e+00
1.723642102322809455e+00 8.253018952509680872e-01 2.396280785118981349e+00 5.122510978534502817e-03 -2.037063102997349162e+01 2.407860739322261452e+02 4.899798310190297407e-03 2.507948859814715714e+00 7.703815255405176431e+05 0.000000000000000000e+00
1.780472503924951599e+00 8.302107136979832713e-01 2.720607681725703220e+00 5.034540193374457615e-03 -2.042217225620634125e+01 2.387325144276566107e+02 5.556352641823037938e-03 3.131591814667146867e+00 7.703815262832564767e+05 0.000000000000000000e+00
1.761355159905434675e+00 7.967686318963911329e-01 3.391744299151417952e-01 5.039028036018153821e-03 -2.039883106360294462e+01 2.371948749052627079e+02 3.889641890945969016e-03 4.895313909477517988e+00 7.703815293899243698e+05 0.000000000000000000e+00
1.817980059079123745e+00 8.133028404259713406e-01 1.749576170908541561e+00 5.036028836009883401e-03 -2.036157436106709184e+01 2.364498597098374830e+02 4.551064883557367526e-03 1.329381184499861757e+00 7.703815298626873409e+05 0.000000000000000000e+00
1.903443468997167987e+00 8.227216852082139820e-01 2.056068601439356325e+00 5.113550825938936728e-03 -2.038505017744158110e+01 2.428765469323662956e+02 3.604251174153931016e-03 1.904950725580632387e+00 7.703815300314035267e+05 0.000000000000000000e+00
1.919871986062549496e+00 8.268549758349517109e-01 2.512554648277486091e+00 5.115967081823145392e-03 -2.033082848778260043e+01 2.459485840446891984e+02 3.689684901490571795e-03 2.729657570497074470e+00 7.703815307598363142e+05 0.000000000000000000e+00
1.699331703446842257e+00 8.177915878815973372e-01 2.415663077685315407e+00 5.107384993722621086e-03 -2.038464574878954849e+01 2.443031712532031463e+02 3.818210831437737502e-03 2.415886816428446604e+00 7.703815307739141863e+05 0.000000000000000000e+00
1.857930357946726785e+00 8.428199417092814283e-01 7.497492937196118534e-01 5.026241643113158082e-03 -2.036005526700437684e+01 2.378454526748103035e+02 4.431895742660002871e-03 5.261347426028022412e+00 7.703815321232341230e+05 0.000000000000000000e+00
1.817875667848027676e+00 8.101247510909722616e-01 2.164283781709063437e+00 5.062338700911475121e-03 -2.042315426869239658e+01 2.358675042889296094e+02 4.326204966503611679e-03 2.306504956486827851e+00 7.703815322715598159e+05 0.000000000000000000e+00
1.955100952158552730e+00 8.169572753969205348e-01 1.932413059246570253e+00 5.038733000731597175e-03 -2.042306428170424581e+01 2.405211223759631878e+02 4.265651602836687331e-03 1.728759416916833436e+00 7.703815327004960272e+05 0.000000000000000000e+00
1.700638770363486652e+00 8.350559317411752058e-01 3.527267553482756335e-01 5.108581857513093578e-03 -2.034664608141919118e+01 2.349879402621793361e+02 4.146600497136195343e-03 4.738930702750887569e+00 7.703815332125823479e+05 0.000000000000000000e+00
1.690871721904990466e+00 8.363496056180779181e-01 1.650651681757119071e+00 5.121904704937267454e-03 -2.043189145867112799e+01 2.379990668337393629e+02 5.031402441577330180e-03 9.657086200678588472e-01 7.703815333994431421e+05 0.000000000000000000e+00
1.901702617614169810e+00 8.144758344312017506e-01 2.253069924234784249e+00 5.027105159108326803e-03 -2.037145685103291015e+01 2.376380138222379230e+02 4.582850903691718970e-03 2.340827093142626492e+00 7.703815341600261163e+05 0.000000000000000000e+00
1.714552360512029416e+00 8.306290643675486862e-01 1.510427548305901979e+00 5.072829221228689067e-03 -2.038483095175310922e+01 2.407973156175986844e+02 4.323085868553620467e-03 5.073560015001099543e-01 7.703815344832583796e+05 0.000000000000000000e+00
1.887689827382920793e+00 8.214431978512393151e-01 1.986229611001673057e+00 5.084954604305187524e-03 -2.038108178010119786e+01 2.450476678490626057e+02 4.845769283612128345e-03 1.673315029649296459e+00 7.703815345140090212e+05 0.000000000000000000e+00
1.691953789528676477e+00 8.350937437399056362e-01 1.354488295310828150e+00 5.039212177121963308e-03 -2.035410491691353485e+01 2.446437260721776852e+02 4.405062715999162257e-03 9.376931244039268809e-02 7.703815356200671522e+05 0.000000000000000000e+00
1.821862874413302968e+00 8.119242782996420882e-01 1.046014240405746643e+00 5.098880124389109335e-03 -2.035297359883679036e+01 2.367394949329991221e+02 4.316755176742952983e-03 6.234609042958282110e+00 7.703815356402383186e+05 0.000000000000000000e+00
1.798629941818864486e+00 8.219697455828022248e-01 2.258846497952982091e+00 5.093172966208155995e-03 -2.047466346355588485e+01 2.384577529077052134e+02 5.424600146227304479e-03 2.279352437745405080e+00 7.703815360424531391e+05 0.000000000000000000e+00
1.798693174407997253e+00 8.457741472235165148e-01 1.262845821748802833e-01 5.104680135825137056e-03 -2.032611020564413451e+01 2.330011448737787703e+02 4.152094012393483212e-03 4.282313636139902790e+00 7.703815362589820288e+05 0.000000000000000000e+00
1.865105782105312748e+00 8.065594714023609502e-01 1.508506475377469069e+00 5.090129233319251600e-03 -2.040465524919378382e+01 2.363015122516103190e+02 3.712648268976750411e-03 1.063393479732303026e+00 7.703815366339149186e+05 0.000000000000000000e+00
1.877173328022923915e+00 8.131538070505223148e-01 4.855888951661033737e-01 5.078635227693662282e-03 -2.041836719101420528e+01 2.471777309821722781e+02 4.132987643278372702e-03 5.077074090807347950e+00 7.703815374457812868e+05 0.000000000000000000e+00
1.786256323500204246e+00 8.367183431008196060e-01 2.607259503551641266e+00 5.044897646123505837e-03 -2.031625977512586445e+01 2.421068177685240812e+02 4.351697938671393942e-03 2.684172332905141900e+00 7.703815381640549749e+05 0.000000000000000000e+00
1.846398988466516178e+00 8.377093610452778227e-01 2.016005674963420535e+00 5.083940900067258038e-03 -2.039604120682903243e+01 2.460248899834552390e+02 4.586552125900992573e-03 1.626647406045772293e+00 7.703815387028645491e+05 0.000000000000000000e+00
1.774884509214873507e+00 8.352021208672085750e-01 1.092246820834728904e+00 5.111617316255093017e-03 -2.038311307009502116e+01 2.449212354278863017e+02 4.802549661494457875e-03 6.151740707859880253e+00 7.703815387396464357e+05 0.000000000000000000e+00
1.821929860933999334e+00 8.405033928709029212e-01 1.202271911009972438e+00 5.104334036879420826e-03 -2.035213809748186264e+01 2.304074401386183979e+02 3.889215735540240380e-03 1.557637978418903724e-01 7.703815387816249859e+05 0.000000000000000000e+00
1.715253054827978296e+00 8.140998517607710427e-01 9.429437955973545282e-01 5.110008815503590089e-03 -2.038098921732285618e+01 2.402322645569922486e+02 3.659091035570408764e-03 5.858201821623072902e+00 7.703815392702149693e+05 0.000000000000000000e+00
1.865775154274717851e+00 8.115415886544765645e-01 3.692729324340103814e-01 5.115566323362601663e-03 -2.043523958510026972e+01 2.404284012192788396e+02 4.722472972180150746e-03 5.050349356184810290e+00 7.703815398237000918e+05 0.000000000000000000e+00
1.865961239628444845e+00 8.078336153586821444e-01 1.853988549731817370e+00 5.026247307699790307e-03 -2.042207179038415532e+01 2.479966480544315743e+02 4.774462598952511870e-03 1.424935594787854365e+00 7.703815402124177199e+05 0.000000000000000000e+00
1.785056474575993590e+00 8.078044632921613788e-01 2.258994545281137079e+00 5.124751410751610115e-03 -2.042856593808736676e+01 2.425670482354658759e+02 5.092414112383711680e-03 2.273386316281885033e+00 7.703815404821087141e+05 0.000000000000000000e+00
1.873148087749598956e+00 8.408268369117525287e-01 2.783999218980474755e+00 5.028823838520674744e-03 -2.034261764389095006e+01 2.443469616482442461e+02 4.207122331098373316e-03 3.140910692455900932e+00 7.703815420770833734e+05 0.000000000000000000e+00
1.694554044777639934e+00 8.162372558125651212e-01 1.239098779011056806e+00 5.068472058519679635e-03 -2.039216094840150006e+01 2.383583496184011210e+02 4.425565890574644640e-03 6.216247359454030175e-02 7.703815423560548807e+05 0.000000000000000000e+00
1.802376089021229033e+00 8.215118191214604293e-01 1.314850018181857871e+00 5.060527931975982927e-03 -2.029470040265544384e+01 2.397639356192980529e+02 3.418648410016495408e-03 3.129559287034326953e-01 7.703815430738700088e+05 0.000000000000000000e+00
1.923561701792836587e+00 8.151895375985825920e-01 2.984754390498610022e+00 5.044217505946143633e-03 -2.043356812377289344e+01 2.421512075752572173e+02 4.729448203617044912e-03 3.843897961830481158e+00 7.703815440661248285e+05 0.000000000000000000e+00
1.773410990229224105e+00 8.112631871553777074e-01 1.928669906152335800e+00 5.103353248827263190e-03 -2.044000175825999577e+01 2.461161517401407366e+02 4.531113718769658183e-03 1.490058611451505310e+00 7.703815441744870041e+05 0.000000000000000000e+00
1.700504887043135183e+00 8.060324734077271014e-01 2.601326217135409902e+00 5.044185285963209350e-03 -2.044605717230754038e+01 2.385506914296730372e+02 4.381942134168650797e-03 2.889396576102677194e+00 7.703815477141684387e+05 0.000000000000000000e+00
1.904434716615427625e+00 8.096724071445845494e-01 7.077268658156574133e-02 5.110912712918077444e-03 -2.041674430461802459e+01 2.449242327967668871e+02 3.920034490636487359e-03 4.390073279602941803e+00 7.703815478028131183e+05 0.000000000000000000e+00
1.950166007188897543e+00 8.194410098253348540e-01 2.123736392196146738e+00 5.079335345149037749e-03 -2.039890717915344709e+01 2.397130100178418104e+02 3.856113226790656556e-03 2.095691624161880817e+00 7.703815483707613312e+05 0.000000000000000000e+00
1.872834963846833567e+00 8.169414080552352964e-01 2.680032270024899521e+00 5.050763153152770628e-03 -2.032031770754944233e+01 2.352802249877939857e+02 3.693432736683831957e-03 3.204369330628629164e+00 7.703815493607660756e+05 0.000000000000000000e+00
1.760889642664334565e+00 8.241794172777211491e-01 2.078079850002445106e+00 5.119793503017364827e-03 -2.035237139034033049e+01 2.473252461239945319e+02 4.536234411951604005e-03 1.799613204814816569e+00 7.703815499639916234e+05 0.000000000000000000e+00
1.777596715632791868e+00 8.034395923552823948e-01 1.584460357360541582e+00 5.031787459288307278e-03 -2.036947918443280514e+01 2.376948736626788161e+02 3.428493014404752036e-03 9.646612465281519944e-01 7.703815500564987306e+05 0.000000000000000000e+00
1.708534545381132030e+00 8.222750029243390824e-01 2.255131649424459150e-01 5.068765272605347399e-03 -2.036936719829187936e+01 2.339071247650656460e+02 4.242514295461984920e-03 4.431466046173355267e+00 7.703815505072697997e+05 0.000000000000000000e+00
1.775592353411882041e+00 8.364596961540632369e-01 3.935708573646908848e-01 5.069167130117529889e-03 -2.037928092659493728e+01 2.302928545168472283e+02 4.546558493977865580e-03 4.819065452723356735e+00 7.703815506388258655e+05 0.000000000000000000e+00
1.882105178712096372e+00 8.282954093560170872e-01 1.997310903604891719e+00 5.040381940064712733e-03 -2.031727899625173350e+01 2.434575935227589127e+02 3.995812717082561361e-03 1.624538623659518066e+00 7.703815516144554131e+05 0.000000000000000000e+00
1.768695398789603246e+00 7.991580272621314762e-01 4.590909397939880732e-01 5.069712444627151593e-03 -2.041726403802664080e+01 2.394921208222474434e+02 3.762328746243018881e-03 5.091185091321766443e+00 7.703815521575002931e+05 0.000000000000000000e+00
1.869012447146966682e+00 8.471586142455340696e-01 2.672246870350159398e+00 5.025643950823190792e-03 -2.032320551093509664e+01 2.375269929255644570e+02 4.171098613298095288e-03 2.913639930473348905e+00 7.703815528115376364e+05 0.000000000000000000e+00
1.790722808919427367e+00 8.245994864476550168e-01 2.105236796285006040e+00 5.036937797679505793e-03 -2.041790908587262976e+01 2.358007590601814911e+02 5.485819844915860652e-03 1.916153997824098454e+00 7.703815534529932775e+05 0.000000000000000000e+00
1.739371477099022734e+00 8.406590856657011335e-01 2.963846716303175199e+00 5.063665218221986668e-03 -2.029848668736073591e+01 2.373216344466474936e+02 3.588104471247818058e-03 3.499907260041087209e+00 7.703815535927488236e+05 0.000000000000000000e+00
1.948327391463254177e+00 8.195291122172394527e-01 2.910034711386490613e+00 5.109851308842018255e-03 -2.035844468927153628e+01 2.378605640682871183e+02 3.707221345740486281e-03 3.710459220843743022e+00 7.703815552826321218e+05 0.000000000000000000e+00
1.922320356417566156e+00 8.067232906782099144e-01 7.653631027407642451e-01 5.047522115514433555e-03 -2.038017629614908444e+01 2.467674218002725297e+02 4.193117133446980574e-03 5.589102629440588998e+00 7.703815558167677373e+05 0.000000000000000000e+00
1.738853625291774785e+00 8.454690477609871913e-01 8.706660883815875440e-01 5.122149201665828454e-03 -2.035503548113438299e+01 2.388585448593419756e+02 4.250069984464879824e-03 5.703197436162863454e+00 7.703815559778965544e+05 0.000000000000000000e+00
1.777590555141562501e+00 8.163593321856333906e-01 1.405113982697656194e+00 5.047977408077033469e-03 -2.040458169274260669e+01 2.339157901394657131e+02 3.880228284147366549e-03 6.216724352685950583e-01 7.703815559836921748e+05 0.000000000000000000e+00
1.698251201244841857e+00 8.319233592415800072e-01 1.690593820492624078e+00 5.059425137309586651e-03 -2.039663178299680979e+01 2.362313546117869691e+02 4.379894181431045162e-03 9.233085726950405192e-01 7.703815561602031812e+05 0.000000000000000000e+00
1.733379815048402772e+00 8.264937868797778142e-01 2.934699641611938414e+00 5.092114947837044978e-03 -2.044038492930150142e+01 2.389457736519985360e+02 5.499778455201961500e-03 3.499900684927868877e+00 7.703815566466207383e+05 0.000000000000000000e+00
1.845244751059051280e+00 8.109110692021658240e-01 1.500108264853827089e+00 5.066451454731712815e-03 -2.047348903545389120e+01 2.442194099338323667e+02 4.758825851372448616e-03 7.844715871102554416e-01 7.703815568461075891e+05 0.000000000000000000e+00
1.855945203601521154e+00 8.451814807515931616e-01 5.815806641565929302e-01 5.100240545092744188e-03 -2.033944567886139865e+01 2.430422999352489057e+02 4.349719381549781508e-03 5.094014340265864860e+00 7.703815571078950306e+05 0.000000000000000000e+00
1.773626541392221201e+00 8.223493634241775263e-01 2.140580907179526982e+00 5.126312327438069770e-03 -2.038362782764514947e+01 2.485010440420718680e+02 3.939524255538314271e-03 1.997537101569286655e+00 7.703815571243448649e+05 0.000000000000000000e+00
1.903508766053982892e+00 8.133408802763494316e-01 2.246726119459483861e+00 5.060735616982244174e-03 -2.038979832659689961e+01 2.457760097801592849e+02 4.391253312045528649e-03 2.166743203988203081e+00 7.703815572958230041e+05 0.000000000000000000e+00
1.682318668850042886e+00 8.082026633433436746e-01 1.000166070245405159e+00 5.116578205035140874e-03 -2.039517093268928605e+01 2.470610465858404439e+02 4.228324484330280193e-03 5.981141696791379303e+00 7.703815573350030463e+05 0.000000000000000000e+00
1.812059957531670262e+00 8.031800127033695835e-01 1.654343094717046769e+00 5.050298879575989240e-03 -2.042155624474508713e+01 2.451944918190755516e+02 4.533110187309221870e-03 9.784700999229611895e-01 7.703815573558731703e+05 0.000000000000000000e+00
1.780310231014366806e+00 8.345343965343866577e-01 5.972229516226988943e-01 5.031720553225195632e-03 -2.037695990304239047e+01 2.306995790557444650e+02 4.275936312771918754e-03 5.116962765499879495e+00 7.703815577926763799e+05 0.000000000000000000e+00
1.900469403310587557e+00 8.311230591449982885e-01 8.330450843123842208e-01 5.121196162521836868e-03 -2.038092459770098230e+01 2.420202861589545478e+02 4.647476372431386289e-03 5.810731061130729458e+00 7.703815580771742389e+05 0.000000000000000000e+00
1.852303721959829952e+00 8.228776494548930565e-01 4.771219053243838104e-01 5.032671945261656989e-03 -2.031187208598263183e+01 2.343150604171054567e+02 3.604804694048817631e-03 5.131706347794818157e+00 7.703815581784988753e+05 0.000000000000000000e+00
1.867350330594315544e+00 8.243797032595698848e-01 1.756170873808710065e+00 5.118600689421117476e-03 -2.036998412531325187e+01 2.466891399150344455e+02 3.968677588718363437e-03 1.119636645058852631e+00 7.703815582738444209e+05 0.000000000000000000e+00
1.834889306900028272e+00 8.247481718873550527e-01 2.075956309772339470e+00 5.119287108455028087e-03 -2.037729157372550404e+01 2.343898926060842598e+02 4.206346820245289789e-03 2.105797914038104679e+00 7.703815585344298743e+05 0.000000000000000000e+00
1.798328965160910675e+00 8.220394518986057220e-01 9.588209361639540296e-01 5.085038166076134673e-03 -2.043935413809002455e+01 2.484284240918755415e+02 5.168838543845529626e-03 5.754415983791194122e+00 7.703815587802825030e+05 0.000000000000000000e+00
1.759793701458371107e+00 8.313842325403723033e-01 6.045662190601516217e-01 5.031393232909388280e-03 -2.037112971783633952e+01 2.390164250959149115e+02 5.146723862844722504e-03 5.133910393132347316e+00 7.703815590465934947e+05 0.000000000000000000e+00
1.670751692744062211e+00 8.089993925486851367e-01 1.087542485290934891e-01 5.060163575690192032e-03 -2.035780498575279296e+01 2.405873636042203998e+02 3.871062686296064016e-03 4.186971779931579540e+00 7.703815592537812190e+05 0.000000000000000000e+00
1.873013838548078791e+00 8.334828568105685509e-01 3.138008362370640292e+00 5.119069077928951883e-03 -2.031890339321294903e+01 2.390205431113930956e+02 3.582818976464173175e-03 3.978121362266704431e+00 7.703815599524062127e+05 0.000000000000000000e+00
1.877899421869523078e+00 7.967999576693750585e-01 2.428455566364121854e+00 5.047803833501824863e-03 -2.038115010957578832e+01 2.351909772541195025e+02 3.799203615492039408e-03 2.907373043205126351e+00 7.703815603129800875e+05 0.000000000000000000e+00
1.708609581599302096e+00 8.020255426647202590e-01 1.678652481131521546e+00 5.025219123633222623e-03 -2.044103506203394716e+01 2.436194151761071112e+02 5.174436733542113476e-03 1.025107635018107644e+00 7.703815605322804768e+05 0.000000000000000000e+00
1.759775477149564615e+00 8.471851289597374102e-01 9.311162704292448578e-03 5.106204426715132451e-03 -2.035924688601265942e+01 2.343433814155125958e+02 4.538061503749056709e-03 3.987302238875664262e+00 7.703815605465116678e+05 0.000000000000000000e+00
1.803849880921871929e+00 8.429366430363071094e-01 1.242468482346318126e+00 5.124927228466838805e-03 -2.033685676067841541e+01 2.369792541739541321e+02 3.565695989349450690e-03 1.366364520735385557e-01 7.703815613531346899e+05 0.000000000000000000e+00
1.776083682464691504e+00 8.253325348127823480e-01 1.884631821126844020e+00 5.119607981450463412e-03 -2.039798050961714182e+01 2.507839341849067978e+02 4.478038336242992808e-03 1.363832972002677391e+00 7.703815619321968406e+05 0.000000000000000000e+00
1.707156665988250666e+00 8.418289582062574716e-01 2.666566937335320020e+00 5.057867156248283154e-03 -2.034442710265399512e+01 2.378928908165974860e+02 4.000262128725688184e-03 2.901354004784692631e+00 7.703815626527057029e+05 0.000000000000000000e+00
1.795847561664546843e+00 8.303697794521730513e-01 3.044429291186893316e+00 5.062616521216516813e-03 -2.030453162903380004e+01 2.422124447456692167e+02 3.943240318800536083e-03 3.780867210630582509e+00 7.703815630500400439e+05 0.000000000000000000e+00
1.931899937028393355e+00 8.039824353562267101e-01 2.079745270701455429e+00 5.092073558583569935e-03 -2.044676766060942796e+01 2.455560003769949162e+02 4.560574773251072946e-03 2.083756132212508216e+00 7.703815634900397854e+05 0.000000000000000000e+00
1.815540980642068147e+00 8.239117894549644605e-01 1.535828415716422590e+00 5.111610405948906373e-03 -2.046798928606880708e+01 2.413005834024780540e+02 5.198302687867316189e-03 7.556712804707598208e-01 7.703815639275169233e+05 0.000000000000000000e+00
1.871755856123608064e+00 8.228075672934489493e-01 2.069254278556598159e+00 5.027389308177189660e-03 -2.031039916166445991e+01 2.427541819337340030e+02 3.485692168861874874e-03 1.896744172708659137e+00 7.703815640900940634e+05 0.000000000000000000e+00
1.820733802890810660e+00 8.203073269075165097e-01 2.176914694877132739e+00 5.092496129863450897e-03 -2.040528439931437887e+01 2.463792227102983077e+02 4.423626667426181110e-03 2.138642685737417892e+00 7.703815645575218368e+05 0.000000000000000000e+00
1.798837010897875066e+00 8.214755618153051220e-01 2.976186683156728741e+00 5.090449922974729126e-03 -2.041806031822429190e+01 2.430134533176278069e+02 4.461827791881655542e-03 3.769182837554591714e+00 7.703815657569797477e+05 0.000000000000000000e+00
1.666011630432543189e+00 8.109794488131628620e-01 1.212805901700478195e+00 5.050111397434707897e-03 -2.037777094339531203e+01 2.439226922954223653e+02 4.448941651760154187e-03 6.261808674477792991e+00 7.703815667675316799e+05 0.000000000000000000e+00
1.747118682277727597e+00 8.309374390779894481e-01 2.492978080101883265e+00 5.086442232611045923e-03 -2.040898044893283014e+01 2.450577939723260101e+02 4.773546464374319419e-03 2.476116975757561622e+00 7.703815669254492968e+05 0.000000000000000000e+00
1.818828520642458368e+00 8.300910207687014486e-01 4.342561802414590111e-01 5.116034029650276364e-03 -2.041388108818782499e+01 2.436187505187326678e+02 4.371770448299856955e-03 4.778682270064380511e+00 7.703815672768598888e+05 0.000000000000000000e+00
1.749934772210301581e+00 8.339381310667549618e-01 8.547649669025363384e-01 5.117958836931685122e-03 -2.037726657254076912e+01 2.456557807287653930e+02 4.787198427868959334e-03 5.517333589290036144e+00 7.703815679916763911e+05 0.000000000000000000e+00
1.827853516402958567e+00 8.301663383245374561e-01 1.140824933245941697e+00 5.063551091898920234e-03 -2.039759870426591348e+01 2.301115755743142302e+02 4.608692579176416199e-03 1.562566025650648505e-01 7.703815684704945888e+05 0.000000000000000000e+00
1.826428164306937996e+00 8.228185620773603715e-01 1.638212639737575804e+00 5.098099761263885296e-03 -2.042060623452075774e+01 2.407214158976482281e+02 5.501574554867274050e-03 1.053018382047236523e+00 7.703815689771566540e+05 0.000000000000000000e+00
1.707872098734106947e+00 8.331970224449608553e-01 2.555063669081589328e+00 5.067556060840050849e-03 -2.041303462631578114e+01 2.361059103756409456e+02 4.475523877067760781e-03 2.797319559926354948e+00 7.703815700623383746e+05 0.000000000000000000e+00
1.846751467124350787e+00 8.102336944561333576e-01 7.737475877348987119e-01 5.111603152088208500e-03 -2.037428352359125228e+01 2.493087372338757461e+02 4.180261365953218469e-03 5.570305768878812458e+00 7.703815701191273984e+05 0.000000000000000000e+00
1.762851253943956253e+00 8.022657309366025835e-01 1.553752636103602258e+00 5.093514150914655279e-03 -2.041030920753194167e+01 2.414757533898878421e+02 3.686983012177826036e-03 9.801600613163135023e-01 7.703815704304880928e+05 0.000000000000000000e+00
