# freq_modGR tau_modGR
2.569564305788098295e+02 7.684886313967985438e-03
2.522236630508037365e+02 6.304674568676988874e-03
3.511143626467532499e+02 3.178495652570754743e-03
2.499395494449069020e+02 2.530224815760848817e-03
2.675137971077386396e+02 3.798603629272610371e-03
2.408894590820945609e+02 4.661544731046699842e-03
2.389105278644476869e+02 4.754356332049096065e-03
2.488578871148361600e+02 4.724924349598056371e-03
2.802008146540626399e+02 3.430272547184256508e-03
3.067199063071143428e+02 2.654060467108302311e-03
2.769829025012214743e+02 4.749455980588747871e-03
2.682598078651816422e+02 4.293324246480107430e-03
3.151484338485274748e+02 3.334253530783602096e-03
2.560647920919191165e+02 6.179397218319016179e-03
2.934316502094793009e+02 5.411501715044863582e-03
2.533336451148282720e+02 4.635435908189604499e-03
2.448908595874943899e+02 6.084558352858161420e-03
6.529625365314923329e+02 5.731385214219202572e-03
2.566365768777034759e+02 5.167097910838445302e-03
2.288959606645347264e+02 3.866167038721350126e-03
2.639635120363046212e+02 5.914257803105753795e-03
2.655364015557346420e+02 4.123567516933763014e-03
2.650842153324879860e+02 4.398736427409917667e-03
2.643367530663924185e+02 4.934494248049382456e-03
2.469114902629162600e+02 5.269924611759815164e-03
2.392947347744017463e+02 3.411317810723041299e-03
2.699666376635401548e+02 3.629611159577791554e-03
2.541712138217300492e+02 3.025904955317862410e-03
2.407241007986932857e+02 5.530834936684362983e-03
2.392995611045928968e+02 5.018817549039791132e-03
