# omega_modGR tau_modGR
1.584481158263474072e+03 6.201032166693206532e-03
1.587068873992268436e+03 9.273088167826086872e-03
1.565621758681762230e+03 5.069089642408471617e-03
1.590904896712456775e+03 3.565745655781846733e-03
1.540328431100773287e+03 6.530006201222695282e-03
1.569592018561736040e+03 2.670545508738056319e-03
1.571397286148839385e+03 5.006518892864362906e-03
1.571310192211823733e+03 8.825200320886669725e-03
1.564837963562675213e+03 4.092944118776400443e-03
1.593928283148379478e+03 1.064396123827641115e-02
1.603217006723300301e+03 1.233777074057636203e-02
1.603245529071243254e+03 1.210003441309013758e-02
1.603134211440640001e+03 1.369817745147807776e-02
1.595504928514678568e+03 7.494443473043332742e-03
1.595507874982006570e+03 8.710458911059138637e-03
1.595574722799634173e+03 8.673157424155072959e-03
1.593882277594277639e+03 8.106646581922441128e-03
1.599984797773380251e+03 7.944663561392084974e-03
1.504764811961824989e+03 3.690314385591511072e-03
1.433315273066842337e+03 4.592958099644081464e-03
1.551034137852414005e+03 6.608719033629695261e-03
1.537434938834684090e+03 6.143021564569381941e-03
1.537582074167096380e+03 4.359680358897327114e-03
1.971576343508202399e+03 2.338915583380935578e-03
1.715181645250072734e+03 2.630720309863688114e-03
1.724488772323518333e+03 2.865464529799239927e-03
1.633371308915379586e+03 5.059420627742223890e-03
1.621820236551586504e+03 5.014101122699744437e-03
1.521330260836083880e+03 7.512979534233512821e-03
1.558959359012241066e+03 6.760208518780017398e-03
1.591937355497320596e+03 5.621254554871893232e-03
1.612424092627260279e+03 1.475670188662673785e-02
1.601225066876346091e+03 1.453808873168684762e-02
1.595904179115983197e+03 1.128712729203182157e-02
1.557871553918940890e+03 5.356067769824439384e-03
1.557306446307801025e+03 4.097545933192674357e-03
2.726010854605523491e+03 3.723716517835766633e-03
1.513221650284333009e+03 3.131652507753526684e-03
1.523849970842540870e+03 2.759541963881570817e-03
2.133760202432697497e+03 1.975345155912942158e-03
2.774735914944276828e+03 1.653182334579241484e-03
2.892061351444411684e+03 1.634809149315496037e-03
1.495673156258284052e+03 4.305461283239487430e-03
1.642819236940135625e+03 3.361560418446347433e-03
1.670765591540361356e+03 8.043298835048747972e-03
1.662586114190499757e+03 4.530392875345140395e-03
1.526649589293221425e+03 4.925644468761800066e-03
1.537836760742829483e+03 4.583872913982488771e-03
1.528993680155575930e+03 2.989995264815556702e-03
1.543513212923015772e+03 6.776913753272582192e-03
1.615827791775236619e+03 7.414272298997400153e-03
1.607452089996005498e+03 6.139843408473580344e-03
1.783421476723338401e+03 7.305539642717893446e-03
1.713309900015618950e+03 4.667168899993323107e-03
1.484697107627518790e+03 4.989939040349872408e-03
1.708584541174422156e+03 4.188351667963968739e-03
1.521634600443378076e+03 3.913266640999429197e-03
1.539358555391713708e+03 3.194733582745461643e-03
1.692835964358513820e+03 2.463264811460049494e-03
1.536171271191723690e+03 4.033936478516900702e-03
1.674234638478443003e+03 3.278118329818923045e-03
1.691016865162914200e+03 2.701394916195083533e-03
1.418474356167551150e+03 3.426107859877372281e-03
1.534008399713644849e+03 5.921444888596198025e-03
1.711941196199831211e+03 4.014339919356798604e-03
1.815060233736349801e+03 4.950422290850607816e-03
1.516543203944731886e+03 5.035240062212910025e-03
3.535087004013691967e+03 1.653101926341984810e-03
1.691856872841088034e+03 3.835459232571682229e-03
1.685683490524082572e+03 2.716140487416225137e-03
1.686930721189306951e+03 2.676812248521771940e-03
1.861539931478040899e+03 3.108201095427907869e-03
1.614264864254562781e+03 3.233752083942601895e-03
1.545717368395808535e+03 3.281577827276761783e-03
1.559752115130752372e+03 9.453577588727845454e-03
1.553239572579808510e+03 9.095721071895272042e-03
1.556416199014606946e+03 7.993920797683885804e-03
1.556972249612395899e+03 3.147522315116459656e-03
1.570053495770746167e+03 3.071894087582552248e-03
1.536084699502403964e+03 3.520314321558067581e-03
1.543934571360589644e+03 3.985141297123673959e-03
1.534181425051033557e+03 6.444305019042733534e-03
1.536181825944336651e+03 4.053704933934030794e-03
1.991941003093995960e+03 2.740587679978419115e-03
1.692609046706996196e+03 3.370626935891541179e-03
2.039745849716020984e+03 2.317644841236726760e-03
1.717576403991972711e+03 4.717951002502480604e-03
1.686132271320942664e+03 4.594056223644672234e-03
2.009581558073429051e+03 3.536829745798778218e-03
1.547687754762497434e+03 7.000647074130615308e-03
1.682824625586109732e+03 3.557232206250417368e-03
1.535880165770875010e+03 7.045443502912482683e-03
1.594701370155021095e+03 3.721907129315445498e-03
1.526068675163759508e+03 4.537447024082684639e-03
1.488939460700987411e+03 4.304679934062831913e-03
1.519118339979973598e+03 5.665058052868061217e-03
1.517117040315899203e+03 3.438188950928398966e-03
1.650391617224342099e+03 6.390201827269204396e-03
1.590229394009910038e+03 6.330480696488826990e-03
1.590738143173877233e+03 3.385981047940047912e-03
1.590863560693783029e+03 9.580643467201617469e-03
1.588122883317634887e+03 1.255443016704486416e-02
1.628789066396144335e+03 4.840271435251507735e-03
1.459521709713667633e+03 5.798175591806668805e-03
1.596771698826362808e+03 1.007680489531926314e-02
2.177579871284077853e+03 3.094754614237186629e-03
1.672324729634065307e+03 6.819106786809340029e-03
1.670943314409442337e+03 3.901801707172253796e-03
1.544454933536121644e+03 7.641680664428193541e-03
1.559614351689102250e+03 5.028101892349466119e-03
1.563946225564883434e+03 4.117599242274718081e-03
1.696516773260992295e+03 4.854004200380578754e-03
1.503459467024746800e+03 3.187718100141827531e-03
1.858865289206369653e+03 3.460559775753044472e-03
1.858761078648642297e+03 3.549221403109314565e-03
1.593389168912696277e+03 8.868991871437343841e-03
1.608115381113910189e+03 1.513869103818639428e-02
1.691043086141140748e+03 3.437502637318044958e-03
1.607346073157261799e+03 6.733392841211787230e-03
1.607359668707834089e+03 1.529369070024553037e-02
1.629674043755665252e+03 3.161420753615658014e-03
1.635952605586783875e+03 4.092767799420456674e-03
1.635335380816244424e+03 4.274788636436692262e-03
1.401439685159383544e+03 4.248251812966861996e-03
1.421643285760688968e+03 4.279013731631469732e-03
1.612246205844087854e+03 3.616059283497010616e-03
1.721110035615410652e+03 2.602853667592432314e-03
1.430889631309074957e+03 2.893419061502561663e-03
1.665063128827285936e+03 2.703261786006727358e-03
1.665942101134855420e+03 2.702314463978658376e-03
1.854653526398868735e+03 4.473312512953508784e-03
1.754634192123455705e+03 3.868134710850157018e-03
1.751820424288573122e+03 2.308773461535250631e-03
2.076818586210664762e+03 2.365538280144860797e-03
1.493985962921468627e+03 4.108231798872788616e-03
1.496915154574123108e+03 4.700691280993605885e-03
1.634225994650744724e+03 2.858797474581597706e-03
1.429573603156766012e+03 3.773316605726600471e-03
1.410947455718441461e+03 3.579084989271799199e-03
1.442258450134557961e+03 4.063601114562731716e-03
1.894418240938804274e+03 5.248568333730126330e-03
1.834532519060733875e+03 4.151163156397305078e-03
1.492935960908219386e+03 3.717689409889673568e-03
1.952268620765330752e+03 4.885988273663914409e-03
1.934057089972907761e+03 2.967149559994281070e-03
1.473508986997192324e+03 2.547406811783260294e-03
1.626426306183242104e+03 2.994328894137135953e-03
1.404289669142370713e+03 2.937881894853883527e-03
2.326704109636635621e+03 2.538341524070651407e-03
1.436096716450648955e+03 2.462190900770914841e-03
1.498738603288595868e+03 5.831561976048673171e-03
1.498775933144892178e+03 6.332967623035150491e-03
1.498735037482140797e+03 4.913213846602246249e-03
1.498651737642107037e+03 7.383487139566166126e-03
2.968473983093264451e+03 2.796392927868820814e-03
1.396513592544157973e+03 3.915570467915760987e-03
2.665800959435152890e+03 3.055600746533498543e-03
1.458232821372577064e+03 4.409988991645213963e-03
1.485428876874112120e+03 4.987325216088168110e-03
1.482833417828160236e+03 5.157128917606910133e-03
1.414815789095557875e+03 3.698662403832925997e-03
1.488190425342390199e+03 4.300917591420635143e-03
1.488310661559690743e+03 7.455580895654486187e-03
1.532345553173043527e+03 2.924846272045007658e-03
1.535912487596349820e+03 5.886206943143463231e-03
1.670806458245838257e+03 6.213977420920179656e-03
1.461128561389689594e+03 5.199832610840940915e-03
2.367955924095371756e+03 2.359419237327132525e-03
1.513956942048551582e+03 3.038834536530869886e-03
1.994237352930056659e+03 3.905478324782953991e-03
1.483792606088612274e+03 3.895901947006424459e-03
1.483920333356373931e+03 5.433580156797393999e-03
1.431991926333710808e+03 4.012764491308393536e-03
1.588750692919076755e+03 6.427468377032037085e-03
1.576566807916792641e+03 4.822172068633472607e-03
1.389093343860674850e+03 4.433028857401250140e-03
1.636220491538534134e+03 4.662650071658257407e-03
1.550050132639182266e+03 2.607185139434222993e-03
1.606590481225690837e+03 4.029599297701622063e-03
1.534276500994649496e+03 5.866523012622839629e-03
1.536021678190519197e+03 3.485857807865716789e-03
2.400917024642934393e+03 2.934415258354396150e-03
2.170974515856903508e+03 3.553558515649962897e-03
1.544740715752798678e+03 5.098189560837110626e-03
1.587389547065290799e+03 5.144764206157064965e-03
1.555326544764859818e+03 3.394836518551151705e-03
2.337126419754174094e+03 2.407962478134989103e-03
1.568443121423996672e+03 4.989739592029125356e-03
1.566909705399895984e+03 4.102075436575080940e-03
1.592404220822566003e+03 1.079531502393947170e-02
1.575907857170801435e+03 3.753125884483026701e-03
1.568616208285831135e+03 6.426457506254906922e-03
1.623302660284829017e+03 6.422786187242932737e-03
1.611491552235012477e+03 5.928906968196749616e-03
2.192188480290315056e+03 3.021711656139436028e-03
1.590175506975341250e+03 3.019122066322032453e-03
1.509029334868591377e+03 3.950161462566035599e-03
1.981672367608600098e+03 2.938117498542280447e-03
1.733919575910370895e+03 3.207494509833720350e-03
1.606654103782169386e+03 3.645335575987119960e-03
1.809810142314890072e+03 4.213349618771768113e-03
1.404093176759200105e+03 4.127507916455562358e-03
1.934675360471563863e+03 3.240519341296582440e-03
1.485877672003244243e+03 5.029674199681277193e-03
1.486395703034489088e+03 5.405065986773564465e-03
1.486306665633474950e+03 6.583305539717853976e-03
1.281904208271498874e+03 2.899253212049050701e-03
3.782963951510265815e+03 1.507384951660729888e-03
1.629499380142242444e+03 3.702493777556805244e-03
1.826429090282455945e+03 3.012364048507968056e-03
1.530267843688592166e+03 2.508900281336533169e-03
1.459057232144184354e+03 4.619566567726187539e-03
1.694121590188427035e+03 3.543467232191075192e-03
1.810513054986323368e+03 4.476853153044172209e-03
1.643284360834008794e+03 3.146077846424340067e-03
1.552227142857585704e+03 3.231684897288366731e-03
3.425005448464009532e+03 1.957685852574166455e-03
1.544894386946491295e+03 4.658385133196868595e-03
1.688805675311312825e+03 4.407904279161839294e-03
1.736622113303382775e+03 4.165983594631463699e-03
1.986303208259968414e+03 3.923312453356609178e-03
1.726636454748028655e+03 4.849453652618001404e-03
1.789918823975784335e+03 3.296721818670717008e-03
1.904790393388157554e+03 2.813128322195479307e-03
1.632246029712419613e+03 3.142832352899452633e-03
1.961533687387589680e+03 3.714144911442798791e-03
1.779644020427688474e+03 3.100464765677636569e-03
1.539154569819239214e+03 6.413126659500308427e-03
1.539913625125972203e+03 9.207999925000097050e-03
1.463546236552476557e+03 6.258435651122681506e-03
1.566528542381008947e+03 4.370257855904438257e-03
1.589920765366027808e+03 4.471126196967370112e-03
1.573111754468664913e+03 3.991859444593909810e-03
1.704606709651087385e+03 4.106654855973917995e-03
1.600228730653830553e+03 5.098937570616200558e-03
1.522960899326994877e+03 5.495927809183608417e-03
1.790727971262127539e+03 3.215646583759131268e-03
1.913302373405732169e+03 3.707951972835065672e-03
1.656909126033720440e+03 3.067546279063542228e-03
1.782246494987065262e+03 3.119788861937154972e-03
1.621572870648762773e+03 2.682889451725246552e-03
1.350358734544431400e+03 3.949600734264736845e-03
1.359137731962234966e+03 3.644465857082390681e-03
1.782283407928016686e+03 2.901232889777624092e-03
1.380283728194409377e+03 3.910968447437488879e-03
3.472311250734011537e+03 2.828047591326598997e-03
2.994764383522891876e+03 2.768896787346404511e-03
2.896998614575032661e+03 2.915990219904383580e-03
1.626600304920063763e+03 2.236266783569620421e-03
1.537373806676655931e+03 6.971509895699844021e-03
1.725726034786076070e+03 3.604796451230540301e-03
1.402191961920697622e+03 4.703195076710756095e-03
1.440472649853711573e+03 4.281353278517577819e-03
1.525253554338216190e+03 2.001205309287637426e-03
1.496548559586773536e+03 2.715435189546116634e-03
1.674387383497890823e+03 2.707498248899704255e-03
1.878092367400626244e+03 3.249355151528350409e-03
1.899142002183594741e+03 3.167248950751699703e-03
2.090723643369869478e+03 3.307818904965481588e-03
2.052367374973288406e+03 3.120080687187990007e-03
1.746578228553946019e+03 2.787829418840554602e-03
2.629733595686423087e+03 4.366312525467209472e-03
1.736702835507346435e+03 4.872129325558854397e-03
1.657426785178046430e+03 4.067972793399501040e-03
1.495566865423613763e+03 4.676168328936420281e-03
1.554663447459417739e+03 4.896999760627440343e-03
1.506657996311886563e+03 4.279237969502983942e-03
1.505939160768674583e+03 3.644746628399178970e-03
1.950456398716331478e+03 3.633066676869928062e-03
1.290885968312135674e+03 1.628709957324086209e-03
1.694542223731051536e+03 2.500693606569340775e-03
1.579435751306895781e+03 9.187573357896968232e-03
1.934536785745292718e+03 3.029374370670862970e-03
2.214213141821811405e+03 1.919896615314412198e-03
1.432554203375198995e+03 5.433991113612206443e-03
1.622409975459476073e+03 6.916836260951223295e-03
1.469326966844240360e+03 5.287273531965390461e-03
1.617619834483709383e+03 5.018443339071214718e-03
1.708854419465432557e+03 4.903669067867129708e-03
1.685560646694254956e+03 4.848623716963400797e-03
1.527636933807908918e+03 4.606250260112964255e-03
1.601990370154663651e+03 4.461857386138651065e-03
1.580515205949052643e+03 8.707932037463938027e-03
1.617643037628763750e+03 3.558052313860385514e-03
1.284713099377487879e+03 4.856568736035815105e-03
1.614858277564023183e+03 6.426359534979385855e-03
1.607450419531173566e+03 4.680790996541418607e-03
1.594545654070279852e+03 4.680632618322920317e-03
1.529275190931215775e+03 4.707913536545860894e-03
1.534569489068286657e+03 4.352380168254822712e-03
1.417633262839172176e+03 4.351316018359580387e-03
1.524364845304023447e+03 4.089592475130871679e-03
1.536479281533293261e+03 3.578754306651841903e-03
1.541560340633983515e+03 6.895748078889284149e-03
1.534669823375679698e+03 5.790206901994676865e-03
1.604833669833089061e+03 1.003147073752621264e-02
1.543893277273595686e+03 7.682427857908989861e-03
1.565231379982744556e+03 6.149428270443079575e-03
1.577333211835842349e+03 4.208317609910567844e-03
1.456421491178560700e+03 3.160776416748034643e-03
1.576516650741221838e+03 3.161175896158247879e-03
1.536804838049420368e+03 4.456990035900981056e-03
1.563880063262884278e+03 4.020707189553582132e-03
1.526077565757805587e+03 4.168040213146861732e-03
1.427879899715838292e+03 4.581806311586777113e-03
2.381664913947274272e+03 2.681993441785683694e-03
1.518729855493987998e+03 2.495776411716212669e-03
1.450754446385482652e+03 4.610109876956171131e-03
2.361993582390020038e+03 2.579341316765741861e-03
4.049571173065924995e+03 4.999471891495478257e-03
4.145530041185479604e+03 3.281113926177045646e-03
1.462793020127710406e+03 4.172636846781345096e-03
1.485002477050879634e+03 4.237022325351642339e-03
1.612975982824203584e+03 3.811699077117105226e-03
1.626214809048214647e+03 3.326555610451073508e-03
1.733837106015424524e+03 4.126005883591682757e-03
1.754683656106715262e+03 4.138448992869764136e-03
1.466257383350536429e+03 6.104338804874652989e-03
1.690778264972469742e+03 4.961684950866941668e-03
1.511177157406052402e+03 7.901905067964396998e-03
1.959561277822513148e+03 2.238930607686505803e-03
1.549993028516717004e+03 1.008895806148962793e-02
1.557503855432877799e+03 3.601444924387112514e-03
2.618635613655701036e+03 1.842744723310509253e-03
1.630400452584482537e+03 3.110722319188290175e-03
1.441537659939144078e+03 3.126963141844555163e-03
1.309449794357576138e+03 2.128656309852307478e-03
1.498115866634735312e+03 2.739491284389604462e-03
1.459303355078599452e+03 4.484710878376332865e-03
1.459327447320086776e+03 5.080265815752047116e-03
2.254117208880062663e+03 2.064984890376415135e-03
1.891775629684751721e+03 2.356506260398023855e-03
1.892515493684037665e+03 2.537903573681709549e-03
1.758202657094486312e+03 2.376929620328662850e-03
2.065728556045761252e+03 3.370082462193863850e-03
1.608134290177451248e+03 1.260573876737102784e-02
1.608063547514427228e+03 4.810184519256887822e-03
1.569021594688425012e+03 3.703345143715299024e-03
1.713107918724709634e+03 3.599343150467094587e-03
1.444377243413146971e+03 3.759792497082403099e-03
1.634523642810172532e+03 4.849465075774890555e-03
1.631031376664978097e+03 3.711801338485209295e-03
1.647205987610572265e+03 6.014713626972326144e-03
4.259777138839659528e+03 4.093093344708384138e-03
1.456278331412196849e+03 5.853630519366398270e-03
2.610494431691283808e+03 2.078337352647499289e-03
1.904472359750710893e+03 3.203503776717628489e-03
1.606767930727125758e+03 3.020625956027946785e-03
1.503092449680077834e+03 2.519141942117063965e-03
2.029763918924407790e+03 2.457529646263781169e-03
1.461995289126540683e+03 5.207823785931359369e-03
1.433402266261288332e+03 4.255948620234716734e-03
1.467416096861811184e+03 4.386536258195233330e-03
1.464993030772143356e+03 5.104166258218866686e-03
4.145029442138958075e+03 6.508531440009946573e-03
4.024694550045013784e+03 4.324006680745985653e-03
1.501411340442297842e+03 4.985640772118560445e-03
1.483301630750343520e+03 4.402078480559287917e-03
1.054831044776067529e+03 1.722932505661879058e-03
2.667212217336187678e+03 1.699276417653623706e-03
1.656862041431408670e+03 2.583702426466733676e-03
1.619429940756502674e+03 6.800997949794502194e-03
1.624848089312476304e+03 5.946789707067035198e-03
1.545578486754632195e+03 5.537746220785214404e-03
1.538302484380481019e+03 6.881798125156707649e-03
1.597781367409492987e+03 6.973925522875811835e-03
1.576078751600378837e+03 7.724220259666739023e-03
1.432194319720388194e+03 3.877661379517283614e-03
1.599059084128025916e+03 1.017894701467774408e-02
1.618165220953078688e+03 1.252660698732483563e-02
1.624444323586458722e+03 1.319799069418253756e-02
1.623545928701803177e+03 7.762079871174098859e-03
1.623581337754139440e+03 1.464330252162922112e-02
1.623578604729714698e+03 1.031521255602739148e-02
1.623768921092576875e+03 5.343999501152699519e-03
1.616329450936997773e+03 1.286711452951811926e-02
1.623009162160326696e+03 7.528768252822989025e-03
1.623070099782650686e+03 7.453808433386304409e-03
1.622927875795823638e+03 1.309701053548154373e-02
1.616477789644200129e+03 9.148974874185013262e-03
1.617064423377618823e+03 8.796977256134612747e-03
1.616852624519707433e+03 8.591365754556217968e-03
1.616838333912251073e+03 7.816509008546463147e-03
1.611314603773470708e+03 6.708190253363471856e-03
1.572362638923549412e+03 3.278363591181041471e-03
1.810223149828279020e+03 2.928329222648010186e-03
1.497850344510556170e+03 3.057061843103406774e-03
1.518684246419984675e+03 5.906378325850288914e-03
1.980691391917103374e+03 3.831215323766430994e-03
1.977252310442519274e+03 4.433893204045923769e-03
1.604536570068055198e+03 3.196921965786472201e-03
1.775936647178601561e+03 3.306315604479872182e-03
1.584564731097035292e+03 1.169320548033749539e-02
2.856500600765122272e+03 2.990388414396318983e-03
1.788918509231928510e+03 2.473866746878996062e-03
2.131792687271367413e+03 2.906109508057501054e-03
2.008117386296881250e+03 3.366829386276156029e-03
1.807765257138478319e+03 2.559106999862262657e-03
1.950188206258933860e+03 3.627246595478196903e-03
1.953211375826195081e+03 3.466536303175954924e-03
2.054100262779424611e+03 2.387073694740155568e-03
2.036379283020300591e+03 1.674230772386363711e-03
1.623480956365094471e+03 4.558444876792978537e-03
1.608755549798107268e+03 1.223380823553462532e-02
1.597137749793485909e+03 4.588155324247670391e-03
3.214379221483715810e+03 4.884774003731918134e-03
1.907711778883767010e+03 2.965029342252521998e-03
1.884438847199982320e+03 2.810954306359329021e-03
2.154419181440158354e+03 3.388710069076593043e-03
2.085617712283893070e+03 3.392206077875960062e-03
1.886290841001542958e+03 3.507093598528919325e-03
1.662248792484503838e+03 3.748204569942651439e-03
1.743926172679721276e+03 3.379378142766651088e-03
1.466689581768551989e+03 4.422420231075558684e-03
1.710295694067446448e+03 5.096557477065007113e-03
1.710455973408370937e+03 5.282913396264022655e-03
1.844607196213116140e+03 3.703602341834371422e-03
1.781236035596381726e+03 2.449287906281329575e-03
1.590195070417321176e+03 9.580596371105818201e-03
1.587357754936391984e+03 1.077061847500995935e-02
1.544482451937045425e+03 6.527485116627977646e-03
1.566074165221417161e+03 7.757520121040835728e-03
1.600009246251242075e+03 7.474040806647683048e-03
1.619046515297291535e+03 5.978689731268530677e-03
1.469217874840001514e+03 5.380750023250403455e-03
1.470199647854010436e+03 4.636995119953951812e-03
1.948960954700682578e+03 3.433650674477784718e-03
1.769621786401868576e+03 2.957999975973487575e-03
2.058101394674798939e+03 2.677407312886009340e-03
1.851681391917447854e+03 2.432649970133177620e-03
1.682680296464424828e+03 3.425852437433581608e-03
1.616124129546262111e+03 3.030358055411226312e-03
1.753453565740175918e+03 3.137437829995980663e-03
1.706228809892701747e+03 3.797536828113145125e-03
1.611564619056613765e+03 7.565526988369110882e-03
1.682848754708001024e+03 4.928187655023709424e-03
2.801431283097878804e+03 4.710113353315167201e-03
1.661136558720162839e+03 3.601339778178530571e-03
1.508746231394211918e+03 3.162339690930858656e-03
1.587989287771972158e+03 3.163803802679288676e-03
2.268661619221490582e+03 2.533504414239583832e-03
1.628114157411364431e+03 4.928772518014852035e-03
1.438785834566251651e+03 3.238658883648934134e-03
1.922286729815135232e+03 2.818492852752382295e-03
1.793666214221097789e+03 6.182875248514850194e-03
1.566186492123979406e+03 3.688306395055078631e-03
1.945749466109462901e+03 2.015041547520048798e-03
1.480897128959546308e+03 4.324526233832079111e-03
1.570984330361964794e+03 4.227773010319002371e-03
1.486571495950255212e+03 4.333252284659050782e-03
1.476171698720128461e+03 4.323463376124238138e-03
1.546107093513293648e+03 3.912617340115247776e-03
1.554835596214605857e+03 6.080832570556835709e-03
1.530000312336398792e+03 4.950002685118145597e-03
1.565684029522080209e+03 5.024016053441317416e-03
1.560974411137948664e+03 5.079035004279958306e-03
1.546746106843172811e+03 4.566553917095895858e-03
1.561988336230258938e+03 4.779141888070929066e-03
1.953631005112618368e+03 2.935259424811360526e-03
1.713463692844794650e+03 4.056817702757427660e-03
1.501073878919491335e+03 4.785103120959511257e-03
1.965855808278435461e+03 3.482901240587985784e-03
1.994046721368558792e+03 4.263310870378028521e-03
1.595000851480973097e+03 8.428295539048284019e-03
2.100775321299321604e+03 2.947078603783090476e-03
1.577311908800354104e+03 6.024871810208706768e-03
1.625750251044421020e+03 1.092262136351296493e-02
1.553043562295826860e+03 6.365118913593342809e-03
1.626636023034886421e+03 9.028328853242624519e-03
1.553116403148480458e+03 5.414695133056177806e-03
1.553121642884870880e+03 7.244886772013606549e-03
1.476892457915292198e+03 2.868021547567254671e-03
9.947151263452676631e+02 1.545795737215327178e-03
1.658190096675606810e+03 4.708702784361035697e-03
1.689582487820225197e+03 4.688876157073479031e-03
1.689686167547119567e+03 6.448155470111009702e-03
2.009510949304593623e+03 2.840594764614770909e-03
1.692852209318532687e+03 3.749429809472674090e-03
1.798985760375641121e+03 3.072482712392387780e-03
1.583746006086839543e+03 8.433816936430138522e-03
1.614622744571522389e+03 1.145617872836459696e-02
1.609128841176448759e+03 3.995303788494657983e-03
1.576764764410708040e+03 5.624328319685352462e-03
3.770343863484594294e+03 2.493704093831215166e-03
1.494317570613358839e+03 4.177677534463249999e-03
1.861613551156968697e+03 4.673565763498445207e-03
1.361787912363868827e+03 4.100059029681422766e-03
1.454404989500559623e+03 3.952740994135831541e-03
1.476479883784817275e+03 5.583143532704849463e-03
1.506126118561038311e+03 6.348712293972390112e-03
1.506034865061162009e+03 6.979949529799111749e-03
1.868880855612169626e+03 6.927276203639968176e-03
1.647911327468685158e+03 5.724256412516016621e-03
1.458589731850051976e+03 4.677544058675205813e-03
1.322728080369753798e+03 3.493283975158439046e-03
2.011826725031848810e+03 3.047382080689273361e-03
2.813437637136324611e+03 3.775269249598965995e-03
3.106647779821276799e+03 3.063553931886939252e-03
3.272210211158244419e+03 2.439512437335687647e-03
1.730190230499588097e+03 6.296521331530167270e-03
2.016334493800332211e+03 4.388129037626886143e-03
2.070010142129706310e+03 5.448243821727189948e-03
2.360359306207038571e+03 2.094629183581399844e-03
3.998579980247523054e+03 3.590293569602925634e-03
4.189732462933638089e+03 3.916286782689888321e-03
4.226905267196964815e+03 5.134492222576367108e-03
1.409865559985621758e+03 4.550311717266016139e-03
1.831405516450060759e+03 2.286791001005331926e-03
1.605523546880015601e+03 5.011430881190923059e-03
2.147014421265603687e+03 1.984069427249380169e-03
1.614241284086556107e+03 2.532743112566657444e-03
1.521599365047034553e+03 4.296417250595143018e-03
3.996980592459427498e+03 1.353515453191512542e-03
4.080094779814313824e+03 2.530221620228389080e-03
1.482436029085602968e+03 3.449786136330047770e-03
1.482689623377340922e+03 5.645373779323294670e-03
2.542800234504331911e+03 2.809409358721203908e-03
3.946270084075527848e+03 2.012860109267110113e-03
1.571502570866109636e+03 5.132514448530947973e-03
1.571126664016900804e+03 6.925177677858017355e-03
1.587665921159974232e+03 8.884977047429310978e-03
1.587511255902683160e+03 1.081379265637708899e-02
1.587730217571441926e+03 7.452345831353982160e-03
1.587811159997706000e+03 6.375805752628926210e-03
1.579535555160299054e+03 7.655768005523791789e-03
1.579325768906227040e+03 6.576294579247498814e-03
1.579171383154148089e+03 6.568758683912035573e-03
1.579240268067307625e+03 5.780063199356745736e-03
1.575997317771924145e+03 8.667722868589718480e-03
1.597370765440555260e+03 1.078571631766328358e-02
1.597291255779057792e+03 8.714777299427508769e-03
1.600297342432174446e+03 5.368649525576489091e-03
1.600028888770878666e+03 5.272099132055489516e-03
1.615966937482031199e+03 1.076659563634041472e-02
1.721741257913949312e+03 7.166392480856268593e-03
1.716326395104971652e+03 8.805701471787760748e-03
1.716348654825859512e+03 6.342555813657425011e-03
1.345300603796051519e+03 4.646692358144925185e-03
1.529417778323043422e+03 4.300529646605112319e-03
2.123434106535052706e+03 2.230977994772166424e-03
1.592283350652785884e+03 2.074195947707426456e-03
1.328494868867370542e+03 2.765842971555664605e-03
1.509187801166339796e+03 2.783129695979865391e-03
1.426011908089062217e+03 4.080410648665937397e-03
1.457610066329532401e+03 6.041327899415435340e-03
1.466997677727036489e+03 4.791952943869044051e-03
1.359155843079525312e+03 3.449732066135289578e-03
1.485260537769449684e+03 2.443216269726963645e-03
2.068509107368698096e+03 3.120040683880551287e-03
1.453286432359574292e+03 2.831569754139727588e-03
1.632071370540400267e+03 2.838358938817232748e-03
1.847249227904073450e+03 3.847159921405297282e-03
1.450499430142162737e+03 4.161681174762180829e-03
1.861062362890841086e+03 4.239025588908996653e-03
1.906359353753123742e+03 2.980953113434669805e-03
1.702916576814611290e+03 2.275197203553962384e-03
1.937907666631251004e+03 3.691397005500148421e-03
1.534622866841355062e+03 3.436642254299367323e-03
1.810681274178722560e+03 4.792652543590508220e-03
1.831144167473135212e+03 3.487429446230121220e-03
1.718751742166595022e+03 3.504201387144578305e-03
2.026392980852691835e+03 4.659662248189817835e-03
1.601399029085008806e+03 3.140546093402256551e-03
1.913531391626968798e+03 4.144225160733737597e-03
1.967763311634040065e+03 4.068121254693755733e-03
1.963121725832321772e+03 5.322224804513013031e-03
1.514508973362296501e+03 3.943811112046355025e-03
1.520586131852485778e+03 3.693177677447965091e-03
3.474410651080389925e+03 2.143059166021306621e-03
1.832626626275661010e+03 4.091038435997907015e-03
1.816254825630968753e+03 4.086434909088724338e-03
1.837610756276651500e+03 2.904087076425560399e-03
1.487873081646673654e+03 4.880432271671179129e-03
1.549731100268225646e+03 3.715855174279022750e-03
1.623295635047770247e+03 3.819840542597902934e-03
1.550650683681045848e+03 3.353563077493336778e-03
1.551505024735547750e+03 3.546827131565032532e-03
1.654356453607366802e+03 3.359227034473500663e-03
1.927143908433633669e+03 4.056466734971650272e-03
1.633388742609464998e+03 3.032350048026177716e-03
1.453693579180171128e+03 5.924695445478109050e-03
1.453673683539518606e+03 4.476635253757388008e-03
